SID:010,2,AMGO1E,RW16, , , , ,    , ,   ,CD, ,ODA,UK,D, ,      ,    ,    ,1560,0051,+,01970,     ,10010, ,   ,    ,   ,ODA,UK,D, , , , , ;
SID:020,2,AMGO1E,RW16, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0790,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,AMGO1E,RW16,D116Q,UK,P,C,E   , ,   ,CF, ,ODA,UK,D, ,      ,1163,0167,1160,0070,+,09030,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,AMGO1E,RW16,AMGOL,UK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09030,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,AMGO1F,RW34, , , , ,    , ,   ,CD, ,ODA,UK,D, ,      ,    ,    ,3360,0050,+,01970,     ,10010, ,   ,    ,   ,ODA,UK,D, , , , , ;
SID:040,2,AMGO1F,RW34,ODA,UK,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04930,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,AMGO1F,RW34,D116Q,UK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09030,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,AMGO1F,RW34,AMGOL,UK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09030,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,AMGO1W,RW16,OO115,UK,P,C,EY  , ,   ,CF, ,ODA,UK,D, ,      ,1548,0051,1560,0043,+,01970,     ,10010, ,   ,    ,   ,UKOO,UK,P,A, , , , ;
SID:020,5,AMGO1W,RW16,OO125,UK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,AMGO1W,RW16,OO135,UK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,AMGO1W,RW16,OOS05,UK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09030,     ,     , ,   ,    ,   , , , , , , , , ;
