SID:010,5,ANKA2B,RW02,PS901,SK,P,C,E   , ,010,CF, ,MER,SK,D, ,      ,2064,0218,0210,0026,+,06400,     ,11000,-,185,    ,   ,SKPS,SK,P,A, , , , ;
SID:020,5,ANKA2B,RW02,PS902,SK,P,C,E   ,L,010,RF, , , , , ,003290,    ,    ,    ,0016,+,06700,     ,     ,-,185,    ,   ,ARC01,SK,P,C, , , , ;
SID:030,5,ANKA2B,RW02,PS903,SK,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ANKA2B,RW02,PS904,SK,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09400,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ANKA2B,RW02,PS905,SK,P,C,E   ,R,010,RF, , , , , ,011170,    ,    ,    ,0100,+,FL114,     ,     , ,   ,    ,   ,ARC02,SK,P,C, , , , ;
SID:060,5,ANKA2B,RW02,PS907,SK,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,ANKA2B,RW02,ANKAS,SK,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MER7,RW02,DER02,SK,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,SKPS,SK,P,A, , , , ;
SID:020,2,MER7,RW02,D217N,SK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MER7,RW02,MER,SK,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TITG2A,RW02,PS901,SK,P,C,E   , ,010,CF, ,MER,SK,D, ,      ,2064,0218,0210,0025,+,06400,     ,11000,-,185,    ,   ,SKPS,SK,P,A, , , , ;
SID:020,5,TITG2A,RW02,PS902,SK,P,C,E   ,L,010,RF, , , , , ,003290,    ,    ,    ,0016,+,06700,     ,     ,-,185,    ,   ,ARC01,SK,P,C, , , , ;
SID:030,5,TITG2A,RW02,PS903,SK,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,TITG2A,RW02,PS904,SK,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09400,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,TITG2A,RW02,PS905,SK,P,C,E   ,R,010,RF, , , , , ,011170,    ,    ,    ,0100,+,FL114,     ,     , ,   ,    ,   ,ARC02,SK,P,C, , , , ;
SID:060,5,TITG2A,RW02,PS907,SK,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,TITG2A,RW02,TITGU,SK,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,PAKE1A,ALL,PAKEX,SK,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,12000, ,   ,    ,   ,SKPS,SK,P,A, , , , ;
STAR:020,5,PAKE1A,ALL,MER,SK,D, ,VE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     ,-,230,    ,   , , , , , , , , ;
APPCH:010,A,L20,MER,MER,SK,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,12000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L20,MER,MER,SK,D, ,V   , ,   ,FC, ,MER,SK,D, ,      ,0000,0000,2130,0058, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L20,MER,CF20,SK,P,C,EE B, ,   ,CF, ,IPSO,SK,P,I,      ,0210,0159,2130,0040,+,09000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,L,L20, ,CF20,SK,P,C,E  I, ,   ,IF, ,IPSO,SK,P,I,      ,0210,0159,    ,    ,+,09000,     ,12000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,L,L20, ,FF20,SK,P,C,E  F, ,   ,CF, ,IPSO,SK,P,I,      ,0210,0109,2010,0050,+,09000,     ,     , ,   ,    ,   ,SKPS,SK,P,A, ,0,D,S;
APPCH:023,L,L20, ,75LOC,SK,P,C,E S , ,   ,CF, ,IPSO,SK,P,I,      ,0210,0087,2010,0022,+,08300,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:026,L,L20, ,59LOC,SK,P,C,E S , ,   ,CF, ,IPSO,SK,P,I,      ,0210,0071,2010,0016,+,07800,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:030,L,L20, ,ML20,SK,P,C,EY M, ,   ,CF, ,IPSO,SK,P,I,      ,0210,0043,2010,0028, ,06895,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,L,L20, ,MER,SK,D, ,VEMH,R,   ,CF,Y,MER,SK,D, ,      ,0000,0000,0350,0220,+,FL120,     ,     ,-,160,    ,   , , , , , ,0,D,S;
APPCH:010,A,R02,MER,MER,SK,D, ,V  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,B,FL140,FL120,12000,-,230,    ,   , , , , , ,B,P,S;
