SID:010,2,GARC1A,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1070,    ,+,00830,     ,18000, ,   ,    ,   ,AUC,SK,D, , , , , ;
SID:020,2,GARC1A,RW11,AUC,SK,D, ,V   , ,   ,FD, ,AUC,SK,D, ,      ,0000,0000,1060,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GARC1A,RW11,GARCI,SV,E,A,EEC , ,   ,CF, ,AUC,SK,D, ,      ,1141,0472,1140,0440, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GARC1B,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1070,    ,+,00830,     ,18000, ,   ,    ,   ,AUC,SK,D, , , , , ;
SID:020,2,GARC1B,RW11,D106G,SK,P,C,E   , ,   ,CF, ,AUC,SK,D, ,      ,1060,0070,1060,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GARC1B,RW11,GARCI,SV,E,A,EEC , ,   ,CF, ,AUC,SK,D, ,      ,1141,0472,1140,0400, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OSIL1A,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1070,    ,+,00830,     ,18000, ,   ,    ,   ,AUC,SK,D, , , , , ;
SID:020,2,OSIL1A,RW11,AUC,SK,D, ,V   , ,   ,FD, ,AUC,SK,D, ,      ,0000,0000,1060,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,OSIL1A,RW11, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,2620,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,OSIL1A,RW11,OSILU,SK,E,A,EEC , ,   ,CF, ,AUC,SK,D, ,      ,2325,0849,2320,0730, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OSIL1B,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1070,    ,+,00830,     ,18000, ,   ,    ,   ,AUC,SK,D, , , , , ;
SID:020,2,OSIL1B,RW11,D106G,SK,P,C,E   , ,   ,CF, ,AUC,SK,D, ,      ,1060,0070,1060,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,OSIL1B,RW11,D232G,SK,P,C,E   ,R,   ,AF, ,AUC,SK,D, ,      ,2325,0070,1060,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,OSIL1B,RW11,OSILU,SK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OSIL1G,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2870,    ,+,00830,     ,18000, ,   ,    ,   ,AUC,SK,D, , , , , ;
SID:020,2,OSIL1G,RW29,D287F,SV,P,C,E   , ,   ,CF, ,AUC,SK,D, ,      ,2866,0060,2880,0060,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,OSIL1G,RW29,D232F,SK,P,C,E   ,L,   ,AF, ,AUC,SK,D, ,      ,2325,0060,2880,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,OSIL1G,RW29,OSILU,SK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SIPI1C,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1070,    ,+,00830,     ,18000, ,   ,    ,   ,AUC,SK,D, , , , , ;
SID:020,2,SIPI1C,RW11,D106G,SK,P,C,E   , ,   ,CF, ,AUC,SK,D, ,      ,1060,0070,1060,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SIPI1C,RW11,D275G,SK,P,C,E   ,R,   ,AF, ,AUC,SK,D, ,      ,2742,0070,1060,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,SIPI1C,RW11,SIPIT,SV,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SIPI1D,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1070,    ,+,00830,     ,18000, ,   ,    ,   ,AUC,SK,D, , , , , ;
SID:020,2,SIPI1D,RW11,AUC,SK,D, ,V   , ,   ,FD, ,AUC,SK,D, ,      ,0000,0000,1060,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SIPI1D,RW11, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,3050,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,SIPI1D,RW11,SIPIT,SV,E,A,EEC , ,   ,CF, ,AUC,SK,D, ,      ,2742,0310,2750,0260, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SIPI1E,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2870,    ,+,00830,     ,18000, ,   ,    ,   ,AUC,SK,D, , , , , ;
