SID:010,2,AMUB3A,RW24, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2420,    ,+,01500,     ,18000, ,   ,    ,   ,SPP,SK,D, , , , , ;
SID:020,2,AMUB3A,RW24, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1990,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,2,AMUB3A,RW24,SPP,SK,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,AMUB3A,RW24,AMUBI,MP,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,AMUB3B,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0620,    ,+,01500,     ,18000, ,   ,    ,   ,SPP,SK,D, , , , , ;
SID:020,2,AMUB3B,RW06, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,2590,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,2,AMUB3B,RW06,SPP,SK,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,AMUB3B,RW06,AMUBI,MP,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BIXO2A,RW24, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2420,    ,+,01500,     ,18000, ,   ,    ,   ,SPP,SK,D, , , , , ;
SID:020,2,BIXO2A,RW24, , , , ,    ,L,   ,VI, , , , , ,      ,    ,    ,1240,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,2,BIXO2A,RW24,SPP,SK,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BIXO2A,RW24,BIXOX,MP,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BIXO2B,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0620,    ,+,01500,     ,18000, ,   ,    ,   ,SPP,SK,D, , , , , ;
SID:020,2,BIXO2B,RW06, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,1840,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,2,BIXO2B,RW06,SPP,SK,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BIXO2B,RW06,BIXOX,MP,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BODE2A,RW24, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2420,    ,+,01500,     ,18000, ,   ,    ,   ,SPP,SK,D, , , , , ;
SID:020,2,BODE2A,RW24, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,1060,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BODE2A,RW24,SPP,SK,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BODE2A,RW24,BODED,MP,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BODE2B,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0620,    ,+,01500,     ,18000, ,   ,    ,   ,SPP,SK,D, , , , , ;
SID:020,2,BODE2B,RW06, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,1660,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BODE2B,RW06,SPP,SK,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BODE2B,RW06,BODED,MP,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DAGA3A,RW24, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2420,    ,+,01500,     ,18000, ,   ,    ,   ,SPP,SK,D, , , , , ;
SID:020,2,DAGA3A,RW24, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,0830,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DAGA3A,RW24,SPP,SK,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DAGA3A,RW24,DAGAS,MP,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DAGA3B,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0620,    ,+,01500,     ,18000, ,   ,    ,   ,SPP,SK,D, , , , , ;
SID:020,2,DAGA3B,RW06, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1430,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DAGA3B,RW06,SPP,SK,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DAGA3B,RW06,DAGAS,MP,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DURA3A,RW24, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2420,    ,+,01500,     ,18000, ,   ,    ,   ,SPP,SK,D, , , , , ;
SID:020,2,DURA3A,RW24, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2870,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DURA3A,RW24,SPP,SK,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DURA3A,RW24,DURAM,MP,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DURA3B,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0620,    ,+,01500,     ,18000, ,   ,    ,   ,SPP,SK,D, , , , , ;
