SID:010,5,IPGI1C,RW21,DS101,VD,P,C,E   , ,010,CF, ,PNH,VD,D, ,      ,2469,1086,2080,0070, ,     ,     ,10000,-,250,    ,   ,VDDS,VD,P,A, , , , ;
SID:020,5,IPGI1C,RW21,DS102,VD,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,IPGI1C,RW21,DS103,VD,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,IPGI1C,RW21,DS104,VD,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,IPGI1C,RW21,IPGIP,VD,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IPGI1D,RW03,DS201,VD,P,C,E   , ,010,CF, ,PNH,VD,D, ,      ,2527,0967,0280,0070, ,     ,     ,10000, ,   ,    ,   ,VDDS,VD,P,A, , , , ;
SID:020,5,IPGI1D,RW03,DS202,VD,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,IPGI1D,RW03,IPGIP,VD,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IVRO1C,RW21,DS101,VD,P,C,E   , ,010,CF, ,PNH,VD,D, ,      ,2469,1086,2080,0070, ,     ,     ,10000, ,   ,    ,   ,VDDS,VD,P,A, , , , ;
SID:020,5,IVRO1C,RW21,IVROL,VT,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IVRO1D,RW03,DS201,VD,P,C,E   , ,010,CF, ,PNH,VD,D, ,      ,2527,0967,0280,0070, ,     ,     ,10000,-,250,    ,   ,VDDS,VD,P,A, , , , ;
SID:020,5,IVRO1D,RW03,DS207,VD,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,IVRO1D,RW03,DS208,VD,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,IVRO1D,RW03,DS209,VD,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,IVRO1D,RW03,DS210,VD,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,IVRO1D,RW03,IVROL,VT,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LIKB1C,RW21,DS101,VD,P,C,E   , ,010,CF, ,PNH,VD,D, ,      ,2469,1086,2080,0070, ,     ,     ,10000,-,250,    ,   ,VDDS,VD,P,A, , , , ;
