APPCH:010,A,D36,BEAHM,BEAHM,K3,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,0250,T010,+,04000,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D36,HUT,HUT,K3,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D36,HUT,BEAHM,K3,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D36,JUBVO,JUBVO,K3,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D36,JUBVO,BEAHM,K3,P,C,EE  ,L,   ,AF, ,HUT,K3,D, ,      ,0250,0140,0740,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D36,OKZUC,OKZUC,K3,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D36,OKZUC,BEAHM,K3,P,C,EE  ,R,   ,AF, ,HUT,K3,D, ,      ,0250,0140,2920,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D36, ,BEAHM,K3,P,C,E  I, ,   ,IF, ,HUT,K3,D, ,      ,0250,0140,    ,    ,+,04000,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D36, ,WILRI,K3,P,C,E  F, ,   ,CF, ,HUT,K3,D, ,      ,0250,0200,0250,0060,+,02800,     ,     , ,   ,    ,   ,HUT,K3,D, , ,0, ,S;
APPCH:030,D,D36, ,UKIXE,K3,P,C,E  M, ,   ,CF, ,HUT,K3,D, ,      ,0250,0238,0250,0038, ,01535,     ,     , ,   ,-317,   , , , , , ,0, ,S;
