SID:010,2,EDPI1C,RW14, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1380,    ,+,01280,     ,18000, ,   ,    ,   ,SVC,SK,D, , , , , ;
SID:020,2,EDPI1C,RW14,SVC,SK,D, ,V   , ,   ,FD, ,SVC,SK,D, ,      ,0000,0000,1390,0050,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,EDPI1C,RW14,SVC,SK,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06300,     ,     ,-,165,    ,   , , , , , , , , ;
SID:040,2,EDPI1C,RW14,SVC07,SK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,EDPI1C,RW14,EDPIB,SK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EKEV2B,RW14, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1380,    ,+,01280,     ,18000, ,   ,    ,   ,SVC,SK,D, , , , , ;
SID:020,2,EKEV2B,RW14,SVC,SK,D, ,V   , ,   ,FD, ,SVC,SK,D, ,      ,0000,0000,1390,0050,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,EKEV2B,RW14,SVC,SK,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06300,     ,     ,-,165,    ,   , , , , , , , , ;
SID:040,2,EKEV2B,RW14,SVC09,SK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,EKEV2B,RW14,EKEVO,SK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OPTI2B,RW14, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1380,    ,+,01280,     ,18000, ,   ,    ,   ,SVC,SK,D, , , , , ;
SID:020,2,OPTI2B,RW14,SVC,SK,D, ,V   , ,   ,FD, ,SVC,SK,D, ,      ,0000,0000,1390,0050,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,OPTI2B,RW14,SVC,SK,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06300,     ,     ,-,165,    ,   , , , , , , , , ;
SID:040,2,OPTI2B,RW14,SVC21,SK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,OPTI2B,RW14,OPTIL,SK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BUXI1A,RW32,BUXIV,SK,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,19000, ,   ,    ,   ,SVC,SK,D, , , , , ;
STAR:020,2,BUXI1A,RW32,D043J,SK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,BUXI1A,RW32,D090J,SK,P,C,E   ,R,   ,AF, ,SVC,SK,D, ,      ,0900,0100,0430,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
