APPCH:010,A,D08-Y,FIGGS,FIGGS,K4,E,A,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,18000,-,230,    ,   , , , , , ,0, ,S;
APPCH:020,A,D08-Y,FIGGS,FSM,K4,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D08-Y,FIGGS,HIVOM,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D08-Y,FIGGS,PIYIC,K4,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D08-Y,FIGGS,FIRIS,K4,P,C,EE B,R,   ,CF,Y,FSM,K4,D, ,      ,2330,0200,0530,0010,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D08-Y,FSM,FSM,K4,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D08-Y,FSM,HIVOM,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D08-Y,FSM,PIYIC,K4,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D08-Y,FSM,FIRIS,K4,P,C,EE B,R,   ,CF,Y,FSM,K4,D, ,      ,2330,0200,0530,0010,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D08-Y, ,FIRIS,K4,P,C,E  I, ,   ,IF, ,FSM,K4,D, ,      ,2330,0200,    ,    ,+,04000,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D08-Y, ,ORBIE,K4,P,C,E  F, ,   ,CF, ,FSM,K4,D, ,      ,2330,0120,0530,0080,+,02400,     ,     , ,   ,    ,   ,FSM,K4,D, ,A,0, ,S;
APPCH:030,D,D08-Y, ,WULAR,K4,P,C,EY M, ,   ,CF, ,FSM,K4,D, ,      ,2330,0063,0530,0057, ,00522,     ,     , ,   ,-311,   , , , , , ,0, ,S;
APPCH:040,D,D08-Y, ,FSM,K4,D, ,V M , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D08-Y, ,FIGGS,K4,E,A,E   , ,   ,CF, ,FSM,K4,D, ,      ,0355,0100,0360,0100,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D08-Y, ,FIGGS,K4,E,A,EE H,R,   ,HM, , , , , ,      ,    ,    ,2160,T010,-,17500,     ,     ,-,230,    ,   , , , , , ,0, ,S;
APPCH:010,A,D08-Z,AWIJE,AWIJE,K4,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D08-Z,AWIJE,JALGU,K4,P,C,EE B,L,   ,AF, ,FSM,K4,D, ,      ,2330,0170,2970,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D08-Z,FSM,FSM,K4,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D08-Z,FSM,WAKOM,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D08-Z,FSM,WAKOM,K4,P,C,EE A,L,   ,PI, ,FSM,K4,D, ,      ,2330,0105,2780,0150,+,03700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D08-Z,UVUZU,UVUZU,K4,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D08-Z,UVUZU,JALGU,K4,P,C,EE B,R,   ,AF, ,FSM,K4,D, ,      ,2330,0170,1680,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D08-Z, ,JALGU,K4,P,C,E  I, ,   ,IF, ,FSM,K4,D, ,      ,2330,0170,    ,    ,+,03500,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D08-Z, ,WAKOM,K4,P,C,E  F, ,   ,CF, ,FSM,K4,D, ,      ,2330,0105,0530,0065,+,01900,     ,     , ,   ,    ,   ,FSM,K4,D, ,A,0, ,S;
APPCH:030,D,D08-Z, ,WULAR,K4,P,C,EY M, ,   ,CF, ,FSM,K4,D, ,      ,2330,0063,0530,0042, ,00522,     ,     , ,   ,-310,   , , , , , ,0, ,S;
APPCH:040,D,D08-Z, ,FSM,K4,D, ,V M , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D08-Z, ,FSM,K4,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,2260,T010,+,03300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D26-Y,BONZA,BONZA,K4,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D26-Y,BONZA,FSM,K4,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D26-Y,BONZA,ZIDUM,K4,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D26-Y,BONZA,OHUJA,K4,P,C,EE B,R,   ,CF,Y,FSM,K4,D, ,      ,0449,0100,2250,0080,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D26-Y, ,OHUJA,K4,P,C,E  I, ,   ,IF, ,FSM,K4,D, ,      ,0449,0100,    ,    ,+,04000,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D26-Y, ,FSM,K4,D, ,V  F, ,   ,CF, ,FSM,K4,D, ,      ,0000,0000,2250,0100,+,02100,     ,     , ,   ,    ,   ,FSM,K4,D, ,A,0, ,S;
APPCH:030,D,D26-Y, ,RW26,K4,P,G,G  M, ,   ,CF, ,FSM,K4,D, ,      ,2249,0049,2250,0049, ,00498,     ,     , ,   ,-306,   , , , , , ,0, ,S;
APPCH:040,D,D26-Y, ,SPIRO,K4,P,C,E M , ,   ,CF, ,FSM,K4,D, ,      ,2320,0150,2320,0100,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D26-Y, ,SPIRO,K4,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0520,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D26-Z,AYUWU,AYUWU,K4,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D26-Z,AYUWU,OHUJA,K4,P,C,EE B,R,   ,AF, ,FSM,K4,D, ,      ,0449,0100,3590,    ,+,03100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D26-Z,FSM,FSM,K4,D, ,VE A,R,   ,PI, ,FSM,K4,D, ,      ,0000,0000,3600,0150,+,03700,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D26-Z,UXADY,UXADY,K4,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
