SID:010,5,PEDU1A,RW13,THR31,OI,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,OIKJ,OI,P,A, , , , ;
SID:020,5,PEDU1A,RW13,KJ402,OI,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,195,    ,   , , , , , , , , ;
SID:030,5,PEDU1A,RW13,KJ403,OI,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07400,     ,     ,-,200,    ,   , , , , , , , , ;
SID:040,5,PEDU1A,RW13,KJ405,OI,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL105,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,PEDU1A,RW13,PEDUK,OI,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,RIGU1A,RW13,THR31,OI,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,OIKJ,OI,P,A, , , , ;
SID:020,5,RIGU1A,RW13,KJ402,OI,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06700,     ,     ,-,195,    ,   , , , , , , , , ;
SID:030,5,RIGU1A,RW13,RIGUT,OI,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,PEDU1N,ALL,PEDUK,OI,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,12000, ,   ,    ,   ,OIKJ,OI,P,A, , , , ;
STAR:020,5,PEDU1N,ALL,THR31,OI,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,PEDU1N,ALL,KJ405,OI,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,FL115,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:040,5,PEDU1N,ALL,KJ403,OI,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,RIGU1N,ALL,RIGUT,OI,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,12000, ,   ,    ,   ,OIKJ,OI,P,A, , , , ;
STAR:020,5,RIGU1N,ALL,KJ403,OI,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,     ,-,220,    ,   , , , , , , , , ;
APPCH:010,A,N31,JIR,JIR,OI,D,B,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,12000,-,185,    ,   , , , , , ,0, ,S;
APPCH:020,A,N31,JIR,D137I,OI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,N31,JIR,D137I,OI,P,C,EY  , ,   ,FC, ,BAM,OI,D, ,      ,2300,0449,1820,0039, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,N31,JIR,FF31,OI,P,C,EE  ,L,   ,CF,Y,BAM,OI,D, ,      ,2285,0449,3170,0035,+,05500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,N,N31, ,FF31,OI,P,C,E  F, ,   ,IF, ,JIR,OI,D,B,      ,    ,    ,    ,    ,+,05500,     ,12000, ,   ,    ,   ,JIR,OI,D,B, ,0, ,S;
APPCH:030,N,N31, ,RW31,OI,P,G,G  M, ,   ,CF, ,JIR,OI,D,B,      ,    ,    ,3170,0092, ,02575,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,N,N31, ,JIR,OI,D,B,EYM , ,   ,CF, ,JIR,OI,D,B,      ,0000,0000,3170,0013, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,N,N31, , , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3000,    ,+,08400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,N,N31, ,JIR,OI,D,B,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,10000,     ,     ,-,185,    ,   , , , , , ,0, ,S;
APPCH:070,N,N31, ,JIR,OI,D,B,EE H,R,   ,HM, , , , , ,      ,    ,    ,1370,T010, ,     ,     ,     ,-,185,    ,   , , , , , ,0, ,S;
APPCH:010,A,NDBA,JIR,JIR,OI,D,B,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,12000, ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,A,NDBA,JIR,FN31,OI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:030,A,NDBA,JIR,FN31,OI,P,C,EY  , ,   ,FC, ,BAM,OI,D, ,      ,2304,0449,1820,0030, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:040,A,NDBA,JIR,FN31,OI,P,C,EE  ,L,   ,CF,Y,BAM,OI,D, ,      ,2304,0449,3170,0030,+,06800,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,N,NDBA, ,FN31,OI,P,C,E  F, ,   ,IF, ,JIR,OI,D,B,      ,    ,    ,    ,    ,+,06800,     ,12000, ,   ,    ,   ,JIR,OI,D,B, ,0, ,C;
APPCH:030,N,NDBA, ,JIR,OI,D,B,E  M, ,   ,CF, ,JIR,OI,D,B,      ,    ,    ,3170,0090, ,05000,     ,     , ,   , 000,   , , , , , ,0, ,C;
APPCH:040,N,NDBA, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3000,    ,+,08400,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:050,N,NDBA, ,JIR,OI,D,B,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,10000,     ,     ,-,140,    ,   , , , , , ,0, ,C;
APPCH:060,N,NDBA, ,JIR,OI,D,B,EE H,R,   ,HM, , , , , ,      ,    ,    ,1370,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:010,A,R31,KJ403,KJ403,OI,P,C,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,12000,-,210,    ,   , , , , , ,B,J,S;
APPCH:020,A,R31,KJ403,KJ402,OI,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R31, ,KJ402,OI,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,06500,     ,12000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R31, ,KJ401,OI,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,3060,0050,+,05400,     ,     , ,   ,    ,   ,OIKJ,OI,P,A, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R31, ,RW31,OI,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,3060,0076, ,02575,     ,     , ,   ,-349,   , , , , , ,B,J,S;
APPCH:040,R,R31, ,KJ404,OI,P,C,EYM , ,010,CF, ,BAM,OI,D, ,      ,2421,0468,3060,0018,+,02575,     ,     ,-,185,    ,   , , , , , ,B,J,S;
APPCH:050,R,R31, ,KJ405,OI,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R31, ,KJ403,OI,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:070,R,R31, ,KJ403,OI,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,0360,T010,+,08000,     ,     ,-,210,    ,   , , , , , ,B,J,S;
RWY:RW13 ,     ,      ,02648, ,    , ,   ;N28435359,E057394986,0984;
RWY:RW31 ,+1250,      ,02525, ,    , ,   ;N28425268,E057411614,0000;
