SID:010,1,KCC1,RW10, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0990,    ,+,00630,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,KCC1,RW10,GFT07,RJ,P,C,EY  , ,   ,CF, ,GFT,RJ,D, ,      ,0900,0070,0900,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,KCC1,RW10,KCC,RJ,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,KCC1,RW28, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2790,    ,+,00630,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,KCC1,RW28,GFT06,RJ,P,C,EY  , ,   ,CF, ,GFT,RJ,D, ,      ,2850,0060,2850,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,KCC1,RW28,KCC,RJ,D, ,VE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,KCC1,ALPUS,KCC,RJ,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,3,KCC1,ALPUS,ALPUS,RJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,NEO2,RW10, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0990,    ,+,00630,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,NEO2,RW10,GFT07,RJ,P,C,EY  , ,   ,CF, ,GFT,RJ,D, ,      ,0900,0070,0900,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,NEO2,RW10, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,2780,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,NEO2,RW10,IBUKI,RJ,E,A,EE  , ,   ,CF, ,GFT,RJ,D, ,      ,3090,0228,3080,0130,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,NEO2,RW28, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2790,    ,+,00630,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,NEO2,RW28,GFT06,RJ,P,C,EY  , ,   ,CF, ,GFT,RJ,D, ,      ,2850,0060,2850,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,NEO2,RW28, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3380,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,NEO2,RW28,IBUKI,RJ,E,A,EE  , ,   ,CF, ,GFT,RJ,D, ,      ,3090,0228,3080,0120,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,NEO2,ADGUN,IBUKI,RJ,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:015,3,NEO2,ADGUN,KC30A,RJ,E,A,E   ,L,   ,AF, ,KCC,RJ,D, ,      ,2628,0295,3190,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,3,NEO2,ADGUN,ADGUN,RJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,NEO2,OHNNO,IBUKI,RJ,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,3,NEO2,OHNNO,KC30C,RJ,E,A,E   ,R,   ,AF, ,KCC,RJ,D, ,      ,3360,0295,3190,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,3,NEO2,OHNNO,KC30B,RJ,E,A,E   ,R,   ,AF, ,KCC,RJ,D, ,      ,3480,0295,3360,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,NEO2,OHNNO,OHNNO,RJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,NORIC2,RW10, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0990,    ,+,00630,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,NORIC2,RW10,GFT07,RJ,P,C,EY  , ,   ,CF, ,GFT,RJ,D, ,      ,0900,0070,0900,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,NORIC2,RW10, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0140,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,NORIC2,RW10,HOUBA,RJ,E,A,EE  , ,   ,CF, ,GFT,RJ,D, ,      ,0453,0300,0440,0140, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,NORIC2,RW28, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2790,    ,+,00630,     ,14000, ,   ,    ,   , , , , , , , , ;
