APPCH:070,T,T13-Y, ,RUUSH,K3,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,2230,0100,-,16000,     ,     ,-,310,    ,   , , , , , ,0,D,S;
APPCH:010,A,T13-Z,STURG,STURG,K3,P,C,E  C, ,   ,IF, ,RCA,K3,D, ,      ,3107,0400,    ,    ,+,FL190,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T13-Z,STURG,CFJPD,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T13-Z,STURG,GOHAR,K3,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,1360,0212,+,06000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,T,T13-Z, ,GOHAR,K3,P,C,E  I, ,   ,IF, ,RCA,K3,D, ,      ,3160,0150,    ,    ,+,06000,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T13-Z, ,KUDGE,K3,P,C,E  F, ,   ,CF, ,RCA,K3,D, ,      ,3160,0072,1360,0078,+,05200,     ,     , ,   ,    ,   ,RCA,K3,D, ,A,0,D,S;
APPCH:030,T,T13-Z, ,TUTGE,K3,P,C,E  M, ,   ,CF, ,RCA,K3,D, ,      ,3160,0019,1360,0053, ,03487,     ,     , ,   ,-305,   , , , , , ,0,D,S;
APPCH:040,T,T13-Z, ,CAVET,K3,P,C,E M , ,   ,CF, ,RCA,K3,D, ,      ,1300,0030,1300,0049, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T13-Z, , , , , ,    ,L,   ,VI, , , , , ,      ,    ,    ,0130,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,T,T13-Z, ,RUUSH,K3,P,C,E   , ,   ,CF, ,RCA,K3,D, ,      ,0430,0150,0430,0040, ,06000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,T,T13-Z, ,RUUSH,K3,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,2230,0100,-,16000,     ,     ,-,310,    ,   , , , , , ,0,D,S;
APPCH:010,A,T31-Y,RUUSH,RUUSH,K3,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T31-Y,RUUSH,BEEFS,K3,P,C,EE B,R,   ,AF, ,RCA,K3,D, ,      ,1220,0150,0430,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,T,T31-Y, ,BEEFS,K3,P,C,E  I, ,   ,IF, ,RCA,K3,D, ,      ,1220,0150,    ,    ,+,06000,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T31-Y, ,JAPGU,K3,P,C,E  F, ,   ,CF, ,RCA,K3,D, ,      ,1220,0062,3020,0088,+,05000,     ,     , ,   ,    ,   ,RCA,K3,D, ,A,0,D,S;
APPCH:030,T,T31-Y, ,IYODO,K3,P,C,E  M, ,   ,CF, ,RCA,K3,D, ,      ,1220,0013,3020,0049, ,03410,     ,     , ,   ,-306,   , , , , , ,0,D,S;
APPCH:040,T,T31-Y, ,APOGE,K3,P,C,EYM , ,   ,CF, ,RCA,K3,D, ,      ,3100,0030,3100,0043, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T31-Y, , , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,0730,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,T,T31-Y, ,RUUSH,K3,P,C,E   , ,   ,CF, ,RCA,K3,D, ,      ,0430,0150,0430,0040, ,06000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,T,T31-Y, ,RUUSH,K3,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,2230,0100,-,16000,     ,     ,-,310,    ,   , , , , , ,0,D,S;
APPCH:010,A,T31-Z,SCOLD,SCOLD,K3,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T31-Z,SCOLD,CFMVZ,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T31-Z,SCOLD,BEEFS,K3,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,T,T31-Z, ,BEEFS,K3,P,C,E  I, ,   ,IF, ,RCA,K3,D, ,      ,1220,0150,    ,    ,+,06000,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T31-Z, ,JAPGU,K3,P,C,E  F, ,   ,CF, ,RCA,K3,D, ,      ,1220,0062,3020,0088,+,05000,     ,     , ,   ,    ,   ,RCA,K3,D, ,A,0,D,S;
APPCH:030,T,T31-Z, ,IYODO,K3,P,C,E  M, ,   ,CF, ,RCA,K3,D, ,      ,1220,0013,3020,0049, ,03410,     ,     , ,   ,-306,   , , , , , ,0,D,S;
APPCH:040,T,T31-Z, ,APOGE,K3,P,C,E M , ,   ,CF, ,RCA,K3,D, ,      ,3100,0030,3100,0043, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T31-Z, , , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,0730,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,T,T31-Z, ,RUUSH,K3,P,C,E   , ,   ,CF, ,RCA,K3,D, ,      ,0430,0150,0430,0040, ,06000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,T,T31-Z, ,RUUSH,K3,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,2230,0100,-,16000,     ,     ,-,310,    ,   , , , , , ,0,D,S;
RWY:RW13 ,     ,      ,03276, ,IELR,1,   ;N44093191,W103071468,0000;
RWY:RW31 ,     ,      ,03179, ,IRCA,1,   ;N44075277,W103051101,0000;
