SID:010,1,AMERY4,RW17, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1740,    ,+,00500,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,AMERY4,RW17,ANDES,PH,E,A,E   ,R,   ,CF, ,KOA,PH,D, ,      ,2937,0117,2940,0120, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,AMERY4,RW17,AMERY,PH,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,AMERY4,RW35, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3540,    ,+,00500,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,AMERY4,RW35, , , , ,    ,L,   ,VI, , , , , ,      ,    ,    ,2640,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,AMERY4,RW35,ANDES,PH,E,A,E   , ,   ,CF, ,KOA,PH,D, ,      ,2937,0117,2940,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,AMERY4,RW35,AMERY,PH,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,3,AMERY4,ROWIN,AMERY,PH,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:030,3,AMERY4,ROWIN,ROWIN,PH,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,3,AMERY4,TYPHO,AMERY,PH,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:030,3,AMERY4,TYPHO,TYPHO,PH,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,CRISI2,RW17, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1740,    ,+,00560,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,CRISI2,RW17,CRISI,PH,E,A,EE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,CRISI2,RW35, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3540,    ,+,00560,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,CRISI2,RW35,CRISI,PH,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,ONIZU1,RW17, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1740,    ,+,00548,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,ONIZU1,RW17,ONIZU,PH,P,C,EE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,ONIZU1,RW35, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3540,    ,+,00548,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,ONIZU1,RW35,ONIZU,PH,P,C,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ONIZU1,BARBY,ONIZU,PH,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,6,ONIZU1,BARBY,PUANA,PH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,ONIZU1,BARBY,NOWRA,PH,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,ONIZU1,BARBY,BARBY,PH,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
