SID:010,5,VAXA1P,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2060,    ,+,07200,     ,09000, ,   ,    ,   ,GMFI,GM,P,A, , , , ;
SID:020,5,VAXA1P,RW21,FI420,GM,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,B,FL120,09000,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,VAXA1P,RW21,FI418,GM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,VAXA1P,RW21,FI440,GM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,VAXA1P,RW21,VAXAM,GM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,EMKO1L,ALL,EMKOK,GM,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   ,GMFI,GM,P,A, , , , ;
STAR:020,5,EMKO1L,ALL,DETAD,GM,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07200,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,EMKO1L,ALL,FI402,GM,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL120,08500,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,FES1L,ALL,FES,GM,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,GMFI,GM,P,A, , , , ;
STAR:020,5,FES1L,ALL,FI400,GM,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL120,08500,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,R03,FI400,FI400,GM,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL120,08500,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R03,FI400,FI404,GM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R03,FI400,FI405,GM,P,C,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08100,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:040,A,R03,FI400,FI406,GM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08100,     ,     ,-,210,    ,   , , , , , ,B,J,S;
APPCH:050,A,R03,FI400,FI408,GM,P,C,EE B,R,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08100,     ,     ,-,185,    ,   , , , , , ,B,J,S;
APPCH:010,A,R03,FI402,FI402,GM,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL120,08500,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R03,FI402,FI404,GM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R03,FI402,FI405,GM,P,C,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08100,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:040,A,R03,FI402,FI406,GM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08100,     ,     ,-,210,    ,   , , , , , ,B,J,S;
APPCH:050,A,R03,FI402,FI408,GM,P,C,EE B,R,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08100,     ,     ,-,185,    ,   , , , , , ,B,J,S;
APPCH:010,A,R03,FI405,FI405,GM,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,08100,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R03,FI405,FI406,GM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08100,     ,     ,-,210,    ,   , , , , , ,B,J,S;
APPCH:030,A,R03,FI405,FI408,GM,P,C,EE B,R,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08100,     ,     ,-,185,    ,   , , , , , ,B,J,S;
APPCH:010,R,R03, ,FI408,GM,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,08100,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R03, ,FI410,GM,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0260,0050, ,07000,     ,     , ,   ,    ,   ,GMFI,GM,P,A, ,B,J,S;
PRDAT: ,          ,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R03, ,RW03,GM,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,0260,0047, ,05515,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R03, ,FI420,GM,P,C,EYM , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R03, ,FI405,GM,P,C,EE H,R,010,DF, , , , , ,      ,    ,    ,    ,    ,B,FL090,08100,     ,-,210,    ,   , , , , , ,B,J,S;
APPCH:010,A,R21,FI400,FI400,GM,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL120,08500,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R21,FI400,FI418,GM,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07100,     ,     ,-,210,    ,   , , , , , ,B,J,S;
APPCH:010,A,R21,FI402,FI402,GM,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL120,08500,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R21,FI402,FI404,GM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R21,FI402,FI418,GM,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07100,     ,     ,-,210,    ,   , , , , , ,B,J,S;
APPCH:010,A,R21,FI430,FI430,GM,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,08500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R21,FI430,FI416,GM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07200,     ,     ,-,210,    ,   , , , , , ,B,J,S;
APPCH:030,A,R21,FI430,FI418,GM,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07100,     ,     ,-,210,    ,   , , , , , ,B,J,S;
APPCH:010,R,R21, ,FI418,GM,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07100,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R21, ,FI420,GM,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2060,0050, ,07100,     ,     , ,   ,    ,   ,GMFI,GM,P,A, ,B,J,S;
PRDAT: ,          ,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R21, ,RW21,GM,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,2060,0051, ,05482,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R21, ,FI410,GM,P,C,EYM , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R21, ,FI430,GM,P,C,EE H,L,010,DF, , , , , ,      ,    ,    ,    ,    ,B,FL120,08500,     ,-,210,    ,   , , , , , ,B,J,S;
RWY:RW03 ,     ,      ,05466, ,    , ,   ;N33294879,W005092684,0000;
RWY:RW21 ,     ,      ,05433, ,    , ,   ;N33305049,W005085196,0000;
