SID:010,2,ZOYS1A,RW36, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0010,    ,+,02330,     ,11000, ,   ,    ,   ,LNT,VL,D, , , , , ;
SID:020,2,ZOYS1A,RW36,LNT,VL,D, ,V   , ,   ,FA, ,LNT,VL,D, ,      ,0000,0000,0040,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ZOYS1A,RW36, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,1750,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ZOYS1A,RW36,ZOYSA,VL,E,A,EEC , ,   ,CF, ,LNT,VL,D, ,      ,1460,0250,1450,0150, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ZOYS1B,RW18,LPB,VL,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,LNT,VL,D, , , , , ;
STAR:020,2,ZOYS1B,RW18,ZOYSA,VL,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ZOYS1B,RW18,D145M,VL,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D18,ZOYSA,ZOYSA,VL,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D18,ZOYSA,D145M,VL,P,C,E  C, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D18,ZOYSA, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3250,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D18,ZOYSA,D039K,VL,P,C,E   ,L,   ,AF, ,LNT,VL,D, ,      ,0390,0110,1450,    ,+,06800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D18,ZOYSA,CF18,VL,P,C,EE B,L,   ,AF, ,LNT,VL,D, ,      ,0040,0110,0390,    ,+,05600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D18, ,CF18,VL,P,C,E  I, ,   ,IF, ,LNT,VL,D, ,      ,0040,0110,    ,    ,+,05600,     ,13000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:013,D,D18, ,90VOR,VL,P,C,E S , ,   ,CF, ,LNT,VL,D, ,      ,0040,0090,1840,0020,+,04950,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:017,D,D18, ,75VOR,VL,P,C,E S , ,   ,CF, ,LNT,VL,D, ,      ,0040,0075,1840,0015,+,04460,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D18, ,FF18,VL,P,C,E  F, ,   ,CF, ,LNT,VL,D, ,      ,0040,0061,1840,0014,+,04000,     ,     , ,   ,-372,   ,LNT,VL,D, , ,0, ,S;
APPCH:023,D,D18, ,49VOR,VL,P,C,E S , ,   ,CF, ,LNT,VL,D, ,      ,0040,0049,1840,0012,+,03500,     ,     , ,   ,-372,   , , , , , ,0, ,S;
APPCH:027,D,D18, ,40VOR,VL,P,C,E S , ,   ,CF, ,LNT,VL,D, ,      ,0040,0040,1840,0009,+,03180,     ,     , ,   ,-372,   , , , , , ,0, ,S;
APPCH:030,D,D18, ,MA18,VL,P,C,E  M, ,   ,CF, ,LNT,VL,D, ,      ,0040,0022,1840,0018, ,02466,     ,     , ,   ,-372,   , , , , , ,0, ,S;
APPCH:040,D,D18, , , , , ,  M , ,   ,VI, , , , , ,      ,    ,    ,1750,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D18, ,D145M,VL,P,C,E   , ,   ,CF, ,LNT,VL,D, ,      ,1460,0130,1450,0120, ,07000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D18, ,D145M,VL,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,3250,T010,+,07000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
RWY:RW18 ,     ,      ,01826, ,    , ,   ;N20580532,E101240955,0000;
RWY:RW36 ,     ,      ,01801, ,    , ,   ;N20572008,E101240930,0687;
