SID:010,5,AKMA1C,RW31R,QT601,OP,P,C,EY  , ,010,CF, ,QT,OP,D, ,      ,3137,0071,3140,0070, ,     ,     ,15000, ,   ,    ,   ,QT,OP,D, , , , , ;
SID:020,5,AKMA1C,RW31R,QT603,OP,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,AKMA1C,RW31R,ONILA,OP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,AKMA1C,RW31R,AKMAS,OP,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DADL1A,RW31R, , , , ,    , ,   ,CD, ,QT,OP,D, ,      ,    ,    ,3140,0030, ,     ,     ,15000, ,   ,    ,   ,QT,OP,D, , , , , ;
SID:020,2,DADL1A,RW31R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0150,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DADL1A,RW31R,QT,OP,D, ,V   , ,   ,FD, ,QT,OP,D, ,      ,0000,0000,3400,0130, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DADL1A,RW31R,QT,OP,D, ,V   ,L,   ,CF,Y,QT,OP,D, ,      ,0000,0000,1350,0130,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,DADL1A,RW31R,D075J,OP,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,DADL1A,RW31R,DADLO,OP,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DORA1C,RW31R,QT600,OP,P,C,EY  , ,010,CF, ,QT,OP,D, ,      ,3126,0036,3140,0040, ,     ,     ,15000, ,   ,    ,   ,QT,OP,D, , , , , ;
SID:020,5,DORA1C,RW31R,QT602,OP,P,C,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DORA1C,RW31R,ARATU,OP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
