SID:010,5,PUMS1A,RW08, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0850,    ,+,00900,     ,07000, ,   ,    ,   ,SBAF,SB,P,A,A, , , ;
SID:020,5,PUMS1A,RW08,NEPOM,SB,P,C,E   , ,010,CF, ,CXI,SB,D, ,      ,1620,0072,1260,0109, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,PUMS1A,RW08,LOKUL,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,07000,05000,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,PUMS1A,RW08,UDIRA,SB,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,PUMS1A,RW08,PUMSO,SB,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:010,6,PUMS1A,ADA,PUMSO,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000,-,210,    ,   ,SBAF,SB,P,A,A, , , ;
SID:020,6,PUMS1A,ADA,ADA,SB,D, ,VEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,PUMS1A,IMBAP,PUMSO,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000,-,210,    ,   ,SBAF,SB,P,A,A, , , ;
SID:020,6,PUMS1A,IMBAP,BUSVO,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,PUMS1A,IMBAP,PCX,SB,D, ,V   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,PUMS1A,IMBAP,ASKAV,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL230,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,PUMS1A,IMBAP,ISRIN,SB,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,6,PUMS1A,IMBAP,IMBAP,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,PUMS1A,ISRIN,PUMSO,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000,-,210,    ,   ,SBAF,SB,P,A,A, , , ;
SID:020,6,PUMS1A,ISRIN,BUSVO,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,PUMS1A,ISRIN,PCX,SB,D, ,V   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,PUMS1A,ISRIN,ASKAV,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL230,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,PUMS1A,ISRIN,ISRIN,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,PUMS1A,MUDKA,PUMSO,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000,-,210,    ,   ,SBAF,SB,P,A,A, , , ;
SID:020,6,PUMS1A,MUDKA,BUSVO,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,PUMS1A,MUDKA,PCX,SB,D, ,V   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,PUMS1A,MUDKA,ASKAV,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL230,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,PUMS1A,MUDKA,ISRIN,SB,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,6,PUMS1A,MUDKA,TOSAT,SB,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,6,PUMS1A,MUDKA,MUDKA,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,PUMS1A,TISVA,PUMSO,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000,-,210,    ,   ,SBAF,SB,P,A,A, , , ;
SID:020,6,PUMS1A,TISVA,TISVA,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,PUMS1A,UKENU,PUMSO,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000,-,210,    ,   ,SBAF,SB,P,A,A, , , ;
SID:020,6,PUMS1A,UKENU,BUSVO,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,PUMS1A,UKENU,PCX,SB,D, ,V   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,PUMS1A,UKENU,ASKAV,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL230,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,PUMS1A,UKENU,ISRIN,SB,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,6,PUMS1A,UKENU,UKENU,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,R08-B,AF012,AF012,SB,P,C,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R08-B,AF012,AF006,SB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R08-B,AF013,AF013,SB,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R08-B,AF013,AF006,SB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R08-B,AF014,AF014,SB,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R08-B,AF014,AF006,SB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R08-B, ,AF006,SB,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R08-B, ,AF007,SB,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1060,0050,+,02900,     ,     ,-,140,    ,   ,SBAF,SB,P,A,A,B,J,S;
APPCH:030,R,R08-B, ,AF009,SB,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,1210,0050, ,01310,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R08-B, , , , , ,  M , ,010,CA, , , , , ,      ,    ,    ,1450,    ,+,02100,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R08-B, ,AF011,SB,P,C,EY  ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,03600,     ,     ,-,180,    ,   , , , , , ,B,J,S;
APPCH:060,R,R08-B, ,AF012,SB,P,C,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:070,R,R08-B, ,AF012,SB,P,C,EE H,L,010,HM, , , , , ,      ,    ,    ,0150,T010,+,06000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
RWY:RW08 ,     ,      ,00110, ,    , ,   ;S22524557,W043233599,0000;
RWY:RW26 ,     ,      ,00070, ,    , ,   ;S22521500,W043223400,0000;
