STAR:010,5,EMAB1A,RW21,EMABA,OY,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,15000, ,   ,    ,   ,HDH,OY,D, , , , , ;
STAR:020,5,EMAB1A,RW21,NAGMA,OY,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,MIPI1A,RW21,MIPIN,OY,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,15000, ,   ,    ,   ,HDH,OY,D, , , , , ;
STAR:020,5,MIPI1A,RW21,NAGMA,OY,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ORNI1A,RW21,ORNIS,OY,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,15000, ,   ,    ,   ,HDH,OY,D, , , , , ;
STAR:020,5,ORNI1A,RW21,NAGMA,OY,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,RAML1A,RW21,RAMLO,OY,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,15000, ,   ,    ,   ,HDH,OY,D, , , , , ;
STAR:020,5,RAML1A,RW21,GIBOL,OY,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,UKNA1A,RW21,UKNAN,OY,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,15000, ,   ,    ,   ,HDH,OY,D, , , , , ;
STAR:020,5,UKNA1A,RW21,GIBOL,OY,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,UMIL1A,RW21,UMILI,OY,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,15000, ,   ,    ,   ,HDH,OY,D, , , , , ;
STAR:020,5,UMIL1A,RW21,GIBOL,OY,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,R21,GIBOL,GIBOL,OY,P,C,E CA, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,13000,     ,15000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R21,GIBOL,ULDIK,OY,P,C,E  B, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R21,GIBOL,HAMED,OY,P,C,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,03500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R21,NAGMA,NAGMA,OY,P,C,E CA, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,03500,     ,15000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R21,NAGMA,ULDIK,OY,P,C,E  B, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R21,NAGMA,HAMED,OY,P,C,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,03500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R21, ,HAMED,OY,P,C,E CF, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,03500,     ,15000, ,   ,    ,   ,HDH,OY,D, , ,B,J,S;
APPCH:023,R,R21, ,80THR,OY,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,2040,0030,+,02550,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:028,R,R21, ,40THR,OY,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,2040,0040,+,01250,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:030,R,R21, ,RW21,OY,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,2040,0040, ,00091,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R21, , , , , ,  M , ,010,CA, , , , , ,      ,    ,    ,2040,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R21, ,HAMED,OY,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    , ,03500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R21, ,HAMED,OY,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,2030,T010, ,03500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,S03,HDH,HDH,OY,D, ,V   ,L,   ,PI, ,HDH,OY,D, ,      ,0000,0000,2490,0100,+,02000,     ,15000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,S03,HDH,FS03,OY,P,C,EE  , ,   ,CF, ,HDH,OY,D, ,      ,2040,0070,0240,0030,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,S,S03, ,FS03,OY,P,C,E  F, ,   ,IF, ,HDH,OY,D, ,      ,2040,0070,    ,    ,+,02000,     ,15000, ,   ,    ,   ,HDH,OY,D, , ,0, ,S;
APPCH:030,S,S03, ,RW03,OY,P,G,G  M, ,   ,CF, ,HDH,OY,D, ,      ,2043,0021,0240,0049, ,00079,     ,     , ,   ,-372,   , , , , , ,0, ,S;
APPCH:040,S,S03, ,HDH,OY,D, ,V M , ,   ,CF, ,HDH,OY,D, ,      ,0000,0000,0240,0021, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:045,S,S03, ,HDH,OY,D, ,V   , ,   ,FA, ,HDH,OY,D, ,      ,0000,0000,0240,    ,+,01000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,S,S03, ,HDH,OY,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,S,S03, ,HDH,OY,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,2040,T010,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,S21,HDH,HDH,OY,D, ,V   ,L,   ,PI, ,HDH,OY,D, ,      ,0000,0000,0690,0100,+,02000,     ,15000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,S21,HDH,FS21,OY,P,C,EE  , ,   ,CF, ,HDH,OY,D, ,      ,0240,0060,2040,0040,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,S,S21, ,FS21,OY,P,C,E  F, ,   ,IF, ,HDH,OY,D, ,      ,0240,0060,    ,    ,+,02000,     ,15000, ,   ,    ,   ,HDH,OY,D, , ,0, ,S;
APPCH:030,S,S21, ,HDH,OY,D, ,V  M, ,   ,CF, ,HDH,OY,D, ,      ,0000,0000,2040,0060, ,00255,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,S,S21, ,HDH,OY,D, ,V M , ,   ,FA, ,HDH,OY,D, ,      ,0000,0000,2040,    ,+,01000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,S,S21, ,HDH,OY,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,S,S21, ,HDH,OY,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,0240,T010,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
RWY:RW03 ,+0120,      ,00029, ,    , ,   ;N14442695,E042581251,0000;
RWY:RW21 ,-0120,      ,00041, ,    , ,   ;N14455443,E042585698,0000;
