STAR:010,5,DALO1A,RW11,DALOX,SB,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBIL,SB,P,A, , , , ;
STAR:020,5,DALO1A,RW11,IL022,SB,P,C,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,DALO1A,RW11,IL018,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,TOLO1A,RW11,TOLOG,SB,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBIL,SB,P,A, , , , ;
STAR:020,5,TOLO1A,RW11,IL021,SB,P,C,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,TOLO1A,RW11,IL017,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,R11,IL017,IL017,SB,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R11,IL017,IL016,SB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R11,IL018,IL018,SB,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R11,IL018,IL016,SB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R11,IL019,IL019,SB,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R11,IL019,IL016,SB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R11, ,IL016,SB,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R11, ,IL002,SB,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1120,0050,+,01650,     ,     , ,   ,    ,   , , , , , ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R11, ,RW11,SB,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1120,0050, ,00058,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R11, ,IL007,SB,P,C,EYM , ,010,CF, ,VRI,SB,D, ,      ,0392,3372,1120,0158,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R11, ,IL007,SB,P,C,EE H,L,010,HM, , , , , ,      ,    ,    ,2920,T010,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R29,IL004,IL004,SB,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R29,IL004,IL003,SB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R29,IL007,IL007,SB,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R29,IL007,IL003,SB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R29,IL008,IL008,SB,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R29,IL008,IL003,SB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R29, ,IL003,SB,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R29, ,IL001,SB,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2920,0050,+,01660,     ,     , ,   ,    ,   , , , , , ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R29, ,RW29,SB,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,2920,0050, ,00064,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R29, ,IL018,SB,P,C,EYM , ,010,CF, ,VRI,SB,D, ,      ,0340,3298,2920,0158,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R29, ,IL018,SB,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,1120,T010,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
RWY:RW11 ,     ,      ,00008, ,    , ,   ;S14485803,W039022578,0000;
RWY:RW29 ,     ,      ,00014, ,    , ,   ;S14485671,W039013674,0361;
