SID:010,4,BANZI1,RW22L, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2220,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:010,3,KEOLA3,KATHS,KEOLA,PH,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,3,KEOLA3,KATHS,LEANE,PH,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,KEOLA3,KATHS,NONNI,P,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,3,KEOLA3,KATHS,KATHS,PH,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,KEOLA3,LIH,KEOLA,PH,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,3,KEOLA3,LIH,GRAIL,PH,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,KEOLA3,LIH,NAPUA,PH,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,3,KEOLA3,LIH,LIH,PH,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,KEOLA3,LILIA,KEOLA,PH,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,3,KEOLA3,LILIA,LILIA,P,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,KEOLA3,NONNI,KEOLA,PH,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,3,KEOLA3,NONNI,LEANE,PH,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,KEOLA3,NONNI,NONNI,P,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,KEOLA3,PUPPI,KEOLA,PH,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,3,KEOLA3,PUPPI,PUPPI,P,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,KEOLA3,SOK,KEOLA,PH,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,3,KEOLA3,SOK,GRAIL,PH,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,3,KEOLA3,SOK,NAPUA,PH,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,KEOLA3,SOK,SOK,PH,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,MKK5,RW04L, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0420,    ,+,00420,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,MKK5,RW04L,MKK,PH,D, ,VEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,MKK5,RW04R, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0420,    ,+,00420,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,MKK5,RW04R,MKK,PH,D, ,VEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,MKK5,RW08L, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0790,    ,+,00420,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,MKK5,RW08L,MKK,PH,D, ,VEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,MKK5,RW08R, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0790,    ,+,00420,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,MKK5,RW08R,MKK,PH,D, ,VEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,MKK5,RW26L, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,2590,    ,+,00420,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,MKK5,RW26L,MKK,PH,D, ,VEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,MKK5,RW26R, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,2590,    ,+,00420,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,MKK5,RW26R,MKK,PH,D, ,VEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,MKK5,APACK,MKK,PH,D, ,V C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,3,MKK5,APACK,MAGGI,P,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,MKK5,APACK,SERYU,P,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,3,MKK5,APACK,TOADS,P,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,3,MKK5,APACK,APACK,P,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,MKK5,CODDY,MKK,PH,D, ,V C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,3,MKK5,CODDY,BLUSH,PH,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,MKK5,CODDY,CODDY,P,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,MKK5,KOLEA,MKK,PH,D, ,V C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,3,MKK5,KOLEA,SEPGE,PH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,MKK5,KOLEA,KOLEA,P,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,MKK5,PULPS,MKK,PH,D, ,V C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:015,3,MKK5,PULPS,CUGGY,PH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,3,MKK5,PULPS,PULPS,PH,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,MKK5,REXIE,MKK,PH,D, ,V C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,3,MKK5,REXIE,MAGGI,P,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,MKK5,REXIE,SERYU,P,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,3,MKK5,REXIE,REXIE,P,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,1,OPIHI3,RW04L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0420,    ,+,00420,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:010,1,OPIHI3,RW04L, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0420,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,1,OPIHI3,RW04L,OPIHI,PH,E,A,EB  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,1,OPIHI3,RW04R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0420,    ,+,00420,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:010,1,OPIHI3,RW04R, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0420,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,1,OPIHI3,RW04R,OPIHI,PH,E,A,EB  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,1,OPIHI3,RW08L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0790,    ,+,00420,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:010,1,OPIHI3,RW08L, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0790,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,1,OPIHI3,RW08L,OPIHI,PH,E,A,EB  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,1,OPIHI3,RW08R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0790,    ,+,00420,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:010,1,OPIHI3,RW08R, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0790,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,1,OPIHI3,RW08R,OPIHI,PH,E,A,EB  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,1,OPIHI3,RW26L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2590,    ,+,00420,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:010,1,OPIHI3,RW26L, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,2590,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,1,OPIHI3,RW26L,OPIHI,PH,E,A,EB  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,1,OPIHI3,RW26R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2590,    ,+,00420,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:010,1,OPIHI3,RW26R, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,2590,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,1,OPIHI3,RW26R,OPIHI,PH,E,A,EB  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,OPIHI3,CARRP,OPIHI,PH,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:030,3,OPIHI3,CARRP,SEBYI,PH,E,A,E   , ,   ,CF, ,HNL,PH,D, ,      ,2040,0183,2540,0068, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,3,OPIHI3,CARRP,SECEL,PH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,3,OPIHI3,CARRP,SEDDU,PH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,3,OPIHI3,CARRP,CARRP,P,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,OPIHI3,CHOKO,OPIHI,PH,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:015,3,OPIHI3,CHOKO,SEBYI,PH,E,A,E   , ,   ,CF, ,HNL,PH,D, ,      ,2040,0183,2540,0068, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,3,OPIHI3,CHOKO,SECJI,PH,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,OPIHI3,CHOKO,ZUKEY,PH,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,3,OPIHI3,CHOKO,BINJO,PH,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,3,OPIHI3,CHOKO,CHOKO,P,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,OPIHI3,DOVRR,OPIHI,PH,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,3,OPIHI3,DOVRR,SELYY,PH,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,OPIHI3,DOVRR,DOVRR,P,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,PALAY3,RW04L, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0420,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,PALAY3,RW04L,PALAY,PH,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,PALAY3,RW04R, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0420,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,PALAY3,RW04R,PALAY,PH,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,PALAY3,RW08L, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0790,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,PALAY3,RW08L,PALAY,PH,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,PALAY3,RW08R, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0790,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,PALAY3,RW08R,PALAY,PH,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,PALAY3,RW26L, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,2590,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,PALAY3,RW26L,PALAY,PH,E,A,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,PALAY3,RW26R, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,2590,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,PALAY3,RW26R,PALAY,PH,E,A,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,PALAY3,LNY,PALAY,PH,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,3,PALAY3,LNY,ROSHE,PH,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,PALAY3,LNY,LNY,PH,D, ,VEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,PALAY3,MKK,PALAY,PH,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,3,PALAY3,MKK,LOKIE,PH,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,PALAY3,MKK,MKK,PH,D, ,VEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,PIPLN1,RW08L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0790,    ,+,00513,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,PIPLN1,RW08L,PIPLN,PH,P,C,EE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,B,05000,03000,     , ,210,    ,   , , , , , , , , ;
SID:010,4,PIPLN1,RW08R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0790,    ,+,00513,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,PIPLN1,RW08R,PIPLN,PH,P,C,EE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,B,05000,03000,     , ,210,    ,   , , , , , , , , ;
SID:010,5,PIPLN1, ,PIPLN,PH,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,05000,03000,18000, ,210,    ,   , , , , , , , , ;
SID:020,5,PIPLN1, ,ENSKY,PH,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,PIPLN1, ,ENSKY,PH,P,C,EE  , ,   ,FM, ,HNL,PH,D, ,      ,1523,0115,1640,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,BOOKE8,CANON,CANON,PH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,BOOKE8,CANON,SOK,PH,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,BOOKE8,CANON,BOOKE,PH,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,BOOKE8,DANNO,DANNO,P,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,1,BOOKE8,DANNO,LIH,PH,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,1,BOOKE8,DANNO,BOOKE,PH,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,BOOKE8,SYVAD,SYVAD,P,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
