SID:010,2,CLRBK3,RW07, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0690,    ,+,02500,     ,18000,-,240,    ,   , , , , , , , , ;
SID:020,2,CLRBK3,RW07, , , , , E  ,R,   ,VM, , , , , ,      ,    ,    ,2040,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,CYXX1,RW07, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0690,    ,+,00800,     ,18000,-,200,    ,   , , , , , , , , ;
SID:020,1,CYXX1,RW07, , , , , E  ,R,   ,VM, , , , , ,      ,    ,    ,2040,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,CYXX1,RW19, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1890,    ,+,00600,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,CYXX1,RW19, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1890,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,CYXX1,RW25, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2490,    ,+,00600,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,CYXX1,RW25, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,2490,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,GABVO5,RW07,EBMAL,CY,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,GABVO5,RW07,GOVIS,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,GABVO5,RW07,IGTAG,CY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,GABVO5,RW07,GABVO,CY,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,GABVO5,RW19,URMIK,K1,E,A,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,GABVO5,RW19,NUBUV,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,4,GABVO5,RW19,ONGIK,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,GABVO5,RW19,GOVIS,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,GABVO5,RW19,IGTAG,CY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,GABVO5,RW19,GABVO,CY,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,GABVO5,RW25,PEMKO,CY,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,GABVO5,RW25,TABEG,CY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,GABVO5,RW25,VOLON,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,4,GABVO5,RW25,OVEKA,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,GABVO5,RW25,GOVIS,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,GABVO5,RW25,IGTAG,CY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,4,GABVO5,RW25,GABVO,CY,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,HOPE5, ,SENSA,CY,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,HOPE5, ,KEKPO,CY,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,09000,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:020,6,HOPE5,RW07,KEKPO,CY,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,09000,     ,18000,-,230,    ,   , , , , , , , , ;
STAR:030,6,HOPE5,RW07,TASDI,CY,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,08000,07000,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,HOPE5,RW07,MUBOV,CY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,6,HOPE5,RW07,VOGAD,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,6,HOPE5,RW07,ITGIL,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:070,6,HOPE5,RW07,OMINO,K1,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,6,HOPE5,RW07,OMINO,K1,E,A,EE  , ,   ,FM, ,YVR,CY,D, ,      ,0988,0214,2490,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,HOPE5,RW25,KEKPO,CY,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,09000,     ,18000,-,230,    ,   , , , , , , , , ;
STAR:020,6,HOPE5,RW25,TASDI,CY,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,MADEE6,KONAH,KONAH,K1,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,18000,-,270,    ,   , , , , , , , , ;
STAR:020,4,MADEE6,KONAH,EVRTT,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,16000,14000,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,MADEE6,KONAH,MADEE,K1,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,MADEE6,ALL,MADEE,K1,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:030,5,MADEE6,ALL,GERRD,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,07000,05000,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,MADEE6,ALL,UCAKI,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,MADEE6,ALL,YAANO,K1,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,MADEE6,ALL,YAANO,K1,E,A,EE  , ,   ,FM, ,CPN,K1,D, ,      ,2807,4384,3440,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,I07-Y,LERIM,LERIM,CY,P,C,EE  ,R,   ,PI, ,YVR,CY,D, ,      ,0817,0251,2040,0100,+,03000,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I07-Y,YVR,YVR,CY,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I07-Y,YVR,MISAR,CY,P,C,EE H, ,   ,TF, ,IXX,CY,P,I,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I07-Y, ,MISAR,CY,P,C,E  I, ,   ,IF, ,IXX,CY,P,I,      ,2488,0133,    ,    ,J,03000,03000,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I07-Y, ,LERIM,CY,P,C,E  F, ,   ,CF, ,IXX,CY,P,I,      ,2488,0073,0690,0060,H,03000,02030,     , ,   ,-300,   ,CYXX,CY,P,A,B,0,N,S;
APPCH:030,I,I07-Y, ,RW07,CY,P,G,G  M, ,   ,CF, ,IXX,CY,P,I,      ,2488,0017,0690,0056, ,00218,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I07-Y, , , , , ,  M , ,   ,VA, , , , , ,      ,    ,    ,0690,    ,+,00900,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I07-Y, , , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,2360,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I07-Y, ,MISAR,CY,P,C,E   , ,   ,CF, ,YVR,CY,D, ,      ,0859,0193,2660,0140, ,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:070,I,I07-Y, ,MISAR,CY,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,2660,T010, ,     ,     ,     ,-,230,    ,   , , , , , ,0,N,S;
APPCH:010,A,I07-Z,KEPVI,KEPVI,CY,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,210,    ,   , , , , , ,0,N,S;
APPCH:020,A,I07-Z,KEPVI,MISAR,CY,P,C,EE B, ,   ,TF, ,IXX,CY,P,I,      ,    ,    ,    ,    , ,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I07-Z,OMINO,OMINO,K1,E,A,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,210,    ,   , , , , , ,0,N,S;
APPCH:020,A,I07-Z,OMINO,MISAR,CY,P,C,EE B, ,   ,TF, ,IXX,CY,P,I,      ,    ,    ,    ,    , ,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I07-Z,TILOT,TILOT,CY,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,210,    ,   , , , , , ,0,N,S;
APPCH:020,A,I07-Z,TILOT,MISAR,CY,P,C,EE B, ,   ,TF, ,IXX,CY,P,I,      ,    ,    ,    ,    , ,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I07-Z, ,MISAR,CY,P,C,E  I, ,   ,IF, ,IXX,CY,P,I,      ,2488,0133,    ,    ,I,03000,03000,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I07-Z, ,LERIM,CY,P,C,E  F, ,   ,CF, ,IXX,CY,P,I,      ,2488,0073,0690,0060,H,03000,02030,     , ,   ,-300,   ,CYXX,CY,P,A,B,0,N,S;
APPCH:030,I,I07-Z, ,RW07,CY,P,G,G  M, ,   ,CF, ,IXX,CY,P,I,      ,2488,0017,0690,0056, ,00218,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I07-Z, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0690,    ,+,00800,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I07-Z, ,VOKUB,CY,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     ,-,185,    ,   , , , , , ,0,N,S;
APPCH:060,I,I07-Z, ,OMINO,K1,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:070,I,I07-Z, ,OMINO,K1,E,A,EE H,L,   ,HM, , , , , ,      ,    ,    ,3390,T010, ,     ,     ,     ,-,230,    ,   , , , , , ,0,N,S;
APPCH:010,A,R07-Y,ITGIL,ITGIL,K1,E,A,E  B, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,18000,-,210,    ,   , , , , , ,B,P,S;
APPCH:020,A,R07-Y,ITGIL,TAKEL,CY,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04100,     ,     , ,   ,    ,   , , , , , ,B,P,S;
APPCH:030,A,R07-Y,ITGIL,DURIK,CY,P,C,E   ,R,010,RF, , , , , ,002500,    ,    ,    ,0044,+,03000,     ,     , ,   ,    ,   ,ARC07,CY,P,C, ,B,P,S;
APPCH:040,A,R07-Y,ITGIL,LERIM,CY,P,C,EE  ,R,010,RF, , , , , ,002500,    ,    ,    ,0035,+,02000,     ,     , ,   ,    ,   ,ARC07,CY,P,C, ,B,P,S;
APPCH:010,A,R07-Y,MISAR,MISAR,CY,P,C,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,P,S;
APPCH:020,A,R07-Y,MISAR,LERIM,CY,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,B,P,S;
APPCH:020,R,R07-Y, ,LERIM,CY,P,C,E  F, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,18000, ,   ,    ,   ,RW07,CY,P,G, ,B,P,S;
APPCH:030,R,R07-Y, ,RW07,CY,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,0690,0056, ,00218,     ,     , ,   ,-300,   , , , , , ,B,P,S;
APPCH:040,R,R07-Y, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0690,    ,+,00900,     ,     , ,   ,    ,   , , , , , ,B,P,S;
