APPCH:010,A,I21,GAMDO,GAMDO,EI,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I21,GAMDO,WF005,EI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I21,GAMDO,INPAT,EI,P,C,EE B, ,   ,CF, ,IWD,EI,P,I,      ,0250,0094,2050,0015,+,02500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I21,WF005,WF005,EI,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I21,WF005,INPAT,EI,P,C,EE B, ,   ,CF, ,IWD,EI,P,I,      ,0250,0094,2050,0015,+,02500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I21,WTD1,WTD,EI,D,B,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,190,    ,   , , , , , ,0,D,S;
APPCH:020,A,I21,WTD1,D053J,EI,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I21,WTD1,WF005,EI,P,C,E   ,L,   ,CF,Y,CRK,EI,D, ,      ,0658,0636,2050,0010,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I21,WTD1,INPAT,EI,P,C,EE B, ,   ,CF, ,IWD,EI,P,I,      ,0250,0094,2050,0015,+,02500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I21, ,INPAT,EI,P,C,E  I, ,   ,IF, ,IWD,EI,P,I,      ,0250,0094,    ,    ,I,02500,02000,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I21, ,TOGBO,EI,P,C,E  F, ,   ,CF, ,IWD,EI,P,I,      ,0250,0064,2050,0030,G,02000,02000,     , ,   ,-320,   ,WTD,EI,D,B, ,0,D,S;
APPCH:030,I,I21, ,RW21,EI,P,G,G  M, ,   ,CF, ,IWD,EI,P,I,      ,0250,0009,2050,0055, ,00158,     ,     , ,   ,-320,   , , , , , ,0,D,S;
APPCH:040,I,I21, ,WF007,EI,P,C,EYM , ,   ,CF, ,CRK,EI,D, ,      ,0748,0544,2050,0030, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I21, ,WTD,EI,D,B,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     ,-,240,    ,   , , , , , ,0,D,S;
APPCH:060,I,I21, ,WTD,EI,D,B,EE H,R,   ,HM, , , , , ,      ,    ,    ,0250,T010, ,     ,     ,     ,-,190,    ,   , , , , , ,0,D,S;
RWY:RW03 ,+0680,      ,00087, ,    , ,   ;N52105498,W007052490,0295;
RWY:RW21 ,-0680,      ,00113, ,IWD ,1,   ;N52113124,W007050224,0469;
