SID:010,5,ENKE1A,RW29,SW906,VY,P,C,E   , ,010,CF, ,STW,VY,D, ,      ,2842,0061,2850,0050, ,     ,     ,04000,-,210,    ,   ,VYSW,VY,P,A, , , , ;
SID:020,5,ENKE1A,RW29,SW911,VY,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,ENKE1A,RW29,SW912,VY,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ENKE1A,RW29,ENKEL,VY,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ENKE1C,RW11,SW904,VY,P,C,E   , ,010,CF, ,STW,VY,D, ,      ,1067,0032,1050,0030, ,     ,     ,04000, ,   ,    ,   ,VYSW,VY,P,A, , , , ;
SID:020,5,ENKE1C,RW11,SW917,VY,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ENKE1C,RW11,ENKEL,VY,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GOKE1A,RW29,SW906,VY,P,C,E   , ,010,CF, ,STW,VY,D, ,      ,2842,0061,2850,0050, ,     ,     ,04000,-,210,    ,   ,VYSW,VY,P,A, , , , ;
SID:020,5,GOKE1A,RW29,SW907,VY,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,GOKE1A,RW29,SW908,VY,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,GOKE1A,RW29,SW909,VY,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,GOKE1A,RW29,GOKET,VY,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GOKE1C,RW11,SW904,VY,P,C,E   , ,010,CF, ,STW,VY,D, ,      ,1067,0032,1050,0030, ,     ,     ,04000, ,   ,    ,   ,VYSW,VY,P,A, , , , ;
SID:020,5,GOKE1C,RW11,SW915,VY,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GOKE1C,RW11,SW916,VY,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,GOKE1C,RW11,GOKET,VY,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NOGI1A,RW29,SW906,VY,P,C,E   , ,010,CF, ,STW,VY,D, ,      ,2842,0061,2850,0050, ,     ,     ,04000,-,210,    ,   ,VYSW,VY,P,A, , , , ;
