SID:010,2,ISNI1B,RW01,DER01,SK,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,PAL,SK,D, , , , , ;
SID:020,2,ISNI1B,RW01,XUXAV,SK,P,C,EY  , ,   ,CF, ,PAL,SK,D, ,      ,0105,0149,0100,0150,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ISNI1B,RW01, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3350,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ISNI1B,RW01,ISNIM,SK,E,A,EEC , ,   ,CF, ,PAL,SK,D, ,      ,0052,0374,0050,0190, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,PAL1A,RW01,DER01,SK,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,PAL1A,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0090,    ,+,02300,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,PAL1A,RW01,PAL,SK,D, ,VE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,PAL1A,RW19,DER19,SK,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,PAL1A,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1890,    ,+,01300,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,PAL1A,RW19,PAL,SK,D, ,VE H,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,VUNR1B,RW01,DER01,SK,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,PAL,SK,D, , , , , ;
SID:020,2,VUNR1B,RW01,XUXAV,SK,P,C,EY  , ,   ,CF, ,PAL,SK,D, ,      ,0105,0149,0100,0150,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,VUNR1B,RW01, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0100,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,VUNR1B,RW01,D030Q,SK,P,C,EY  ,R,   ,AF, ,PAL,SK,D, ,      ,0300,0170,0100,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,VUNR1B,RW01,PAL19,SK,P,C,E   , ,   ,CF, ,PAL,SK,D, ,      ,0360,0190,0360,0020,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,VUNR1B,RW01,PQ801,SK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,VUNR1B,RW01,VUNRO,SK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ATAN1R,RW19,ATANA,SK,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,19000, ,   ,    ,   ,PAL,SK,D, , , , , ;
STAR:020,2,ATAN1R,RW19,D349S,SK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ATAN1R,RW19, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1690,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,ATAN1R,RW19,D010Q,SK,P,C,E   ,R,   ,AF, ,PAL,SK,D, ,      ,0105,0170,3490,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,ATAN1R,RW19,XUXAV,SK,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,GEVB1A,RW19,GEVBA,SK,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,19000, ,   ,    ,   ,PAL,SK,D, , , , , ;
STAR:020,2,GEVB1A,RW19,D094S,SK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,GEVB1A,RW19, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2740,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,GEVB1A,RW19,D066Q,SK,P,C,E   ,L,   ,AF, ,PAL,SK,D, ,      ,0662,0170,0940,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,GEVB1A,RW19,D010Q,SK,P,C,E   ,L,   ,AF, ,PAL,SK,D, ,      ,0105,0170,0660,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,GEVB1A,RW19,XUXAV,SK,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MQU1R,RW19,MQU,SK,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,19000, ,   ,    ,   ,PAL,SK,D, , , , , ;
STAR:020,2,MQU1R,RW19,MQU11,SK,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,MQU1R,RW19,MQU19,SK,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,MQU1R,RW19,MQ32A,SK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,MQU1R,RW19,MQ32B,SK,P,C,E   ,R,   ,AF, ,MQU,SK,D, ,      ,0360,0320,0270,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,MQU1R,RW19,PQ402,SK,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MUGO1R,RW19,MUGOP,SK,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,19000, ,   ,    ,   ,PAL,SK,D, , , , , ;
STAR:020,2,MUGO1R,RW19,PAL26,SK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,MUGO1R,RW19,D319S,SK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,MUGO1R,RW19, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1390,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,MUGO1R,RW19,D010Q,SK,P,C,E   ,R,   ,AF, ,PAL,SK,D, ,      ,0105,0170,3190,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,MUGO1R,RW19,XUXAV,SK,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D19-V,D016O,D016O,SK,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,19000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D19-V,D016O,D016O,SK,P,C,E  H,R,   ,HF, , , , , ,      ,    ,    ,1960,T010,+,05000,     ,     ,-,250,    ,   , , , , , ,0, ,S;
APPCH:030,A,D19-V,D016O,CS19,SK,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D19-V, ,CS19,SK,P,C,E  I, ,   ,IF, ,PAL,SK,D, ,      ,0160,0100,    ,    ,+,03100,     ,19000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D19-V, ,FF19V,SK,P,C,E CF, ,   ,CF, ,PAL,SK,D, ,      ,0160,0052,1960,0048,+,01800,     ,     , ,   ,    ,   ,PAL,SK,D, , ,0, ,S;
APPCH:030,D,D19-V, ,MA19V,SK,P,C,E CM, ,   ,CF, ,PAL,SK,D, ,      ,0160,0022,1960,0030, ,01030,     ,     , ,   ,-252,   , , , , , ,0, ,S;
APPCH:040,D,D19-V, ,PAL,SK,D, ,V M , ,   ,CF, ,PAL,SK,D, ,      ,0000,0000,1960,0022, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D19-V, ,D196B,SK,P,C,EY  , ,   ,CF, ,PAL,SK,D, ,      ,1960,0020,1960,0020, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D19-V, ,PAL,SK,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
