SID:010,2,ADA1W,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2170,    ,+,00670,     ,10000, ,   ,    ,   ,HTY,LT,D,B, , , , ;
SID:020,2,ADA1W,RW22,HTY,LT,D,B,E   , ,   ,FA, ,HTY,LT,D, ,      ,0000,0000,2150,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ADA1W,RW22,HTY,LT,D,B,EY  ,L,   ,CF,Y,HTY,LT,D, ,      ,0000,0000,0030,0040,+,05000,     ,     ,-,204,    ,   , , , , , , , , ;
SID:035,2,ADA1W,RW22,EKHAS,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ADA1W,RW22,ADA,LT,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ADA1X,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0370,    ,+,00670,     ,10000, ,   ,    ,   ,HTY,LT,D,B, , , , ;
SID:020,2,ADA1X,RW04,HTY,LT,D,B,E   , ,   ,FA, ,HTY,LT,D, ,      ,0000,0000,0280,    ,+,02600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ADA1X,RW04,HTY,LT,D,B,EY  ,R,   ,CF,Y,HTY,LT,D, ,      ,0000,0000,2280,0050,+,05000,     ,     ,-,204,    ,   , , , , , , , , ;
SID:035,2,ADA1X,RW04,EKHAS,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ADA1X,RW04,ADA,LT,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ADA1Y,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2170,    ,+,00670,     ,10000, ,   ,    ,   ,HTY,LT,D, , , , , ;
SID:020,2,ADA1Y,RW22,HTY,LT,D, ,V   , ,   ,FA, ,HTY,LT,D, ,      ,0000,0000,2150,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ADA1Y,RW22,HTY,LT,D, ,VY  ,L,   ,CF,Y,HTY,LT,D, ,      ,0000,0000,0030,0040,+,05000,     ,     ,-,204,    ,   , , , , , , , , ;
SID:035,2,ADA1Y,RW22,EKHAS,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ADA1Y,RW22,ADA,LT,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ADA1Z,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0370,    ,+,00670,     ,10000, ,   ,    ,   ,HTY,LT,D, , , , , ;
SID:020,2,ADA1Z,RW04,HTY,LT,D, ,V   , ,   ,FA, ,HTY,LT,D, ,      ,0000,0000,0280,    ,+,02600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ADA1Z,RW04,HTY,LT,D, ,VY  ,R,   ,CF,Y,HTY,LT,D, ,      ,0000,0000,2280,0050,+,05000,     ,     ,-,204,    ,   , , , , , , , , ;
SID:035,2,ADA1Z,RW04,EKHAS,LT,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ADA1Z,RW04,ADA,LT,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MILB1W,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2170,    ,+,00670,     ,10000, ,   ,    ,   ,HTY,LT,D,B, , , , ;
SID:020,2,MILB1W,RW22,HTY,LT,D,B,E   , ,   ,FA, ,HTY,LT,D, ,      ,0000,0000,2150,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MILB1W,RW22,HTY,LT,D,B,E   ,L,   ,CF,Y,HTY,LT,D, ,      ,0000,0000,0030,0040,+,05000,     ,     ,-,204,    ,   , , , , , , , , ;
SID:040,2,MILB1W,RW22,MILBA,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MILB1X,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0370,    ,+,00670,     ,10000, ,   ,    ,   ,HTY,LT,D,B, , , , ;
SID:020,2,MILB1X,RW04,HTY,LT,D,B,E   , ,   ,FA, ,HTY,LT,D, ,      ,0000,0000,0280,    ,+,02600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MILB1X,RW04,HTY,LT,D,B,EY  ,R,   ,CF,Y,HTY,LT,D, ,      ,0000,0000,2280,0050,+,05000,     ,     ,-,204,    ,   , , , , , , , , ;
SID:040,2,MILB1X,RW04,MILBA,LT,E,A,EE  ,R,   ,TF,Y, , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MILB1Y,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2170,    ,+,00670,     ,10000, ,   ,    ,   ,HTY,LT,D, , , , , ;
