SID:010,4,ISNU2A,RW13, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,1280,    ,+,03400,     ,08000, ,   ,    ,   ,SBLS,SB,P,A, , , , ;
SID:020,4,ISNU2A,RW13,VUPER,SB,E,A,EE  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,ISNU2A,RW31, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,3080,    ,+,03400,     ,08000, ,   ,    ,   ,SBLS,SB,P,A, , , , ;
SID:020,4,ISNU2A,RW31,VUPER,SB,E,A,EE  ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ISNU2A, ,VUPER,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,08000, ,   ,    ,   ,SBLS,SB,P,A, , , , ;
SID:020,5,ISNU2A, ,ISNUV,SB,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ISNU2A,EVTEK,ISNUV,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL100,     ,08000, ,   ,    ,   ,SBLS,SB,P,A, , , , ;
SID:020,6,ISNU2A,EVTEK,ANPEK,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,ISNU2A,EVTEK,EVTEK,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ISNU2A,ILPIR,ISNUV,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL100,     ,08000, ,   ,    ,   ,SBLS,SB,P,A, , , , ;
