APPCH:010,I,I33R, ,CI33R,OB,P,C,E  I, ,   ,IF, ,ISIB,OB,P,I,      ,1518,0100,    ,    ,J,01500,01500,15000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I33R, ,FI33R,OB,P,C,E  F, ,   ,CF, ,ISIB,OB,P,I,      ,1518,0070,3320,0030,H,01500,01500,     , ,   ,-300,   ,SIA,OB,D, , ,0,D,S;
APPCH:030,I,I33R, ,RW33R,OB,P,G,G  M, ,   ,CF, ,ISIB,OB,P,I,      ,1518,0022,3320,0048, ,00084,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I33R, ,D332C,OB,P,C,E M , ,   ,CF, ,SIA,OB,D, ,      ,3302,0030,3320,0042, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I33R, , , , , , E  ,R,   ,VM, , , , , ,      ,    ,    ,1000,    , ,02500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
RWY:RW15L,     ,      ,00136, ,    , ,   ;N25560155,E050345612,0000;
RWY:RW33R,+0900,      ,00029, ,ISIB,1,   ;N25541069,E050355638,0000;
