SID:010,1,ASOXI2,RW16L,SISEN,SP,P,C,EYC , ,   ,CF, ,JCL,SP,D, ,      ,1571,0079,1570,0090,B,06000,04000,10000, ,   ,    ,   ,JCL,SP,D, ,B, , , ;
SID:020,1,ASOXI2,RW16L,JCL14,SP,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,ASOXI2,RW16L,ASOXI,SP,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL140,08000,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,ASOXI2,RW16R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1570,    ,+,00600,     ,10000, ,   ,    ,   ,JCL,SP,D, ,B, , , ;
SID:020,1,ASOXI2,RW16R,SISEN,SP,P,C,EYC , ,   ,CF, ,JCL,SP,D, ,      ,1571,0079,1570,0090,B,06000,04000,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,ASOXI2,RW16R,JCL14,SP,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,ASOXI2,RW16R,ASOXI,SP,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL140,08000,     , ,   ,    ,   , , , , , , , , ;
SID:020,4,EVSUR2,RW16L,SISEN,SP,P,C,EB  , ,010,CF, ,JCL,SP,D, ,      ,1571,0079,1570,0080,+,04000,     ,10000, ,   ,    ,   ,JCL,SP,D, ,B, , , ;
SID:010,4,EVSUR2,RW16R, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,1570,    ,+,00750,     ,10000, ,   ,    ,   ,JCL,SP,D, ,B, , , ;
SID:020,4,EVSUR2,RW16R,SISEN,SP,P,C,EB  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,EVSUR2, ,SISEN,SP,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,10000, ,   ,    ,   ,JCL,SP,D, ,B, , , ;
SID:020,5,EVSUR2, ,EVSUR,SP,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,09000,06000,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,EVSUR2,AMVEX,EVSUR,SP,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,B,09000,06000,10000, ,   ,    ,   ,JCL,SP,D, ,B, , , ;
SID:020,6,EVSUR2,AMVEX,JC815,SP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,FL120,FL110,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,EVSUR2,AMVEX,JC401,SP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,EVSUR2,AMVEX,JC405,SP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,EVSUR2,AMVEX,AMVEX,SP,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL250,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,EVSUR2,ILPIP,EVSUR,SP,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,B,09000,06000,10000, ,   ,    ,   ,JCL,SP,D, ,B, , , ;
SID:020,6,EVSUR2,ILPIP,JC840,SP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,EVSUR2,ILPIP,JC841,SP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,EVSUR2,ILPIP,ILPIP,SP,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL210,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,EVSUR2,ILROL,EVSUR,SP,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,B,09000,06000,10000, ,   ,    ,   ,JCL,SP,D, ,B, , , ;
SID:020,6,EVSUR2,ILROL,JC815,SP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,FL120,FL110,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,EVSUR2,ILROL,JC401,SP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,EVSUR2,ILROL,JC405,SP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,EVSUR2,ILROL,ILROL,SP,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL250,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,EVSUR2,OPROS,EVSUR,SP,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,B,09000,06000,10000, ,   ,    ,   ,JCL,SP,D, ,B, , , ;
SID:020,6,EVSUR2,OPROS,JC815,SP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,FL120,FL110,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,EVSUR2,OPROS,JC816,SP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,EVSUR2,OPROS,JC817,SP,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,EVSUR2,OPROS,OPROS,SP,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GAVO2G,RW34B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3370,    ,+,00500,     ,10000, ,   ,    ,   ,JCL,SP,D, ,B, , , ;
SID:020,2,GAVO2G,RW34B, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2750,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GAVO2G,RW34B,GAVOX,SP,P,C,EEC , ,   ,CF, ,SLS,SP,D, ,      ,1790,0295,3050,0250, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,GAVO2G,BTE,GAVOX,SP,P,C,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,JCL,SP,D, ,B, , , ;
SID:020,3,GAVO2G,BTE,ISOSA,SP,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,GAVO2G,BTE,BTE,SP,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,GAVO2G,SLS,GAVOX,SP,P,C,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,JCL,SP,D, ,B, , , ;
SID:020,3,GAVO2G,SLS,SLS,SP,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,GAVO3F,RW16L,JC832,SP,P,C,EYC , ,   ,CF, ,JCL,SP,D, ,      ,1571,0056,1570,0060,+,02600,     ,10000, ,   ,    ,   ,JCL,SP,D, ,B, , , ;
SID:020,1,GAVO3F,RW16L,D271O,SP,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,GAVO3F,RW16L,IRODO,SP,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,GAVO3F,RW16L, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,1,GAVO3F,RW16L,GAVOX,SP,P,C,EEC , ,   ,CF, ,SLS,SP,D, ,      ,1790,0295,3590,0210, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,GAVO3F,RW16R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1570,    ,+,00500,     ,10000, ,   ,    ,   ,JCL,SP,D, ,B, , , ;
SID:020,1,GAVO3F,RW16R, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2260,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,GAVO3F,RW16R,D271O,SP,P,C,E   , ,   ,CF, ,LPA,SP,D, ,      ,2710,0150,2710,0060,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,1,GAVO3F,RW16R,IRODO,SP,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:037,1,GAVO3F,RW16R, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,GAVO3F,RW16R,GAVOX,SP,P,C,EEC , ,   ,CF, ,SLS,SP,D, ,      ,1790,0295,3590,0210, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,GAVO3F,BTE,GAVOX,SP,P,C,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,JCL,SP,D, ,B, , , ;
SID:020,3,GAVO3F,BTE,ISOSA,SP,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,GAVO3F,BTE,BTE,SP,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,GAVO3F,SLS,GAVOX,SP,P,C,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,JCL,SP,D, ,B, , , ;
SID:020,3,GAVO3F,SLS,SLS,SP,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ILPI5G,RW16L,SISEN,SP,P,C,EYC , ,   ,CF, ,JCL,SP,D, ,      ,1561,0079,1560,0085,B,06000,04000,10000, ,   ,    ,   ,JCL,SP,D, , , , , ;
SID:020,2,ILPI5G,RW16L, , , , ,    ,L,   ,CR, ,JCL,SP,D, ,      ,1060,    ,0510,    ,B,10000,07000,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ILPI5G,RW16L, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0510,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ILPI5G,RW16L,D096V,SP,P,C,E   , ,   ,CF, ,JCL,SP,D, ,      ,0961,0220,0960,0080,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ILPI5G,RW16L,JC32B,SP,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,ILPI5G,RW16L,JCL44,SP,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,ILPI5G,RW16L,KONTA,SP,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL210,     ,     , ,   ,    ,   , , , , , , , , ;
