SID:010,2,MAS1,RW02, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0180,    ,+,03860,     ,07000, ,   ,    ,   ,MAS,SE,D,B, , , , ;
SID:020,2,MAS1,RW02,MAS,SE,D,B,EY  , ,   ,FC, ,MSV,SE,D, ,      ,1964,0028,0180,0070,+,04900,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MAS1,RW02,MAS07,SE,P,C,E   ,R,   ,CF,Y,MSV,SE,D, ,      ,0751,0051,2350,0010,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MAS1,RW02,MAS,SE,D,B,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MSV1,RW02, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0180,    ,+,03860,     ,07000, ,   ,    ,   ,MSV,SE,D, , , , , ;
SID:020,2,MSV1,RW02,MSV,SE,D, ,V   , ,   ,CF, ,MSV,SE,D, ,      ,0000,0000,0180,0020,+,03900,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MSV1,RW02,MSV,SE,D, ,V   , ,   ,FD, ,MSV,SE,D, ,      ,0000,0000,0300,0050,+,04900,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MSV1,RW02,D081E,SE,P,C,E   ,R,   ,CF,Y,MSV,SE,D, ,      ,0810,0050,2610,0010,+,05800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,MSV1,RW02,MSV,SE,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MSV1A,RW02, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0180,    ,+,03860,     ,07000, ,   ,    ,   ,MSV,SE,D, , , , , ;
SID:020,2,MSV1A,RW02,MSV,SE,D, ,V   , ,   ,CF, ,MSV,SE,D, ,      ,0000,0000,0180,0020,+,03900,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MSV1A,RW02,MSV,SE,D, ,V   , ,   ,FD, ,MSV,SE,D, ,      ,0000,0000,0300,0080,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MSV1A,RW02,D008L,SE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,MSV1A,RW02,PAV,SE,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D20-W,TIVKA,TIVKA,SE,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D20-W,TIVKA,D105L,SE,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D20-W,TIVKA,KOKTI,SE,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D20-W,TIVKA,D018J,SE,P,C,E   ,L,   ,AF, ,MSV,SE,D, ,      ,0180,0100,1050,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D20-W,TIVKA,CS20,SE,P,C,EE B, ,   ,CF, ,MSV,SE,D, ,      ,0180,0080,1980,0020,+,06600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D20-W, ,CS20,SE,P,C,E  I, ,   ,IF, ,MSV,SE,D, ,      ,0180,0080,    ,    ,+,06600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D20-W, ,FS20,SE,P,C,E  F, ,   ,CF, ,MSV,SE,D, ,      ,0180,0040,1980,0040,+,05400,     ,     , ,   ,    ,   ,MSV,SE,D, , ,0, ,S;
APPCH:030,D,D20-W, ,MSV,SE,D, ,V  M, ,   ,CF, ,MSV,SE,D, ,      ,0000,0000,1980,0040, ,04107,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D20-W, ,MSV,SE,D, ,V M , ,   ,FD, ,MSV,SE,D, ,      ,0000,0000,1930,0050,+,05600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D20-W, ,MSV,SE,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D20-W, ,MSV,SE,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,1980,T010,+,07000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D20-X,PAV,PAV,SE,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D20-X,PAV,D018Z,SE,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D20-X,PAV,CF20,SE,P,C,EE B, ,   ,CF, ,MSV,SE,D, ,      ,0180,0100,1980,0160,+,06950,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D20-X, ,CF20,SE,P,C,E  I, ,   ,IF, ,MSV,SE,D, ,      ,0180,0100,    ,    ,+,06950,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D20-X, ,FS20,SE,P,C,E  F, ,   ,CF, ,MSV,SE,D, ,      ,0180,0040,1980,0060,+,05400,     ,     , ,   ,    ,   ,MSV,SE,D, , ,0, ,S;
APPCH:030,D,D20-X, ,MSV,SE,D, ,V  M, ,   ,CF, ,MSV,SE,D, ,      ,0000,0000,1980,0040, ,04107,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D20-X, ,MSV,SE,D, ,V M , ,   ,FD, ,MSV,SE,D, ,      ,0000,0000,1930,0050,+,05600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D20-X, ,MSV,SE,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D20-X, ,MSV,SE,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,1980,T010,+,07000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D20-Y,PAV,PAV,SE,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D20-Y,PAV,D008Z,SE,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D20-Y,PAV, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1880,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D20-Y,PAV,D018X,SE,P,C,E   ,R,   ,AF, ,MSV,SE,D, ,      ,0180,0240,0080,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D20-Y,PAV,D018V,SE,P,C,E   , ,   ,CF, ,MSV,SE,D, ,      ,0180,0220,1980,0020,+,FL100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,A,D20-Y,PAV,CF20,SE,P,C,EE B, ,   ,CF, ,MSV,SE,D, ,      ,0180,0100,1980,0120,+,06950,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D20-Y, ,CF20,SE,P,C,E  I, ,   ,IF, ,MSV,SE,D, ,      ,0180,0100,    ,    ,+,06950,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D20-Y, ,FS20,SE,P,C,E  F, ,   ,CF, ,MSV,SE,D, ,      ,0180,0040,1980,0060,+,05400,     ,     , ,   ,    ,   ,MSV,SE,D, , ,0, ,S;
APPCH:030,D,D20-Y, ,MSV,SE,D, ,V  M, ,   ,CF, ,MSV,SE,D, ,      ,0000,0000,1980,0040, ,04107,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D20-Y, ,MSV,SE,D, ,V M , ,   ,FD, ,MSV,SE,D, ,      ,0000,0000,1930,0050,+,05600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D20-Y, ,MSV,SE,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D20-Y, ,MSV,SE,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,1980,T010,+,07000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D20-Z, ,CS20,SE,P,C,E  I, ,   ,IF, ,MSV,SE,D, ,      ,0180,0080,    ,    ,+,06600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D20-Z, ,FS20,SE,P,C,E  F, ,   ,CF, ,MSV,SE,D, ,      ,0180,0040,1980,0040,+,05400,     ,     , ,   ,    ,   ,MSV,SE,D, , ,0, ,S;
APPCH:030,D,D20-Z, ,MSV,SE,D, ,V  M, ,   ,CF, ,MSV,SE,D, ,      ,0000,0000,1980,0040, ,04107,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D20-Z, ,MSV,SE,D, ,V M , ,   ,FD, ,MSV,SE,D, ,      ,0000,0000,1930,0050,+,05600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D20-Z, ,MSV,SE,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D20-Z, ,MSV,SE,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,1980,T010,+,07000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,N20,MAS,MAS,SE,D,B,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N20,MAS,MAS,SE,D,B,EE H,L,   ,HF, , , , , ,      ,    ,    ,1960,0090,+,06400,     ,     ,-,200,    ,   , , , , , ,0, ,S;
APPCH:020,N,N20, ,FF20,SE,P,C,E  F, ,   ,IF, ,MAS,SE,D,B,      ,    ,    ,    ,    ,+,06400,     ,     , ,   ,    ,   ,MAS,SE,D,B, ,0, ,S;
APPCH:030,N,N20, ,MA20,SE,P,C,E  M, ,   ,CF, ,MAS,SE,D,B,      ,    ,    ,1960,0060, ,04500,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,N,N20, ,MAS,SE,D,B,EYM , ,   ,CF, ,MSV,SE,D, ,      ,1964,0028,1960,0020, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,N,N20, ,MAS,SE,D,B,EY  , ,   ,FC, ,MSV,SE,D, ,      ,1964,0028,1800,0050,+,05600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,N,N20, ,MAS,SE,D,B,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,N,N20, ,MAS,SE,D,B,EE H,L,   ,HM, , , , , ,      ,    ,    ,1960,T010,+,07000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,S,S20-V, ,FF20V,SE,P,C,E  F, ,   ,IF, ,MSV,SE,D, ,      ,0180,0080,    ,    ,+,06600,     ,     , ,   ,    ,   ,MSV,SE,D, , ,0, ,S;
APPCH:030,S,S20-V, ,MSV,SE,D, ,V  M, ,   ,CF, ,MSV,SE,D, ,      ,0000,0000,1980,0080, ,04107,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,S,S20-V, ,MSV,SE,D, ,VYM , ,   ,FC, ,MSV,SE,D, ,      ,0000,0000,1930,0050,+,05600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,S,S20-V, ,MSV,SE,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,S,S20-V, ,MSV,SE,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,1980,T010,+,07000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
RWY:RW02 ,+1170,      ,03355, ,    , ,   ;S02183641,W078072479,0000;
RWY:RW20 ,-1170,      ,03451, ,    , ,   ;S02171759,W078070461,0000;
