SID:010,2,EKME1B,RW07L,D070G,LT,P,C,EY  , ,   ,CF, ,BRY,LT,D, ,      ,0700,0070,0700,0080,+,03300,     ,12000, ,   ,    ,   ,BRY,LT,D, , , , , ;
SID:020,2,EKME1B,RW07L,EKMEL,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EKME1D,RW25R,D250G,LT,P,C,EY  , ,   ,CF, ,BRY,LT,D, ,      ,2500,0070,2500,0050,+,02700,     ,12000, ,   ,    ,   ,BRY,LT,D, , , , , ;
SID:020,2,EKME1D,RW25R,BRY,LT,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,EKME1D,RW25R,EKMEL,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SULT1A,RW07L,D070G,LT,P,C,E   , ,   ,CF, ,BRY,LT,D, ,      ,0700,0070,0700,0080,+,03300,     ,12000, ,   ,    ,   ,BRY,LT,D, , , , , ;
SID:020,2,SULT1A,RW07L,D149G,LT,P,C,E   ,R,   ,AF, ,BRY,LT,D, ,      ,1487,0070,0700,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SULT1A,RW07L,SULTA,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SULT1B,RW07L,D070G,LT,P,C,EY  , ,   ,CF, ,BRY,LT,D, ,      ,0700,0070,0700,0080,+,03300,     ,12000, ,   ,    ,   ,BRY,LT,D, , , , , ;
SID:020,2,SULT1B,RW07L,BRY,LT,D, ,VY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SULT1B,RW07L,SULTA,LT,E,A,EEC ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SULT1C,RW25R,D250G,LT,P,C,E   , ,   ,CF, ,BRY,LT,D, ,      ,2500,0070,2500,0050,+,02700,     ,12000, ,   ,    ,   ,BRY,LT,D, , , , , ;
SID:020,2,SULT1C,RW25R,D149G,LT,P,C,E   ,L,   ,AF, ,BRY,LT,D, ,      ,1487,0070,2500,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SULT1C,RW25R,SULTA,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SULT1D,RW25R,D250G,LT,P,C,EY  , ,   ,CF, ,BRY,LT,D, ,      ,2500,0070,2500,0050,+,02700,     ,12000, ,   ,    ,   ,BRY,LT,D, , , , , ;
SID:020,2,SULT1D,RW25R,BRY,LT,D, ,VY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SULT1D,RW25R,SULTA,LT,E,A,EEC ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,YAA1B,RW07L,D070G,LT,P,C,EY  , ,   ,CF, ,BRY,LT,D, ,      ,0700,0070,0700,0080,+,03300,     ,12000, ,   ,    ,   ,BRY,LT,D, , , , , ;
SID:020,2,YAA1B,RW07L,BRY,LT,D, ,VY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,YAA1B,RW07L,YAA,LT,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,YAA1D,RW25R,D250G,LT,P,C,EY  , ,   ,CF, ,BRY,LT,D, ,      ,2500,0070,2500,0050,+,02700,     ,12000, ,   ,    ,   ,BRY,LT,D, , , , , ;
SID:020,2,YAA1D,RW25R,BRY,LT,D, ,VY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,YAA1D,RW25R,YAA,LT,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BKZ1E,ALL,BKZ,LT,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,BRY,LT,D, , , , , ;
STAR:020,2,BKZ1E,ALL,BRY,LT,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BKZ1H,RW25R,BKZ,LT,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,BRY,LT,D, , , , , ;
STAR:015,2,BKZ1H,RW25R,D334G,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,BKZ1H,RW25R,BRY,LT,D, ,VY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,BKZ1H,RW25R, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1490,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,BKZ1H,RW25R,D112N,LT,P,C,E   ,L,   ,AF, ,BRY,LT,D, ,      ,1120,0140,1490,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,BKZ1H,RW25R,D079N,LT,P,C,EY  ,L,   ,AF, ,BRY,LT,D, ,      ,0790,0140,1120,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,BKZ1H,RW25R,KESEV,LT,P,C,EE H, ,   ,CF, ,BRY,LT,D, ,      ,0705,0110,2500,0020, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,EKME1E,ALL,EKMEL,LT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,BRY,LT,D, , , , , ;
STAR:020,2,EKME1E,ALL,BRY,LT,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,EKME1H,RW25R,EKMEL,LT,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,BRY,LT,D, , , , , ;
STAR:020,2,EKME1H,RW25R,D070Y,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,EKME1H,RW25R,D070Q,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,EKME1H,RW25R,KESEV,LT,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,SULT1E,ALL,SULTA,LT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,BRY,LT,D, , , , , ;
STAR:020,2,SULT1E,ALL,BRY,LT,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,SULT1H,RW25R,SULTA,LT,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,BRY,LT,D, , , , , ;
STAR:020,2,SULT1H,RW25R, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
