APPCH:010,A,R14,SMHNA,SMHNA,YB,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,11000,-,210,    ,   , , , , , ,B,J,S;
APPCH:020,A,R14,SMHNA,SMHNI,YB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03350,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R14, ,SMHNI,YB,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03350,     ,11000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R14, ,SMHNF,YB,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1350,0050,+,01750,     ,     , ,   ,    ,   ,YSMH,YB,P,A, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R14, ,SMHNM,YB,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,1350,0050, ,00160,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R14, ,SMHNH,YB,P,C,EEM , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
RWY:RW06 ,     ,      ,00119, ,    , ,   ;S22443451,E150385090,0000;
RWY:RW14 ,     ,      ,00114, ,    , ,   ;S22441140,E150390360,0000;
RWY:RW24 ,     ,      ,00113, ,    , ,   ;S22442571,E150391348,0000;
RWY:RW32 ,     ,      ,00108, ,    , ,   ;S22444260,E150392880,0000;
