SID:010,5,ALCO1E,RW03,BA400,LE,P,C,E   , ,   ,CF, ,CDB,LE,D, ,      ,0203,0073,0190,0070, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,5,ALCO1E,RW03,ALCOL,LE,E,A,EE  ,R,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL095,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ALCO1F,RW21,BA500,LE,P,C,EY  , ,   ,CF, ,CDB,LE,D, ,      ,2078,0060,2090,0060, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,5,ALCO1F,RW21,BA510,LE,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,ALCO1F,RW21,ALCOL,LE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL095,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,AMOT1E,RW03,BA400,LE,P,C,E   , ,   ,CF, ,CDB,LE,D, ,      ,0203,0073,0190,0070, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,5,AMOT1E,RW03,BA710,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,AMOT1E,RW03,AMOTA,LE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL095,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,AMOT1F,RW21,BA500,LE,P,C,EY  , ,   ,CF, ,CDB,LE,D, ,      ,2078,0060,2090,0060, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,5,AMOT1F,RW21,AMOTA,LE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL095,     ,     ,-,210,    ,   , , , , , , , , ;
SID:010,5,PIPH1E,RW03,BA400,LE,P,C,E   , ,   ,CF, ,CDB,LE,D, ,      ,0203,0073,0190,0070, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
