RWY:RW11 ,     ,      ,00185, ,    , ,   ;N42250257,W071294423,0000;
RWY:RW12 ,     ,      ,00185, ,    , ,   ;
RWY:RW29 ,     ,      ,00185, ,    , ,   ;N42250180,W071292424,0000;
RWY:RW30 ,     ,      ,00185, ,    , ,   ;
