SID:020,6,EGBA1F,DEVOT,AMVOM,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,EGBA1F,DEVOT,DOVNA,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,EGBA1F,DEVOT,DEVOT,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,EGBA1F,ISOBU,EGBAM,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,B,06000,05000,10000, ,   ,    ,   ,SBCO,SB,P,A, , , , ;
SID:020,6,EGBA1F,ISOBU,AMVOM,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,EGBA1F,ISOBU,DOVNA,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,EGBA1F,ISOBU,TOKAK,SB,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,EGBA1F,ISOBU,ISOBU,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,EGBA1F,POXEV,EGBAM,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,B,06000,05000,10000, ,   ,    ,   ,SBCO,SB,P,A, , , , ;
SID:020,6,EGBA1F,POXEV,AMVOM,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,EGBA1F,POXEV,DOVNA,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,EGBA1F,POXEV,POXEV,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,EGBA1F,TEMEK,EGBAM,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,B,06000,05000,10000, ,   ,    ,   ,SBCO,SB,P,A, , , , ;
SID:020,6,EGBA1F,TEMEK,EDSEP,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,EGBA1F,TEMEK,TEMEK,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,EGBA1F,TOKAK,EGBAM,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,B,06000,05000,10000, ,   ,    ,   ,SBCO,SB,P,A, , , , ;
SID:020,6,EGBA1F,TOKAK,AMVOM,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,EGBA1F,TOKAK,DOVNA,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,EGBA1F,TOKAK,TOKAK,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ESNU1E,RW13,CO004,SB,P,C,EY  , ,010,CF, ,FIG,SB,D, ,      ,3076,0056,1270,0030, ,     ,     ,10000, ,   ,    ,   ,SBCO,SB,P,A, , , , ;
SID:020,5,ESNU1E,RW13,ESNUX,SB,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,06000,05000,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ESNU1E,DEVOT,ESNUX,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,B,06000,05000,10000, ,   ,    ,   ,SBCO,SB,P,A, , , , ;
SID:020,6,ESNU1E,DEVOT,AMVOM,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,ESNU1E,DEVOT,DOVNA,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,ESNU1E,DEVOT,DEVOT,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ESNU1E,ISOBU,ESNUX,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,B,06000,05000,10000, ,   ,    ,   ,SBCO,SB,P,A, , , , ;
SID:020,6,ESNU1E,ISOBU,AMVOM,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,ESNU1E,ISOBU,DOVNA,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,ESNU1E,ISOBU,TOKAK,SB,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,ESNU1E,ISOBU,ISOBU,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ESNU1E,POXEV,ESNUX,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,B,06000,05000,10000, ,   ,    ,   ,SBCO,SB,P,A, , , , ;
SID:020,6,ESNU1E,POXEV,AMVOM,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,ESNU1E,POXEV,DOVNA,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,ESNU1E,POXEV,POXEV,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ESNU1E,TEMEK,ESNUX,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,B,06000,05000,10000, ,   ,    ,   ,SBCO,SB,P,A, , , , ;
SID:020,6,ESNU1E,TEMEK,EDSEP,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,ESNU1E,TEMEK,TEMEK,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ESNU1E,TOKAK,ESNUX,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,B,06000,05000,10000, ,   ,    ,   ,SBCO,SB,P,A, , , , ;
SID:020,6,ESNU1E,TOKAK,AMVOM,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,ESNU1E,TOKAK,DOVNA,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,ESNU1E,TOKAK,TOKAK,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KORG1E,RW13,CO004,SB,P,C,E   , ,010,CF, ,COA,SB,D, ,      ,1234,0038,1270,0030, ,     ,     ,10000, ,   ,    ,   ,SBCO,SB,P,A, , , , ;
SID:020,5,KORG1E,RW13,SUKSU,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KORG1E,RW13,KORGU,SB,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,KORG1E,ANLER,KORGU,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,SBCO,SB,P,A, , , , ;
SID:020,6,KORG1E,ANLER,SUKDI,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,KORG1E,ANLER,ANLER,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,KORG1E,UBNUT,KORGU,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,SBCO,SB,P,A, , , , ;
SID:020,6,KORG1E,UBNUT,SUKDI,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,KORG1E,UBNUT,ANLER,SB,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,KORG1E,UBNUT,UBNUT,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NIRT1E,RW13,CO004,SB,P,C,E   , ,010,CF, ,FIG,SB,D, ,      ,3076,0056,1270,0030, ,     ,     ,10000, ,   ,    ,   ,SBCO,SB,P,A, , , , ;
SID:020,5,NIRT1E,RW13,SUKSU,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NIRT1E,RW13,NIRTI,SB,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,NIRT1E,ARTIL,NIRTI,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,SBCO,SB,P,A, , , , ;
SID:020,6,NIRT1E,ARTIL,OGROP,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,NIRT1E,ARTIL,ARTIL,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,NIRT1E,NOBEL,NIRTI,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,SBCO,SB,P,A, , , , ;
SID:020,6,NIRT1E,NOBEL,ENSEP,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,NIRT1E,NOBEL,PUBGI,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,NIRT1E,NOBEL,NOBEL,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,NIRT1E,PENSO,NIRTI,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,SBCO,SB,P,A, , , , ;
SID:020,6,NIRT1E,PENSO,OGROP,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,NIRT1E,PENSO,UKDEL,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,NIRT1E,PENSO,PENSO,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OMNI,RW13, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1270,    ,+,00500,     ,10000, ,   ,    ,   ,SBCO,SB,P,A, , , , ;
SID:020,1,OMNI,RW13, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1270,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OMNI,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3070,    ,+,00500,     ,10000, ,   ,    ,   ,SBCO,SB,P,A, , , , ;
SID:020,1,OMNI,RW31, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,3070,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PUDM1F,RW31,DEVAV,SB,P,C,E   , ,010,CF, ,FIG,SB,D, ,      ,3075,0164,3070,0063, ,     ,     ,10000, ,   ,    ,   ,SBCO,SB,P,A, , , , ;
SID:020,5,PUDM1F,RW31,VASED,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,PUDM1F,RW31,PUDMA,SB,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,PUDM1F,ANLER,PUDMA,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,SBCO,SB,P,A, , , , ;
SID:020,6,PUDM1F,ANLER,PULPU,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,PUDM1F,ANLER,SUKDI,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,PUDM1F,ANLER,ANLER,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,PUDM1F,UBNUT,PUDMA,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,SBCO,SB,P,A, , , , ;
SID:020,6,PUDM1F,UBNUT,PULPU,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,PUDM1F,UBNUT,SUKDI,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,PUDM1F,UBNUT,ANLER,SB,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,PUDM1F,UBNUT,UBNUT,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PUKS1E,RW13,CO004,SB,P,C,EY  , ,010,CF, ,CXS,SB,D, ,      ,1908,0464,1270,0030, ,     ,     ,10000, ,   ,    ,   ,SBCO,SB,P,A, , , , ;
SID:020,5,PUKS1E,RW13,SUKSU,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,PUKS1E,RW13,PUKSA,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,PUKS1E,RW13,ESDON,SB,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,PUKS1E,DOMPA,ESDON,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,10000, ,   ,    ,   ,SBCO,SB,P,A, , , , ;
SID:020,6,PUKS1E,DOMPA,DOMPA,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,PUKS1E,IRILU,ESDON,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,10000, ,   ,    ,   ,SBCO,SB,P,A, , , , ;
SID:020,6,PUKS1E,IRILU,DOMPA,SB,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,PUKS1E,IRILU,IRILU,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SUSK1E,RW13,CO004,SB,P,C,EY  , ,010,CF, ,FIG,SB,D, ,      ,3076,0056,1270,0030, ,     ,     ,10000, ,   ,    ,   ,SBCO,SB,P,A, , , , ;
SID:020,5,SUSK1E,RW13,CO017,SB,P,C,E   ,L,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:030,5,SUSK1E,RW13,KOVGI,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,SUSK1E,RW13,ORAKI,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,SUSK1E,RW13,SUSKI,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SUSK1F,RW31,DEVAV,SB,P,C,E   , ,010,CF, ,FIG,SB,D, ,      ,3075,0164,3070,0063, ,     ,     ,10000,-,210,    ,   ,SBCO,SB,P,A, , , , ;
SID:020,5,SUSK1F,RW31,CO019,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,SUSK1F,RW31,ORAKI,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,SUSK1F,RW31,SUSKI,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TISG1F,RW31,DEVAV,SB,P,C,E   , ,010,CF, ,FIG,SB,D, ,      ,3075,0164,3070,0063, ,     ,     ,10000, ,   ,    ,   ,SBCO,SB,P,A, , , , ;
SID:020,5,TISG1F,RW31,VASED,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,TISG1F,RW31,TISGA,SB,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,TISG1F,ANLER,TISGA,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,10000, ,   ,    ,   ,SBCO,SB,P,A, , , , ;
SID:020,6,TISG1F,ANLER,SUKDI,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,TISG1F,ANLER,ANLER,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,TISG1F,UBNUT,TISGA,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,10000, ,   ,    ,   ,SBCO,SB,P,A, , , , ;
SID:020,6,TISG1F,UBNUT,SUKDI,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,TISG1F,UBNUT,ANLER,SB,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,TISG1F,UBNUT,UBNUT,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,VASE1F,RW31,DEVAV,SB,P,C,E   , ,010,CF, ,FIG,SB,D, ,      ,3075,0164,3070,0063, ,     ,     ,10000, ,   ,    ,   ,SBCO,SB,P,A, , , , ;
SID:020,5,VASE1F,RW31,VASED,SB,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,VASE1F,ARTIL,VASED,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,SBCO,SB,P,A, , , , ;
SID:020,6,VASE1F,ARTIL,GIGPA,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,VASE1F,ARTIL,ARTIL,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,VASE1F,DAISE,VASED,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,SBCO,SB,P,A, , , , ;
SID:020,6,VASE1F,DAISE,DAISE,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,VASE1F,DOMPA,VASED,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,SBCO,SB,P,A, , , , ;
SID:020,6,VASE1F,DOMPA,DOMPA,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,VASE1F,IRILU,VASED,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,SBCO,SB,P,A, , , , ;
SID:020,6,VASE1F,IRILU,IRILU,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,VASE1F,KORGU,VASED,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,SBCO,SB,P,A, , , , ;
SID:020,6,VASE1F,KORGU,KORGU,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,VASE1F,NOBEL,VASED,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,SBCO,SB,P,A, , , , ;
SID:020,6,VASE1F,NOBEL,PUBGI,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,VASE1F,NOBEL,NOBEL,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,VASE1F,PENSO,VASED,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,SBCO,SB,P,A, , , , ;
SID:020,6,VASE1F,PENSO,GIGPA,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,VASE1F,PENSO,UKDEL,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,VASE1F,PENSO,PENSO,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,ARPE1E,ILTOG,ILTOG,SB,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBCO,SB,P,A, , , , ;
STAR:020,4,ARPE1E,ILTOG,TOGEK,SB,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,ARPE1E,ILTOG,ARPEP,SB,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
