SID:010,2,MIL1A,RW08, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0790,    ,+,01600,     ,04000, ,   ,    ,   ,MLO,LG,P,N, , , , ;
SID:020,2,MIL1A,RW08,MLO,LG,P,N,E   , ,   ,FA, ,MIL,LG,D, ,      ,2121,0038,0840,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MIL1A,RW08,MIL,LG,D, ,VE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,185,    ,   , , , , , , , , ;
SID:010,2,MIL1B,RW26, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2590,    ,+,00420,     ,04000, ,   ,    ,   ,MLO,LG,P,N, , , , ;
SID:020,2,MIL1B,RW26,MLO,LG,P,N,E   , ,   ,FA, ,MIL,LG,D, ,      ,2121,0038,2870,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MIL1B,RW26,MIL,LG,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,185,    ,   , , , , , , , , ;
APPCH:010,A,CNDB,MLO,MLO,LG,P,N,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,A,CNDB,MLO,MLO,LG,P,N,EY  , ,   ,FC, ,MIL,LG,D, ,      ,2121,0038,0660,0060,+,02400,     ,     ,-,140,    ,   , , , , , ,0, ,C;
APPCH:030,A,CNDB,MLO,FN264,LG,P,C,EE  ,R,   ,CF,Y,MIL,LG,D, ,      ,1230,0047,2640,0010,+,02400,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,N,CNDB, ,FN264,LG,P,C,E  F, ,   ,IF, ,MLO,LG,P,N,      ,    ,    ,    ,    ,+,02400,     ,     , ,   ,    ,   ,MLO,LG,P,N, ,0, ,C;
APPCH:030,N,CNDB, ,MLO,LG,P,N,E  M, ,   ,CF, ,MLO,LG,P,N,      ,    ,    ,2640,0060, ,01500,     ,     , ,   , 000,   , , , , , ,0, ,C;
APPCH:040,N,CNDB, ,MLO,LG,P,N,E M , ,   ,FA, ,MIL,LG,D, ,      ,2121,0038,2870,    ,+,02400,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:050,N,CNDB, ,MLO,LG,P,N,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     ,-,150,    ,   , , , , , ,0, ,C;
APPCH:060,N,CNDB, ,MLO,LG,P,N,EE H,R,   ,HM, , , , , ,      ,    ,    ,0660,T010,+,04000,     ,     ,-,170,    ,   , , , , , ,0, ,C;
APPCH:010,A,CVDM,MIL,MIL,LG,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,A,CVDM,MIL,MIL,LG,D, ,V   , ,   ,FD, ,MIL,LG,D, ,      ,0000,0000,0340,0050,+,02800,     ,     ,-,140,    ,   , , , , , ,0, ,C;
APPCH:030,A,CVDM,MIL,D052E,LG,P,C,E  B,R,   ,CF,Y,MIL,LG,D, ,      ,0520,0050,2320,0010,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:040,A,CVDM,MIL,MIL,LG,D, ,VE  , ,   ,CF, ,MIL,LG,D, ,      ,0000,0000,2320,0050,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,D,CVDM, ,MIL,LG,D, ,V  F, ,   ,IF, ,MIL,LG,D, ,      ,0000,0000,    ,    ,+,02000,     ,     , ,   ,    ,   ,MLO,LG,P,N, ,0, ,C;
APPCH:030,D,CVDM, ,MD201,LG,P,C,E  M, ,   ,CF, ,MIL,LG,D, ,      ,2010,0030,2010,0030, ,01500,     ,     , ,   , 000,   , , , , , ,0, ,C;
APPCH:040,D,CVDM, ,MD201,LG,P,C,E M , ,   ,FD, ,MIL,LG,D, ,      ,2010,0030,2010,0080, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:050,D,CVDM, ,MIL,LG,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     ,-,150,    ,   , , , , , ,0, ,C;
APPCH:060,D,CVDM, ,MIL,LG,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,0340,T010,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,C;
RWY:RW08 ,-0200,      ,00016, ,    , ,   ;N36414672,E024281375,0115;
RWY:RW26 ,+0200,      ,00011, ,    , ,   ;N36414945,E024284419,0919;
