SID:020,1,BLANE2,RW07T, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,341T,    , ,     ,     ,     ,-,270,    ,   , , , , , , , , ;
SID:030,1,BLANE2,RW07T,NOBEY,NZ,E,A,EE  , ,   ,CF, ,ZWD,A1,D, ,      ,2951,0194,295T,0170,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,BLANE2,RW25T, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,080T,    ,+,01000,     ,18000,-,270,    ,   ,ZWD,A1,D, ,A, , , ;
SID:020,1,BLANE2,RW25T,ZWD,A1,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,BLANE2,RW25T,NOBEY,NZ,E,A,EE  , ,   ,CF, ,ZWD,A1,D, ,      ,2951,0194,295T,0194,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,BLANE2,RW33T, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,162T,    ,+,00470,     ,18000, ,   ,    ,   ,ZWD,A1,D, ,A, , , ;
SID:020,1,BLANE2,RW33T, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,341T,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,1,BLANE2,RW33T,NOBEY,NZ,E,A,EE  , ,   ,CF, ,ZWD,A1,D, ,      ,2951,0194,295T,0140,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,ELLIO1,RW07T, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,260T,    ,+,00600,     ,18000, ,   ,    ,   ,ZWD,A1,D, ,A, , , ;
SID:020,1,ELLIO1,RW07T, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,064T,    , ,     ,     ,     ,-,270,    ,   , , , , , , , , ;
SID:030,1,ELLIO1,RW07T,ZELBA,A1,E,A,E   , ,   ,CF, ,ZWD,A1,D, ,      ,1097,0188,110T,0136,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,ELLIO1,RW07T,ZELBA,A1,E,A,EE H,R,   ,HA, , , , , ,      ,    ,    ,290T,0070,+,16000,     ,     ,-,265,    ,   , , , , , , , , ;
SID:010,1,ELLIO1,RW25T, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,080T,    ,+,00464,     ,18000, ,   ,    ,   ,ZWD,A1,D, ,A, , , ;
SID:015,1,ELLIO1,RW25T, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,154T,    , ,     ,     ,     ,-,270,    ,   , , , , , , , , ;
SID:020,1,ELLIO1,RW25T,ZELBA,A1,E,A,EY  , ,   ,CF, ,ZWD,A1,D, ,      ,1097,0188,110T,0150,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,ELLIO1,RW25T,ZELBA,A1,E,A,EE H,R,   ,HA, , , , , ,      ,    ,    ,290T,0070,+,16000,     ,     ,-,265,    ,   , , , , , , , , ;
SID:010,1,ELLIO1,RW33T, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,162T,    ,+,00457,     ,18000, ,   ,    ,   ,ZWD,A1,D, ,A, , , ;
SID:015,1,ELLIO1,RW33T, , , , ,    ,L,   ,VI, , , , , ,      ,    ,    ,064T,    , ,     ,     ,     ,-,270,    ,   , , , , , , , , ;
SID:020,1,ELLIO1,RW33T,ZELBA,A1,E,A,EY  , ,   ,CF, ,ZWD,A1,D, ,      ,1097,0188,110T,0120,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,ELLIO1,RW33T,ZELBA,A1,E,A,EE H,R,   ,HA, , , , , ,      ,    ,    ,290T,0070,+,16000,     ,     ,-,265,    ,   , , , , , , , , ;
SID:010,1,GRIFF8,RW07T, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,260T,    , ,     ,     ,18000, ,   ,    ,   ,ZFX,A1,D, , , , , ;
SID:020,1,GRIFF8,RW07T,NOBEY,NZ,E,A,EE  , ,   ,CF, ,ZWD,A1,D, ,      ,2952,0194,312T,0144,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,GRIFF8,RW25T, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,080T,    ,+,00800,     ,18000, ,   ,    ,   ,ZFX,A1,D, , , , , ;
SID:020,1,GRIFF8,RW25T,ZFX,A1,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,270,    ,   , , , , , , , , ;
SID:030,1,GRIFF8,RW25T,NOBEY,NZ,E,A,EE  , ,   ,CF, ,ZWD,A1,D, ,      ,2952,0194,312T,0177,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,GRIFF8,RW33T, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,162T,    ,+,00600,     ,18000, ,   ,    ,   ,ZFX,A1,D, , , , , ;
SID:020,1,GRIFF8,RW33T,ZFX,A1,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,270,    ,   , , , , , , , , ;
SID:030,1,GRIFF8,RW33T,NOBEY,NZ,E,A,EE  , ,   ,CF, ,ZWD,A1,D, ,      ,2952,0194,312T,0177,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,IDURE1,RW07T, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,260T,    ,+,00800,     ,18000, ,   ,    ,   ,ZWD,A1,D, ,B, , , ;
SID:020,1,IDURE1,RW07T, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,089T,    , ,     ,     ,     ,-,270,    ,   , , , , , , , , ;
SID:030,1,IDURE1,RW07T,HIDNI,A1,P,C,E   , ,   ,CF, ,ZWD,A1,D, ,      ,1343,0130,134T,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,IDURE1,RW07T,IDURE,A1,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,IDURE1,RW25T, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,080T,    ,+,00464,     ,18000, ,   ,    ,   ,ZWD,A1,D, ,B, , , ;
SID:015,1,IDURE1,RW25T, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,179T,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,1,IDURE1,RW25T,HIDNI,A1,P,C,EY  , ,   ,CF, ,ZWD,A1,D, ,      ,1343,0130,134T,0075, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,IDURE1,RW25T,IDURE,A1,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,IDURE1,RW33T, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,162T,    ,+,00457,     ,18000, ,   ,    ,   ,ZWD,A1,D, ,B, , , ;
SID:015,1,IDURE1,RW33T, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,089T,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,1,IDURE1,RW33T,HIDNI,A1,P,C,EY  , ,   ,CF, ,ZWD,A1,D, ,      ,1343,0130,134T,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,IDURE1,RW33T,IDURE,A1,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,KYSER1,RW07T, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,260T,    ,+,00444,     ,18000, ,   ,    ,   ,ZWD,A1,D, ,A, , , ;
SID:020,1,KYSER1,RW07T, , , , ,    ,L,   ,VI, , , , , ,      ,    ,    ,151T,    , ,     ,     ,     ,-,270,    ,   , , , , , , , , ;
SID:030,1,KYSER1,RW07T,PINOE,A1,P,C,E   , ,   ,CF, ,ZWD,A1,D, ,      ,1962,0130,196T,0075, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,KYSER1,RW07T,JETOD,A1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,1,KYSER1,RW07T,KYSER,A1,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,KYSER1,RW25T, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,080T,    ,+,00800,     ,18000, ,   ,    ,   ,ZWD,A1,D, ,A, , , ;
SID:015,1,KYSER1,RW25T, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,241T,    , ,     ,     ,     ,-,270,    ,   , , , , , , , , ;
SID:020,1,KYSER1,RW25T,PINOE,A1,P,C,E   , ,   ,CF, ,ZWD,A1,D, ,      ,1962,0130,196T,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,KYSER1,RW25T,JETOD,A1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,KYSER1,RW25T,KYSER,A1,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,KYSER1,RW33T, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,162T,    ,+,00457,     ,18000, ,   ,    ,   ,ZWD,A1,D, ,A, , , ;
SID:015,1,KYSER1,RW33T, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,241T,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,1,KYSER1,RW33T,PINOE,A1,P,C,E   , ,   ,CF, ,ZWD,A1,D, ,      ,1962,0130,196T,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,KYSER1,RW33T,JETOD,A1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,KYSER1,RW33T,KYSER,A1,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,MEENA7,RW07T, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,260T,    ,+,00470,     ,18000, ,   ,    ,   ,ZWD,A1,D, ,A, , , ;
SID:020,1,MEENA7,RW07T, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,064T,    , ,     ,     ,     ,-,270,    ,   , , , , , , , , ;
SID:030,1,MEENA7,RW07T,ZELBA,A1,E,A,E   , ,   ,CF, ,ZWD,A1,D, ,      ,1097,0188,110T,0140,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,MEENA7,RW07T,ZELBA,A1,E,A,EE H,R,   ,HA, , , , , ,      ,    ,    ,290T,0070,+,16000,     ,     ,-,265,    ,   , , , , , , , , ;
SID:010,1,MEENA7,RW25T, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,080T,    ,+,00470,     ,18000, ,   ,    ,   ,ZWD,A1,D, ,A, , , ;
SID:015,1,MEENA7,RW25T, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,154T,    , ,     ,     ,     ,-,270,    ,   , , , , , , , , ;
SID:020,1,MEENA7,RW25T,ZELBA,A1,E,A,EY  , ,   ,CF, ,ZWD,A1,D, ,      ,1097,0188,110T,0150,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,MEENA7,RW25T,ZELBA,A1,E,A,EE H,R,   ,HA, , , , , ,      ,    ,    ,290T,0070,+,16000,     ,     ,-,265,    ,   , , , , , , , , ;
SID:010,1,MEENA7,RW33T, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,162T,    ,+,00470,     ,18000, ,   ,    ,   ,ZWD,A1,D, ,A, , , ;
SID:015,1,MEENA7,RW33T, , , , ,    ,L,   ,VI, , , , , ,      ,    ,    ,064T,    , ,     ,     ,     ,-,270,    ,   , , , , , , , , ;
SID:020,1,MEENA7,RW33T,ZELBA,A1,E,A,EY  , ,   ,CF, ,ZWD,A1,D, ,      ,1097,0188,110T,0120,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,MEENA7,RW33T,ZELBA,A1,E,A,EE H,R,   ,HA, , , , , ,      ,    ,    ,290T,0070,+,16000,     ,     ,-,265,    ,   , , , , , , , , ;
SID:010,1,SKYED1,RW07T, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,260T,    ,+,01500,     ,18000, ,   ,    ,   ,ZWD,A1,D, ,B, , , ;
SID:020,1,SKYED1,RW07T,ZWD,A1,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,270,    ,   , , , , , , , , ;
SID:030,1,SKYED1,RW07T,REASE,A1,P,C,E   , ,   ,CF, ,ZWD,A1,D, ,      ,1671,0130,167T,0130,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,SKYED1,RW07T,SKYED,A1,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,SKYED1,RW25T, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,080T,    ,+,01500,     ,18000, ,   ,    ,   ,ZWD,A1,D, ,B, , , ;
SID:020,1,SKYED1,RW25T,ZWD,A1,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,270,    ,   , , , , , , , , ;
SID:030,1,SKYED1,RW25T,REASE,A1,P,C,E   , ,   ,CF, ,ZWD,A1,D, ,      ,1671,0130,167T,0130,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,SKYED1,RW25T,SKYED,A1,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,WILLY3,RW07T,HERUG,A1,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,16000,     ,18000, ,   ,    ,   ,NZWD,A1,P,A, , , , ;
SID:020,4,WILLY3,RW07T,HERUG,A1,P,C,EE H,L,   ,HA, , , , , ,      ,    ,    ,080T,0050,+,03000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:010,4,WILLY3,RW25T,FOMBA,A1,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,16000,     ,18000, ,   ,    ,   ,NZWD,A1,P,A, , , , ;
SID:030,4,WILLY3,RW25T,FOMBA,A1,P,C,EE H,L,   ,HA, , , , , ,      ,    ,    ,080T,0050,+,03000,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:010,4,CNTRL5,P1,P1,A1,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,20000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,CNTRL5,P1,KYSER,A1,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,CNTRL5,P4,P4,A1,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,20000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,CNTRL5,P4,KYSER,A1,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,CNTRL5,P9,P9,A1,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,20000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,CNTRL5,P9,KYSER,A1,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,CNTRL5,WAIS1,WAIS1,A1,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,20000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,CNTRL5,WAIS1,KYSER,A1,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,CNTRL5,ALL,KYSER,A1,P,C,EE  , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,20000, ,   ,    ,   , , , , , , , , ;
STAR:010,5,FARIG1,ALL,WAIS1,A1,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,20000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,FARIG1,ALL,ZELBA,A1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03400,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,FARIG1,ALL,FARIG,A1,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,FARIG2,ALL,WAIS1,A1,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,20000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,FARIG2,ALL,SKYED,A1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,FARIG2,ALL,RULOE,A1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,FARIG2,ALL,ZELBA,A1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,FARIG2,ALL,FARIG,A1,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,FARIG3,ALL,P4,A1,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,20000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,FARIG3,ALL,RULOE,A1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,FARIG3,ALL,ZELBA,A1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,FARIG3,ALL,FARIG,A1,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,FARIG4,ALL,P1,A1,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,20000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,FARIG4,ALL,SARBE,A1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,FARIG4,ALL,RULOE,A1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,FARIG4,ALL,ZELBA,A1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,FARIG4,ALL,FARIG,A1,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,FARIG5,ALL,P9,A1,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,20000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,FARIG5,ALL,WIKAL,A1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,FARIG5,ALL,RULOE,A1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,FARIG5,ALL,ZELBA,A1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,FARIG5,ALL,FARIG,A1,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,FOMBA1,ALL,WAIS1,A1,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,20000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,FOMBA1,ALL,SKYED,A1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,FOMBA1,ALL,RULOE,A1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,FOMBA1,ALL,ZELBA,A1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,FOMBA1,ALL,FOMBA,A1,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,01800,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,FOMBA2,ALL,P4,A1,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,20000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,FOMBA2,ALL,RULOE,A1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,FOMBA2,ALL,ZELBA,A1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,FOMBA2,ALL,FOMBA,A1,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,01800,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,FOMBA3,ALL,P1,A1,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,20000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,FOMBA3,ALL,SARBE,A1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,FOMBA3,ALL,RULOE,A1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,FOMBA3,ALL,ZELBA,A1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,FOMBA3,ALL,FOMBA,A1,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,01800,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,FOMBA4,ALL,P9,A1,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,20000, ,   ,    ,   , , , , , , , , ;
STAR:020,5,FOMBA4,ALL,WIKAL,A1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
