APPCH:010,A,I08,GOLTA,GOLTA,OJ,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,15000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I08,GOLTA,DANEL,OJ,P,C,EE B, ,   ,CF, ,IGHU,OJ,P,I,      ,2558,0109,0770,0070,+,03600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I08,TASKA,TASKA,OJ,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,15000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I08,TASKA,D237J,OJ,P,C,E   ,R,   ,AF, ,GHI,OJ,D, ,      ,2370,0100,2080,    ,+,03600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I08,TASKA, , , , , E  , ,   ,VI, ,IGHU,OJ,P,I,      ,    ,    ,0460,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I08, ,DANEL,OJ,P,C,E  I, ,   ,IF, ,IGHU,OJ,P,I,      ,2558,0109,    ,    ,J,03600,03000,15000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I08, ,NOLVA,OJ,P,C,E  F, ,   ,CF, ,IGHU,OJ,P,I,      ,2560,0057,0760,0052,H,03000,03000,     , ,   ,-300,   ,GHI,OJ,D, ,D,0,D,S;
APPCH:030,I,I08, ,RW08,OJ,P,G,G  M, ,   ,CF, ,IGHU,OJ,P,I,      ,2560,0018,0760,0039, ,01730,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I08, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0760,    ,+,02200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I08, ,JULEZ,OJ,P,C,E   , ,   ,CF, ,GHI,OJ,D, ,      ,0812,0150,0810,0140,+,05000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I08, ,JULEZ,OJ,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,2610,0050, ,05000,     ,     ,-,250,    ,   , , , , , ,0,D,S;
APPCH:010,A,I13,ORMAX,ORMAX,OJ,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,15000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I13,ORMAX,ORMAX,OJ,P,C,E   , ,   ,FC, ,GHI,OJ,D, ,      ,3072,0250,1270,0110, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I13,ORMAX,PAVAK,OJ,P,C,EE B, ,   ,CF, ,IGHT,OJ,P,I,      ,3069,0114,1270,0040,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I13,TASKA,TASKA,OJ,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,15000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I13,TASKA,D295J,OJ,P,C,E   ,R,   ,AF, ,GHI,OJ,D, ,      ,2950,0100,2080,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I13,TASKA, , , , , E  , ,   ,VI, ,IGHT,OJ,P,I,      ,    ,    ,0970,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I13, ,PAVAK,OJ,P,C,E  I, ,   ,IF, ,IGHT,OJ,P,I,      ,3069,0114,    ,    ,J,04000,03300,15000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I13, ,RABIR,OJ,P,C,E  F, ,   ,CF, ,IGHT,OJ,P,I,      ,3069,0066,1270,0047,H,03300,03300,     , ,   ,-300,   ,GHI,OJ,D, ,C,0,D,S;
APPCH:030,I,I13, ,RW13,OJ,P,G,G  M, ,   ,CF, ,IGHT,OJ,P,I,      ,3069,0019,1270,0047, ,01772,     ,     , ,   ,-300,   , , , , , ,0,D,S;
