SID:010,1,DEB2,RW15, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1510,    ,+,01000,     ,18000, ,   ,    ,   ,43B,K6,P,A, , , , ;
SID:020,1,DEB2,RW15, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1510,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,DEB2,RW33, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3310,    ,+,01400,     ,18000, ,   ,    ,   ,43B,K6,P,A, , , , ;
SID:020,1,DEB2,RW33, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,2500,    ,+,01900,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,RNVA,DAANK,DAANK,K6,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,3310,0040,+,03000,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,A,RNVA,MEEMS,MEEMS,K6,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:020,A,RNVA,MEEMS,DAANK,K6,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,A,RNVA,PAATI,PAATI,K6,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:020,A,RNVA,PAATI,DAANK,K6,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,R,RNVA, ,DAANK,K6,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:020,R,RNVA, ,SEVIE,K6,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,3310,0053,+,01600,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:030,R,RNVA, ,RW33,K6,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,3310,0043, ,00248,     ,     , ,   ,-300,   , , , , , ,B,J,C;
APPCH:040,R,RNVA, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3310,    ,+,00618,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:050,R,RNVA, ,DAANK,K6,P,C,EY  ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:060,R,RNVA, ,DAANK,K6,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,3310,0040,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,C;
RWY:RW15 ,     ,      ,00218, ,    , ,   ;N44435247,W067595093,0000;
RWY:RW33 ,     ,      ,00208, ,    , ,   ;N44432103,W067590687,0000;
