APPCH:010,A,D08,CHICA,CHICA,SV,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D08,CHICA,LEONA,SV,P,C,E C ,L,   ,AF, ,CUM,SV,D, ,      ,0342,0120,0910,    ,+,03400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D08,CHICA,GUATA,SV,P,C,E C ,L,   ,AF, ,CUM,SV,D, ,      ,0040,0120,0340,    ,+,03400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D08,CHICA,TROZO,SV,P,C,E C ,L,   ,AF, ,CUM,SV,D, ,      ,3290,0120,0040,    ,+,03400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D08,CHICA,CF08,SV,P,C,EE  ,L,   ,AF, ,CUM,SV,D, ,      ,2740,0120,3290,    ,+,02200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D08,LEONA,LEONA,SV,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D08,LEONA,GUATA,SV,P,C,E C ,L,   ,AF, ,CUM,SV,D, ,      ,0040,0120,0340,    ,+,03400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D08,LEONA,TROZO,SV,P,C,E C ,L,   ,AF, ,CUM,SV,D, ,      ,3290,0120,0040,    ,+,03400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D08,LEONA,CF08,SV,P,C,EE  ,L,   ,AF, ,CUM,SV,D, ,      ,2740,0120,3290,    ,+,02200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D08,PORGA,PORGA,SV,E,A,E CC, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D08,PORGA,D274P,SV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D08,PORGA,CF08,SV,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D08, ,CF08,SV,P,C,E  I, ,   ,IF, ,CUM,SV,D, ,      ,2740,0120,    ,    ,+,02200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D08, ,MANZA,SV,P,C,E  F, ,   ,CF, ,CUM,SV,D, ,      ,2740,0070,0940,0050,+,02200,     ,     , ,   ,    ,   ,CUM,SV,D, , ,0, ,S;
APPCH:030,D,D08, ,MA08,SV,P,C,EY M, ,   ,CF, ,CUM,SV,D, ,      ,2740,0017,0940,0053, ,00511,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D08, ,GUATA,SV,P,C,E M ,L,   ,CF, ,CUM,SV,D, ,      ,0040,0120,0040,0120,+,02400,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D08, ,GUATA,SV,P,C,EECH,R,   ,HM, , , , , ,      ,    ,    ,1840,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,VORA,CUM,CUM,SV,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,A,VORA,CUM,CUM,SV,D, ,V   ,L,   ,PI, ,CUM,SV,D, ,      ,0000,0000,3290,0100,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:030,A,VORA,CUM,FF104,SV,P,C,EE  , ,   ,CF, ,CUM,SV,D, ,      ,2840,0070,1040,0030,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,V,VORA, ,FF104,SV,P,C,E  F, ,   ,IF, ,CUM,SV,D, ,      ,2840,0070,    ,    ,+,02500,     ,     , ,   ,    ,   ,CUM,SV,D, , ,0, ,C;
APPCH:030,V,VORA, ,CUM,SV,D, ,VY M, ,   ,CF, ,CUM,SV,D, ,      ,0000,0000,1040,0070, ,00900,     ,     , ,   , 000,   , , , , , ,0, ,C;
APPCH:040,V,VORA, ,CUM,SV,D, ,V M ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:050,V,VORA, ,CUM,SV,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,2840,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,C;
RWY:RW08 ,-0200,      ,00030, ,    , ,   ;N10263443,W064084182,0000;
RWY:RW26 ,+0200,      ,00010, ,    , ,   ;N10272104,W064071148,0000;
