SID:010,5,BACA1A,RW08,CV601,LR,P,C,EY  , ,   ,CF, ,CRV,LR,D, ,      ,0840,0034,0840,0060, ,     ,     ,04000, ,   ,    ,   ,CRV,LR,D, , , , , ;
SID:020,5,BACA1A,RW08,CV606,LR,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,BACA1A,RW08,BACAM,LR,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BACA1B,RW26,CV701,LR,P,C,EY  , ,   ,CF, ,CRV,LR,D, ,      ,2640,0084,2640,0080, ,     ,     ,04000, ,   ,    ,   ,CRV,LR,D, , , , , ;
SID:020,5,BACA1B,RW26,BACAM,LR,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BACA1C,RW08,CRV,LR,D, ,V   , ,   ,CF, ,CRV,LR,D, ,      ,0000,0000,0840,0010, ,     ,     ,04000, ,   ,    ,   ,CRV,LR,D, , , , , ;
SID:020,2,BACA1C,RW08, , , , ,    , ,   ,CD, ,CRV,LR,D, ,      ,    ,    ,0840,0020, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BACA1C,RW08, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,2450,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,2,BACA1C,RW08,BACAM,LR,E,A,EEC , ,   ,CF, ,CRV,LR,D, ,      ,2902,0213,2900,0170,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BACA1D,RW26, , , , ,    , ,   ,CD, ,CRV,LR,D, ,      ,    ,    ,2640,0080, ,     ,     ,04000, ,   ,    ,   ,CRV,LR,D, , , , , ;
SID:020,2,BACA1D,RW26, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3350,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,2,BACA1D,RW26,BACAM,LR,E,A,EEC , ,   ,CF, ,CRV,LR,D, ,      ,2902,0213,2900,0090,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LELT1A,RW08,CV601,LR,P,C,EY  , ,   ,CF, ,CRV,LR,D, ,      ,0840,0034,0840,0060, ,     ,     ,04000, ,   ,    ,   ,CRV,LR,D, , , , , ;
SID:020,5,LELT1A,RW08,CV606,LR,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,LELT1A,RW08,LELTI,LR,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LELT1B,RW26,CV701,LR,P,C,EY  , ,   ,CF, ,CRV,LR,D, ,      ,2640,0084,2640,0080, ,     ,     ,04000, ,   ,    ,   ,CRV,LR,D, , , , , ;
SID:020,5,LELT1B,RW26,LELTI,LR,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LELT1C,RW08,CRV,LR,D, ,V   , ,   ,CF, ,CRV,LR,D, ,      ,0000,0000,0840,0010, ,     ,     ,04000, ,   ,    ,   ,CRV,LR,D, , , , , ;
SID:020,2,LELT1C,RW08, , , , ,    , ,   ,CD, ,CRV,LR,D, ,      ,    ,    ,0840,0020, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LELT1C,RW08, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,2160,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,2,LELT1C,RW08,LELTI,LR,E,A,EEC , ,   ,CF, ,CRV,LR,D, ,      ,2613,0215,2610,0190,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LELT1D,RW26, , , , ,    , ,   ,VD, ,CRV,LR,D, ,      ,    ,    ,2640,0080, ,     ,     ,04000, ,   ,    ,   ,CRV,LR,D, , , , , ;
SID:020,2,LELT1D,RW26,LELTI,LR,E,A,EEC , ,   ,CF, ,CRV,LR,D, ,      ,2613,0215,2610,0140,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PEMO1A,RW08,CV601,LR,P,C,EY  , ,   ,CF, ,CRV,LR,D, ,      ,0840,0034,0840,0060, ,     ,     ,04000, ,   ,    ,   ,CRV,LR,D, , , , , ;
SID:020,5,PEMO1A,RW08,PEMOK,LR,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PEMO1B,RW26,CV701,LR,P,C,EY  , ,   ,CF, ,CRV,LR,D, ,      ,2640,0084,2640,0080, ,     ,     ,04000, ,   ,    ,   ,CRV,LR,D, , , , , ;
SID:020,5,PEMO1B,RW26,CV520,LR,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,PEMO1B,RW26,PEMOK,LR,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PEMO1C,RW08, , , , ,    , ,   ,VD, ,CRV,LR,D, ,      ,    ,    ,0840,0020, ,     ,     ,04000, ,   ,    ,   ,CRV,LR,D, , , , , ;
SID:020,2,PEMO1C,RW08,PEMOK,LR,E,A,EEC , ,   ,CF, ,CRV,LR,D, ,      ,0763,0185,0760,0170,+,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PEMO1D,RW26, , , , ,    , ,   ,CD, ,CRV,LR,D, ,      ,    ,    ,2640,0080, ,     ,     ,04000, ,   ,    ,   ,CRV,LR,D, , , , , ;
SID:020,2,PEMO1D,RW26,CRV,LR,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,2,PEMO1D,RW26,PEMOK,LR,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TITE1A,RW08,CV601,LR,P,C,EY  , ,   ,CF, ,CRV,LR,D, ,      ,0840,0034,0840,0060, ,     ,     ,04000, ,   ,    ,   ,CRV,LR,D, , , , , ;
SID:020,5,TITE1A,RW08,CV606,LR,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,TITE1A,RW08,TITEK,LR,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TITE1B,RW26,CV701,LR,P,C,EY  , ,   ,CF, ,CRV,LR,D, ,      ,2640,0084,2640,0080, ,     ,     ,04000, ,   ,    ,   ,CRV,LR,D, , , , , ;
SID:020,5,TITE1B,RW26,TITEK,LR,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TITE1C,RW08,CRV,LR,D, ,V   , ,   ,CF, ,CRV,LR,D, ,      ,0000,0000,0840,0010, ,     ,     ,04000, ,   ,    ,   ,CRV,LR,D, , , , , ;
SID:020,2,TITE1C,RW08, , , , ,    , ,   ,CD, ,CRV,LR,D, ,      ,    ,    ,0840,0020, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,TITE1C,RW08, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,2550,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,2,TITE1C,RW08,TITEK,LR,E,A,EEC , ,   ,CF, ,CRV,LR,D, ,      ,3001,0183,3000,0140,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TITE1D,RW26, , , , ,    , ,   ,CD, ,CRV,LR,D, ,      ,    ,    ,2640,0080, ,     ,     ,04000, ,   ,    ,   ,CRV,LR,D, , , , , ;
SID:020,2,TITE1D,RW26, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3500,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,2,TITE1D,RW26,TITEK,LR,E,A,EEC , ,   ,CF, ,CRV,LR,D, ,      ,3001,0183,3000,0060,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D08-Y,CRV,CRV,LR,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D08-Y,CRV,CRV,LR,D, ,V   , ,   ,FD, ,CRV,LR,D, ,      ,0000,0000,2810,0129, ,     ,     ,     ,-,220,    ,   , , , , , ,0, ,S;
APPCH:030,A,D08-Y,CRV,NECCO,LR,P,C,EE B,L,   ,CF,Y,CRV,LR,D, ,      ,2640,0129,0840,0010,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D08-Y,PANZU,PANZU,LR,E,A,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D08-Y,PANZU,CRV,LR,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D08-Y,PANZU,CRV,LR,D, ,V  H,R,   ,HF, , , , , ,      ,    ,    ,2640,T010,+,02500,     ,     ,-,230,    ,   , , , , , ,0, ,S;
APPCH:040,A,D08-Y,PANZU,CRV,LR,D, ,V  H, ,   ,FD, ,CRV,LR,D, ,      ,0000,0000,2810,0129, ,     ,     ,     ,-,220,    ,   , , , , , ,0, ,S;
APPCH:050,A,D08-Y,PANZU,NECCO,LR,P,C,EE B,L,   ,CF,Y,CRV,LR,D, ,      ,2640,0129,0840,0010,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D08-Y,PEMOK,PEMOK,LR,E,A,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D08-Y,PEMOK,CRV,LR,D, ,V  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D08-Y,PEMOK,CRV,LR,D, ,V   , ,   ,FD, ,CRV,LR,D, ,      ,0000,0000,2810,0129, ,     ,     ,     ,-,220,    ,   , , , , , ,0, ,S;
APPCH:040,A,D08-Y,PEMOK,NECCO,LR,P,C,EE B,L,   ,CF,Y,CRV,LR,D, ,      ,2640,0129,0840,0010,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D08-Y,TITEK,TITEK,LR,E,A,E CC, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     ,-,230,    ,   , , , , , ,0, ,S;
APPCH:020,A,D08-Y,TITEK,D300P,LR,P,C,E   , ,   ,CF, ,CRV,LR,D, ,      ,3001,0158,1200,0025, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D08-Y,TITEK,D264P,LR,P,C,E   ,L,   ,AF, ,CRV,LR,D, ,      ,2640,0158,3000,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D08-Y,TITEK,NECCO,LR,P,C,EE B, ,   ,CF, ,CRV,LR,D, ,      ,2640,0129,0840,0029,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D08-Y, ,NECCO,LR,P,C,E  I, ,   ,IF, ,CRV,LR,D, ,      ,2640,0129,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D08-Y, ,FD08,LR,P,C,E  F, ,   ,CF, ,CRV,LR,D, ,      ,2640,0079,0840,0050,+,02500,     ,     , ,   ,    ,   ,CRV,LR,D, , ,0, ,S;
APPCH:030,D,D08-Y, ,RW08,LR,P,G,G  M, ,   ,CF, ,CRV,LR,D, ,      ,2639,0022,0840,0057, ,00678,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D08-Y, ,CRV,LR,D, ,V M , ,   ,CF, ,CRV,LR,D, ,      ,0000,0000,0840,0022, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D08-Y, ,D084F,LR,P,C,EY  , ,   ,CF, ,CRV,LR,D, ,      ,0840,0060,0840,0060, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D08-Y, ,CRV,LR,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,02500,     ,     ,-,230,    ,   , , , , , ,0, ,S;
APPCH:070,D,D08-Y, ,CRV,LR,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,2640,T010,+,02500,     ,     ,-,230,    ,   , , , , , ,0, ,S;
APPCH:010,A,D08-Z,CRV,CRV,LR,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D08-Z,CRV,CRV,LR,D, ,V   , ,   ,FD, ,CRV,LR,D, ,      ,0000,0000,2710,0129, ,     ,     ,     ,-,140,    ,   , , , , , ,0, ,S;
APPCH:030,A,D08-Z,CRV,NECCO,LR,P,C,EE B,L,   ,CF,Y,CRV,LR,D, ,      ,2640,0129,0840,0010,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D08-Z,PANZU,PANZU,LR,E,A,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D08-Z,PANZU,CRV,LR,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
