SID:010,2,ADEK2A,RW16,D160G,UB,P,C,EY  , ,   ,CF, ,QBL,UB,D, ,      ,1601,0065,1600,0050,+,02500,     ,04000,-,220,    ,   ,QBL,UB,D, , , , , ;
SID:020,2,ADEK2A,RW16,D206G,UB,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ADEK2A,RW16,QBL,UB,D, ,V  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ADEK2A,RW16,QBL,UB,D, ,V  H,L,   ,HA, , , , , ,      ,    ,    ,3400,T010,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ADEK2A,RW16,ADEKI,UG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ADEK2B,RW34,D340D,UB,P,C,EY  , ,   ,CF, ,QBL,UB,D, ,      ,3398,0044,3400,0050,+,02500,     ,04000,-,190,    ,   ,QBL,UB,D, , , , , ;
SID:020,2,ADEK2B,RW34,D275D,UB,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ADEK2B,RW34,QBL,UB,D, ,V  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ADEK2B,RW34,QBL,UB,D, ,V  H,L,   ,HA, , , , , ,      ,    ,    ,3400,T010,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ADEK2B,RW34,ADEKI,UG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BEKI1A,RW16,D160G,UB,P,C,EY  , ,   ,CF, ,QBL,UB,D, ,      ,1601,0065,1600,0050,+,02500,     ,04000,-,220,    ,   ,QBL,UB,D, , , , , ;
