SID:010,5,CROLI1,RW27, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2740,    ,+,08600,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,5,CROLI1,RW27,OGISE,K2,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,12300,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,CROLI1,RW27,DUVBE,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,CROLI1,RW27,TEPME,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,CROLI1,RW27,CROLI,K2,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL190,16000,     ,-,230,    ,   , , , , , , , , ;
SID:010,6,CROLI1,EHF,CROLI,K2,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL190,16000,18000,-,230,    ,   , , , , , , , , ;
SID:020,6,CROLI1,EHF,EHF,K2,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,CROLI1,FRA,CROLI,K2,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL190,16000,18000,-,230,    ,   , , , , , , , , ;
SID:020,6,CROLI1,FRA,FRA,K2,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,CROLI1,RBRTS,CROLI,K2,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL190,16000,18000,-,230,    ,   , , , , , , , , ;
SID:020,6,CROLI1,RBRTS,RBRTS,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,NIKOL2,RW09, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0940,    ,+,09500,     ,18000, ,   ,    ,   , , , , , , , , ;
