APPCH:010,A,I35,LFT,LFT,K4,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I35,LFT,PILYI,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I35,LFT,PILYI,K4,P,C,EE C,L,   ,HF, , , , , ,      ,    ,    ,3480,T010,+,02000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I35, ,PILYI,K4,P,C,E  I, ,   ,IF, ,IARA,K4,P,I,      ,1675,0147,    ,    ,J,01700,01700,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I35, ,ISUCE,K4,P,C,E  F, ,   ,CF, ,IARA,K4,P,I,      ,1675,0067,3480,0080,H,01700,01700,     , ,   ,-300,   ,LFT,K4,D, ,C,0,N,S;
APPCH:030,I,I35, ,RW35,K4,P,G,G  M, ,   ,CF, ,IARA,K4,P,I,      ,1675,0016,3480,0051, ,00070,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I35, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3480,    ,+,00800,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I35, , , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,0800,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I35, ,CLYNT,K4,E,A,E   , ,   ,CF, ,LFT,K4,D, ,      ,1143,0188,1140,0070,+,02000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:070,I,I35, ,CLYNT,K4,E,A,EE H,L,   ,HM, , , , , ,      ,    ,    ,2940,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,R17,LULEW,LULEW,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R17,LULEW,CUGUT,K4,P,C,E  A, ,020,TF, , , , , ,      ,    ,    ,    ,    ,+,02100,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R17,LULEW,ICEBU,K4,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R17, ,ICEBU,K4,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R17, ,GUSRE,K4,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1670,0080,+,01500,     ,     , ,   ,    ,   ,RW17,K4,P,G, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R17, ,ZOLXY,K4,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,1680,0023,+,00760,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R17, ,RW17,K4,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1680,0022, ,00075,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R17, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1680,    ,+,00480,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R17, ,CLYNT,K4,E,A,EY  ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R17, ,CLYNT,K4,E,A,EE H,R,   ,HM, , , , , ,      ,    ,    ,2940,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R35,LLA,LLA,K4,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R35,LLA,HUBUM,K4,P,C,E  A, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R35,LLA,PILYI,K4,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R35,ORICH,ORICH,K4,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R35,ORICH,PILYI,K4,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R35,PILYI,PILYI,K4,P,C,EE C,L,   ,HF, , , , , ,      ,    ,    ,3480,0040,+,02000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R35, ,PILYI,K4,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R35, ,ISUCE,K4,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,3480,0080,+,01700,     ,     , ,   ,    ,   ,RW35,K4,P,G, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R35, ,WOKDO,K4,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,3480,0029,+,00760,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R35, ,RW35,K4,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,3480,0022, ,00071,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R35, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3480,    ,+,00440,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R35, ,LULEW,K4,E,A,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R35, ,LULEW,K4,E,A,EE H,L,   ,HM, , , , , ,      ,    ,    ,2720,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,S17,LFT,LFT,K4,D, ,V  A,R,   ,PI, ,LFT,K4,D, ,      ,0000,0000,2800,0150,+,03000,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,S17,LFT,LFT,K4,D, ,VE  , ,   ,CF, ,LFT,K4,D, ,      ,0000,0000,1450,0130,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,S,S17, ,LFT,K4,D, ,V  I, ,   ,IF, ,LFT,K4,D, ,      ,0000,0000,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,S,S17, ,CUKTA,K4,P,C,E  F, ,   ,CF, ,LFT,K4,D, ,      ,1446,0060,1450,0060,+,01500,     ,     , ,   ,    ,   ,LFT,K4,D, ,A,0, ,S;
APPCH:030,S,S17, ,RW17,K4,P,G,G  M, ,   ,CF, ,LFT,K4,D, ,      ,1446,0103,1450,0043, ,00075,     ,     , ,   ,-312,   , , , , , ,0, ,S;
APPCH:040,S,S17, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1450,    ,+,00430,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,S,S17, , , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0600,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,S,S17, ,CLYNT,K4,E,A,E   , ,   ,CF, ,LFT,K4,D, ,      ,1143,0188,1140,0030,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,S,S17, ,CLYNT,K4,E,A,EE H,L,   ,HM, , , , , ,      ,    ,    ,2940,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,S35,LFT,LFT,K4,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,S35,LFT,MACAN,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,S35,LFT,MACAN,K4,P,C,EE C,L,   ,HF, , , , , ,      ,    ,    ,3280,T010,+,01800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,S,S35, ,MACAN,K4,P,C,E  F, ,   ,IF, ,LFT,K4,D, ,      ,1475,0170,    ,    ,+,01800,     ,18000, ,   ,    ,   ,LFT,K4,D, ,A,0, ,S;
APPCH:030,S,S35, ,WAJRE,K4,P,C,E  M, ,   ,CF, ,LFT,K4,D, ,      ,1475,0115,3280,0054, ,00071,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,S,S35, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3280,    ,+,00430,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,S,S35, , , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0800,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,S,S35, ,CLYNT,K4,E,A,E   , ,   ,CF, ,LFT,K4,D, ,      ,1143,0188,1140,0070,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,S,S35, ,CLYNT,K4,E,A,EE H,L,   ,HM, , , , , ,      ,    ,    ,2940,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,T17,LFT,LFT,K4,D, ,V  A,R,   ,PI, ,LFT,K4,D, ,      ,0000,0000,2800,0150,+,03000,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T17,LFT,LFT,K4,D, ,VE  , ,   ,CF, ,LFT,K4,D, ,      ,0000,0000,1450,0130,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,T,T17, ,LFT,K4,D, ,V  I, ,   ,IF, ,LFT,K4,D, ,      ,0000,0000,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T17, ,CUKTA,K4,P,C,E  F, ,   ,CF, ,LFT,K4,D, ,      ,1446,0060,1450,0060,+,01500,     ,     , ,   ,    ,   ,LFT,K4,D, ,B,0,D,S;
APPCH:030,T,T17, ,RW17,K4,P,G,G  M, ,   ,CF, ,LFT,K4,D, ,      ,1446,0103,1450,0043, ,00075,     ,     , ,   ,-312,   , , , , , ,0,D,S;
APPCH:040,T,T17, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1450,    ,+,00430,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T17, , , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0600,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,T,T17, ,CLYNT,K4,E,A,E   , ,   ,CF, ,LFT,K4,D, ,      ,1143,0188,1140,0030,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,T,T17, ,CLYNT,K4,E,A,EE H,L,   ,HM, , , , , ,      ,    ,    ,2940,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
RWY:RW17 ,     ,      ,00024, ,    , ,   ;N30025458,W091531186,0000;
RWY:RW35 ,     ,      ,00019, ,IARA,1,   ;N30013725,W091525217,0000;
