RWY:RW08 ,     ,      ,00798, ,    , ,   ;N48570217,E007043053,0443;
RWY:RW08L,     ,      ,00793, ,    , ,   ;N48570286,E007042638,0492;
RWY:RW26 ,     ,      ,00842, ,    , ,   ;N48570486,E007050642,0000;
RWY:RW26R,     ,      ,00836, ,    , ,   ;N48570533,E007045920,0000;
