SID:010,1,XEROX8,RW04, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0440,    ,+,01200,     ,18000, ,   ,    ,   ,ROC,K6,D, ,D, , , ;
SID:020,1,XEROX8,RW04, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,3600,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,XEROX8,RW07, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0760,    ,+,00960,     ,18000, ,   ,    ,   ,ROC,K6,D, ,D, , , ;
SID:020,1,XEROX8,RW07, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,0760,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,XEROX8,RW10, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1000,    ,+,00960,     ,18000, ,   ,    ,   ,ROC,K6,D, ,D, , , ;
SID:020,1,XEROX8,RW10, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1000,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,XEROX8,RW22, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2240,    ,+,00960,     ,18000, ,   ,    ,   ,ROC,K6,D, ,D, , , ;
SID:020,1,XEROX8,RW22, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,2240,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,XEROX8,RW25, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2560,    ,+,00960,     ,18000, ,   ,    ,   ,ROC,K6,D, ,D, , , ;
SID:020,1,XEROX8,RW25, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,2560,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,XEROX8,RW28, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2800,    ,+,00960,     ,18000, ,   ,    ,   ,ROC,K6,D, ,D, , , ;
SID:020,1,XEROX8,RW28, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,2800,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,I04,GEE,GEE,K6,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I04,GEE,FEPUG,K6,P,C,EE B, ,   ,CF, ,IMCU,K6,P,I,      ,2237,0139,3310,0073,+,02600,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I04, ,FEPUG,K6,P,C,E  I, ,   ,IF, ,IMCU,K6,P,I,      ,2237,0139,    ,    ,J,02600,02000,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I04, ,WORIS,K6,P,C,E  F, ,   ,CF, ,IMCU,K6,P,I,      ,2237,0059,0440,0079,H,02000,02000,     , ,   ,-300,   ,ROC,K6,D, ,A,0,N,S;
