SID:010,2,VJN1E,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0360,    ,+,01500,     ,11000, ,   ,    ,   ,VLG,WB,D, , , , , ;
SID:020,2,VJN1E,RW04,DAMRA,WB,E,A,EY  , ,   ,CF, ,VLG,WB,D, ,      ,0431,0150,0430,0120, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,VJN1E,RW04,D043Y,WB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,VJN1E,RW04,VJN,WB,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,VJN1F,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2160,    ,+,02200,     ,11000, ,   ,    ,   ,VLG,WB,D, , , , , ;
SID:020,2,VJN1F,RW22,VLG,WB,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,VJN1F,RW22,DAMRA,WB,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,VJN1F,RW22,VJN,WB,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,VMY1E,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0360,    ,+,01500,     ,11000, ,   ,    ,   ,VLG,WB,D, , , , , ;
SID:020,2,VMY1E,RW04,VLG,WB,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,VMY1E,RW04,D246G,WB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,VMY1E,RW04,DOPTA,WB,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,VMY1E,RW04,VMY,WB,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,VMY1F,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2160,    ,+,02200,     ,11000, ,   ,    ,   ,VLG,WB,D, , , , , ;
SID:020,2,VMY1F,RW22, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2160,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,VMY1F,RW22,DOPTA,WB,E,A,E   , ,   ,CF, ,VLG,WB,D, ,      ,2451,0190,2780,0110,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,VMY1F,RW22,VMY,WB,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,VJN1A,RW04,VJN,WB,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,VLG,WB,D, , , , , ;
STAR:020,2,VJN1A,RW04,D043Y,WB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,VJN1A,RW04,DAMRA,WB,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,VJN1A,RW04,PIDAN,WB,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03600,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,VJN1A,RW04,VIMON,WB,P,C,E   ,R,   ,CF,Y,VLG,WB,D, ,      ,2161,0116,3220,0020, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,VJN1A,RW04,CD04,WB,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,VJN1B,RW22,VJN,WB,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,VLG,WB,D, , , , , ;
STAR:020,2,VJN1B,RW22,D043Y,WB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,VJN1B,RW22,DAMRA,WB,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,VJN1B,RW22,KETUN,WB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
