APPCH:010,A,R13,AKNUS,AKNUS,SU,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R13,AKNUS,GEBAR,SU,P,C,EBCB, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R13,AKSET,AKSET,SU,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R13,AKSET,GEBAR,SU,P,C,EBCB, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R13,GEBAR,GEBAR,SU,P,C,EECC,L,   ,HF, , , , , ,      ,    ,    ,1270,T010,+,02000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R13, ,GEBAR,SU,P,C,E CF, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   ,RW13,SU,P,G, ,B,J,S;
APPCH:025,R,R13, ,EGUPI,SU,P,C,EYS , ,   ,TF, , , , , ,      ,    ,    ,1270,0020,+,01420,     ,     , ,   ,-307,   , , , , , ,B,J,S;
APPCH:030,R,R13, ,RW13,SU,P,G,GY M, ,   ,TF, , , , , ,      ,    ,    ,1270,0040, ,00116,     ,     , ,   ,-307,   , , , , , ,B,J,S;
APPCH:040,R,R13, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1270,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R13, ,GEBAR,SU,P,C,EBCH,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R31,EGDOK,EGDOK,SU,P,C,EECC,L,   ,HF, , , , , ,      ,    ,    ,3070,T010,+,03080,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R31, ,EGDOK,SU,P,C,E CI, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03080,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R31, ,KUGUG,SU,P,C,E CF, ,   ,TF, , , , , ,      ,    ,    ,3070,0055,+,01520,     ,     , ,   ,    ,   ,RW31,SU,P,G, ,B,J,S;
APPCH:030,R,R31, ,RW31,SU,P,G,GY M, ,   ,TF, , , , , ,      ,    ,    ,3070,0045, ,00083,     ,     , ,   ,-302,   , , , , , ,B,J,S;
APPCH:040,R,R31, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3070,    ,+,00470,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R31, , , , , ,    ,R,   ,CA, , , , , ,      ,    ,    ,0500,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R31, ,EGDOK,SU,P,C,EECH,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
RWY:RW13 ,     ,      ,00066, ,    , ,   ;S34271260,W057463802,0000;
RWY:RW31 ,     ,      ,00033, ,    , ,   ;S34273353,W057455042,0000;
