SID:070,5,NSH7T, ,NSH,ZL,D, ,VE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,NSH7U,RW06L,XY510,ZL,P,C,E   , ,010,CF, ,FNH,ZL,D, ,      ,0960,0141,0520,0090,+,04270,     ,     , ,   ,    ,   ,KLX,ZL,D, , , , , ;
SID:020,4,NSH7U,RW06L,XY420,ZL,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05250,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,4,NSH7U,RW06R,XY599,ZL,P,C,E   , ,010,CF, ,FNH,ZL,D, ,      ,0966,0143,0520,0090,+,04270,     ,     , ,   ,    ,   ,KLX,ZL,D, , , , , ;
SID:020,4,NSH7U,RW06R,XY420,ZL,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05250,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,5,NSH7U, ,XY420,ZL,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05250,     ,     ,-,250,    ,   ,KLX,ZL,D, , , , , ;
SID:020,5,NSH7U, ,XY530,ZL,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NSH7U, ,FNH,ZL,D, ,V   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07880,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,NSH7U, ,ZS,ZL,D,B,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,NSH7U, ,XY406,ZL,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL118,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,NSH7U, ,PIKEM,ZL,P,C,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,NSH7U, ,NSH,ZL,D, ,VE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NSH9W,RW05L,DE05L,ZL,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,KLX,ZL,D, , , , , ;
SID:020,5,NSH9W,RW05L, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,0520,    ,+,02140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NSH9W,RW05L,XY410,ZL,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,04930,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,NSH9W,RW05L,XY420,ZL,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05910,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,NSH9W,RW05L,KLX,ZL,D, ,V   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,NSH9W,RW05L,XY404,ZL,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL118,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,NSH9W,RW05L,UGSUT,ZL,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,NSH9W,RW05L,PIKEM,ZL,P,C,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,NSH9W,RW05L,NSH,ZL,D, ,VE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,NSH9X,RW23R,DE23R,ZL,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ZNX,ZL,D, , , , , ;
SID:010,5,NSH9X,RW23R, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,2320,    ,+,02140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,NSH9X,RW23R,XY701,ZL,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,04600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NSH9X,RW23R,XY702,ZL,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:040,5,NSH9X,RW23R,ZNX,ZL,D, ,V   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08860,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,NSH9X,RW23R,XY609,ZL,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL118,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,NSH9X,RW23R,NSH,ZL,D, ,VE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,NSH9Y,RW24L,XY699,ZL,P,C,E   , ,010,CF, ,FNH,ZL,D, ,      ,1808,0130,2320,0080,+,04600,     ,     , ,   ,    ,   ,ZNX,ZL,D, , , , , ;
SID:020,4,NSH9Y,RW24L,XY620,ZL,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05910,     ,     ,-,220,    ,   , , , , , , , , ;
SID:010,4,NSH9Y,RW24R,XY630,ZL,P,C,E   , ,010,CF, ,FNH,ZL,D, ,      ,1814,0128,2320,0070,+,04600,     ,     , ,   ,    ,   ,ZNX,ZL,D, , , , , ;
SID:020,4,NSH9Y,RW24R,XY620,ZL,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05910,     ,     ,-,220,    ,   , , , , , , , , ;
SID:010,5,NSH9Y, ,XY620,ZL,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05910,     ,     ,-,220,    ,   ,ZNX,ZL,D, , , , , ;
SID:020,5,NSH9Y, ,ZNX,ZL,D, ,V   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08860,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NSH9Y, ,XY609,ZL,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL118,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,NSH9Y, ,NSH,ZL,D, ,VE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
