APPCH:010,A,I17,PER,PER,K4,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I17,PER,TOMHO,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I17,PER,TOMHO,K4,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,1750,T010,+,02800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I17, ,TOMHO,K4,P,C,E  I, ,   ,IF, ,IPNC,K4,P,I,      ,3546,0126,    ,    ,J,02800,02700,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I17, ,OKTAE,K4,P,C,E  F, ,   ,CF, ,IPNC,K4,P,I,      ,3546,0065,1750,0061,H,02700,02700,     , ,   ,-300,   ,PER,K4,D, , ,0,D,S;
APPCH:030,I,I17, ,RW17,K4,P,G,G  M, ,   ,CF, ,IPNC,K4,P,I,      ,3546,0014,1750,0051, ,01042,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I17, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1750,    ,+,02700,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I17, ,PER,K4,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I17, ,PER,K4,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,1110,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,R17,SEYOR,SEYOR,K4,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R17,SEYOR,TOMHO,K4,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R17,TEDCO,TEDCO,K4,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R17,TEDCO,TOMHO,K4,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R17,TOMHO,TOMHO,K4,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,1750,0040,+,02900,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R17, ,TOMHO,K4,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R17, ,OKTAE,K4,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1750,0061,+,02700,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R17, ,RW17,K4,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1750,0051, ,01042,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R17, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1750,    ,+,01279,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R17, ,ZULOT,K4,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R17, ,ZULOT,K4,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,3550,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R35,HUPLO,HUPLO,K4,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R35,HUPLO,ZULOT,K4,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R35,JERAG,JERAG,K4,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R35,JERAG,ZULOT,K4,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R35,ZULOT,ZULOT,K4,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,3550,0040,+,02700,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R35, ,ZULOT,K4,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R35, ,WURTO,K4,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,3550,0071,+,02300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R35, ,RW35,K4,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,3550,0039, ,01055,     ,     , ,   ,-302,   , , , , , ,A,J,S;
APPCH:040,R,R35, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3550,    ,+,01295,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R35, ,TOMHO,K4,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,02800,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R35, ,TOMHO,K4,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,1750,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,VORA,BIKCA,BIKCA,K4,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,A,VORA,BIKCA,DOREC,K4,E,A,EE B,L,   ,AF, ,PER,K4,D, ,      ,2913,0150,3350,    ,+,02700,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:010,A,VORA,PER,PER,K4,D, ,VE A,L,   ,PI, ,PER,K4,D, ,      ,0000,0000,3360,0100,+,02700,     ,18000, ,   ,    ,   , , , , , ,0, ,C;
APPCH:010,V,VORA, ,DOREC,K4,E,A,E  I, ,   ,IF, ,PER,K4,D, ,      ,2913,0150,    ,    ,+,02700,     ,18000, ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,V,VORA, ,PER,K4,D, ,V  F, ,   ,CF, ,PER,K4,D, ,      ,0000,0000,1110,0150,+,02300,     ,     , ,   ,    ,   ,PER,K4,D, , ,0, ,C;
APPCH:030,V,VORA, ,MA111,K4,P,C,E  M, ,   ,CF, ,PER,K4,D, ,      ,1107,0027,1110,0027, ,01880,     ,     , ,   , 000,   , , , , , ,0, ,C;
APPCH:040,V,VORA, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1110,    ,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:050,V,VORA, ,PER,K4,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:060,V,VORA, ,PER,K4,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,1110,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,C;
RWY:RW17 ,     ,      ,00994, ,IPNC,1,   ;N36443064,W097055950,0000;
RWY:RW35 ,     ,      ,01009, ,    , ,   ;N36431944,W097055893,0000;
