SID:010,5,AZIK1J,RW35, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3460,    ,+,01910,     ,08370, ,   ,    ,   ,UTDT,UT,P,A, , , , ;
SID:020,5,AZIK1J,RW35,TOSUF,UT,P,C,E   , ,   ,CF, ,TRZ,UZ,D, ,      ,0528,0852,3460,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,AZIK1J,RW35,SOPAZ,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,AZIK1J,RW35,AZIKO,UT,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,AZIK1J,RW35,OKTAB,UT,E,A,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OTSE1A,RW17, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1660,    ,+,01910,     ,08370, ,   ,    ,   ,UTDT,UT,P,A, , , , ;
SID:020,5,OTSE1A,RW17,OTSEB,UT,P,C,EY  , ,   ,CF, ,TRZ,UZ,D, ,      ,0668,0797,1660,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,OTSE1A,RW17,OKTAB,UT,E,A,EE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SAMB1B,RW17, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1660,    ,+,01910,     ,08370, ,   ,    ,   ,UTDT,UT,P,A, , , , ;
SID:020,5,SAMB1B,RW17,OTSEB,UT,P,C,EY  , ,   ,CF, ,TRZ,UZ,D, ,      ,0668,0797,1660,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,SAMB1B,RW17,SAMBA,UT,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,SAMB1B,RW17,NITNI,UZ,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SAMB1J,RW35, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3460,    ,+,01910,     ,08370, ,   ,    ,   ,UTDT,UT,P,A, , , , ;
SID:020,5,SAMB1J,RW35,TOSUF,UT,P,C,E   , ,   ,CF, ,TRZ,UZ,D, ,      ,0528,0852,3460,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,SAMB1J,RW35,SAMBA,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,SAMB1J,RW35,NITNI,UZ,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ACRI1N,RW35,OKTAB,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,10000, ,   ,    ,   ,UTDT,UT,P,A, , , , ;
STAR:020,5,ACRI1N,RW35,ACRIS,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ACRI1N,RW35,RUNAV,UT,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06070,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ACRI1P,RW35,LIVDI,UT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,10000, ,   ,    ,   ,UTDT,UT,P,A, , , , ;
STAR:020,5,ACRI1P,RW35,ACRIS,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06890,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ACRI1P,RW35,RUNAV,UT,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06070,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,PINA1N,RW35,PINAX,OA,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,10000, ,   ,    ,   ,UTDT,UT,P,A, , , , ;
STAR:020,5,PINA1N,RW35,CENFU,UT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06070,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,SAMB1N,RW35,NITNI,UZ,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,UTDT,UT,P,A, , , , ;
STAR:020,5,SAMB1N,RW35,SAMBA,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,SAMB1N,RW35,ADLOK,UT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08370,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,SAMB1N,RW35,RUNAV,UT,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06070,     ,     , ,   ,    ,   , , , , , , , , ;
