RWY:RW04 ,     ,      ,00931, ,    , ,   ;N37511303,W094001198,0000;
RWY:RW18 ,     ,      ,00925, ,    , ,   ;N37514000,W093594353,0000;
RWY:RW22 ,     ,      ,00910, ,    , ,   ;N37513500,W093594164,0000;
RWY:RW36 ,     ,      ,00925, ,    , ,   ;N37511600,W093594497,0000;
