SID:010,5,ASMI1C,RW02,SG452,UD,P,C,EY  , ,   ,CF, ,GRM,UD,D, ,      ,0166,0045,0170,0030,+,06000,     ,11500,-,185,    ,   ,GRM,UD,D, , , , , ;
SID:020,5,ASMI1C,RW02,SG454,UD,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,07500,     ,     ,-,185,    ,   , , , , , , , , ;
SID:030,5,ASMI1C,RW02,SG455,UD,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10100,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,5,ASMI1C,RW02,ASMIK,UD,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ASMI1G,RW20,SG453,UD,P,C,EY  , ,   ,CF, ,GRM,UD,D, ,      ,1966,0045,1970,0050,+,06500,     ,11500,-,195,    ,   ,GRM,UD,D, , , , , ;
SID:020,5,ASMI1G,RW20,SG500,UD,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,09500,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,ASMI1G,RW20,ASMIK,UD,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TABA1C,RW02,SG452,UD,P,C,EY  , ,   ,CF, ,GRM,UD,D, ,      ,0166,0045,0170,0030,+,06000,     ,11500,-,185,    ,   ,GRM,UD,D, , , , , ;
SID:020,5,TABA1C,RW02,SG454,UD,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,07500,     ,     ,-,185,    ,   , , , , , , , , ;
SID:030,5,TABA1C,RW02,SG453,UD,P,C,EY  ,L,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10100,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,5,TABA1C,RW02,TABAS,UD,E,A,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
