APPCH:010,A,D02,TBQ,TBQ,HL,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,07000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D02,TBQ,CD02,HL,P,C,E   , ,   ,CF, ,TBQ,HL,D, ,      ,2100,0115,2100,0115,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D02,TBQ,CD02,HL,P,C,EY  , ,   ,FC, ,TBQ,HL,D, ,      ,2100,0115,2550,0044, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D02,TBQ,CD02,HL,P,C,EE B,L,   ,CF, ,TBQ,HL,D, ,      ,2100,0115,0300,0050,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D02, ,CD02,HL,P,C,E  I, ,   ,IF, ,TBQ,HL,D, ,      ,2100,0115,    ,    ,+,03000,     ,07000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D02, ,FD02,HL,P,C,E  F, ,   ,CF, ,TBQ,HL,D, ,      ,2100,0065,0300,0050,+,02250,     ,     , ,   ,    ,   ,TBQ,HL,D, , ,0, ,S;
APPCH:030,D,D02, ,MD02,HL,P,C,E  M, ,   ,CF, ,TBQ,HL,D, ,      ,2100,0025,0300,0040, ,01038,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D02, ,TBQ,HL,D, ,V M , ,   ,CF, ,TBQ,HL,D, ,      ,0000,0000,0300,0025,+,01039,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D02, ,TBQ,HL,D, ,V   , ,   ,FA, ,TBQ,HL,D, ,      ,0000,0000,0300,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D02, ,TBQ,HL,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D02, ,TBQ,HL,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,2100,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D20,TBQ,TBQ,HL,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,07000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D20,TBQ,CD20,HL,P,C,E   , ,   ,CF, ,TBQ,HL,D, ,      ,0050,0115,0050,0115,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D20,TBQ,CD20,HL,P,C,EY  , ,   ,FC, ,TBQ,HL,D, ,      ,0050,0115,3200,0044, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D20,TBQ,CD20,HL,P,C,EE B,R,   ,CF, ,TBQ,HL,D, ,      ,0050,0115,1850,0050,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D20, ,CD20,HL,P,C,E  I, ,   ,IF, ,TBQ,HL,D, ,      ,0050,0115,    ,    ,+,03000,     ,07000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D20, ,FD20,HL,P,C,E  F, ,   ,CF, ,TBQ,HL,D, ,      ,0050,0065,1850,0050,+,02450,     ,     , ,   ,    ,   ,TBQ,HL,D, , ,0, ,S;
APPCH:030,D,D20, ,MD20,HL,P,C,E  M, ,   ,CF, ,TBQ,HL,D, ,      ,0050,0020,1850,0045, ,00968,     ,     , ,   ,-312,   , , , , , ,0, ,S;
APPCH:040,D,D20, ,TBQ,HL,D, ,V M , ,   ,CF, ,TBQ,HL,D, ,      ,0000,0000,1850,0020, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D20, ,TBQ,HL,D, ,V   , ,   ,FA, ,TBQ,HL,D, ,      ,0000,0000,1850,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D20, ,TBQ,HL,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D20, ,TBQ,HL,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,0050,T010,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
RWY:RW02 ,     ,      ,00466, ,    , ,   ;N31505770,E023533757,0000;
RWY:RW20 ,     ,      ,00522, ,    , ,   ;N31522128,E023541376,0820;
