SID:010,2,ABIL1A,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0110,    ,+,02700,     ,08500, ,   ,    ,   ,UHEK,UH,P,A, , , , ;
SID:020,2,ABIL1A,RW01, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,0820,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ABIL1A,RW01,KL,UH,P,N,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ABIL1A,RW01,ABILA,UH,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ABIL1B,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1910,    ,+,03500,     ,08500, ,   ,    ,   ,UHEK,UH,P,A, , , , ;
SID:030,2,ABIL1B,RW19, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,3530,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:040,2,ABIL1B,RW19,KL,UH,P,N,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ABIL1B,RW19,ABILA,UH,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ASTI1A,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0110,    ,+,02700,     ,08500, ,   ,    ,   ,UHEK,UH,P,A, , , , ;
SID:020,2,ASTI1A,RW01, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,2540,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ASTI1A,RW01,KL,UH,P,N,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ASTI1A,RW01,ASTIT,UH,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ASTI1B,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1910,    ,+,03500,     ,08500, ,   ,    ,   ,UHEK,UH,P,A, , , , ;
SID:030,2,ASTI1B,RW19, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,3580,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:040,2,ASTI1B,RW19,KL,UH,P,N,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ASTI1B,RW19,ASTIT,UH,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ASTI1D,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0110,    ,+,02700,     ,08500, ,   ,    ,   ,UHEK,UH,P,A, , , , ;
SID:015,2,ASTI1D,RW01,RW19,UH,P,G,G   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,ASTI1D,RW01,D011E,UH,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ASTI1D,RW01,KL,UH,P,N,EY H,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     ,-,220,    ,   , , , , , , , , ;
SID:040,2,ASTI1D,RW01, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,3480,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ASTI1D,RW01,KL,UH,P,N,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,ASTI1D,RW01,ASTIT,UH,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ASTI1F,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1910,    ,+,03500,     ,08500, ,   ,    ,   ,UHEK,UH,P,A, , , , ;
SID:020,2,ASTI1F,RW19,RW01,UH,P,G,G   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ASTI1F,RW19,D191E,UH,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ASTI1F,RW19,KL,UH,P,N,E  H,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,07500,     ,     ,-,220,    ,   , , , , , , , , ;
SID:050,2,ASTI1F,RW19,ASTIT,UH,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BERE1A,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0110,    ,+,02700,     ,08500, ,   ,    ,   ,UHEK,UH,P,A, , , , ;
SID:020,2,BERE1A,RW01, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1620,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:030,2,BERE1A,RW01,KL,UH,P,N,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BERE1A,RW01,BEREM,UH,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BERE1B,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1910,    ,+,03500,     ,08500, ,   ,    ,   ,UHEK,UH,P,A, , , , ;
SID:050,2,BERE1B,RW19, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,0620,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:060,2,BERE1B,RW19,KL,UH,P,N,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
