APPCH:010,A,D16,LEWEL,LEWEL,K4,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,1600,0060,+,04000,     ,18000,-,310,    ,   , , , , , ,0, ,S;
APPCH:010,D,D16, ,LEWEL,K4,P,C,E  I, ,   ,IF, ,TQA,K4,D, ,      ,3400,0230,    ,    ,+,04000,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D16, ,WEBAX,K4,P,C,E  F, ,   ,CF, ,TQA,K4,D, ,      ,3400,0170,1600,0060,+,03200,     ,     , ,   ,    ,   ,TQA,K4,D, , ,0, ,S;
APPCH:030,D,D16, ,ZABET,K4,P,C,E  M, ,   ,CF, ,TQA,K4,D, ,      ,3400,0129,1600,0041, ,01997,     ,     , ,   ,-276,   , , , , , ,0, ,S;
APPCH:040,D,D16, ,TQA,K4,D, ,V M , ,   ,CF, ,TQA,K4,D, ,      ,0000,0000,1600,0129,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D16, ,TQA,K4,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,3400,T010,-,06000,     ,     ,-,310,    ,   , , , , , ,0, ,S;
APPCH:010,A,D34,TQA,TQA,K4,D, ,VE C,L,   ,HF, , , , , ,      ,    ,    ,3400,T010,+,04000,     ,18000,-,310,    ,   , , , , , ,0, ,S;
APPCH:010,D,D34, ,TQA,K4,D, ,V  I, ,   ,IF, ,TQA,K4,D, ,      ,0000,0000,    ,    ,+,04000,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D34, ,ZAPUP,K4,P,C,E  F, ,   ,CF, ,TQA,K4,D, ,      ,3403,0060,3400,0060,+,03000,     ,     , ,   ,    ,   ,TQA,K4,D, , ,0, ,S;
APPCH:025,D,D34, ,FALIN,K4,P,C,E S , ,   ,CF, ,TQA,K4,D, ,      ,3403,0078,3400,0018,+,02460,     ,     , ,   ,-264,   , , , , , ,0, ,S;
APPCH:030,D,D34, ,WATIT,K4,P,C,E  M, ,   ,CF, ,TQA,K4,D, ,      ,3403,0096,3400,0018, ,01990,     ,     , ,   ,-264,   , , , , , ,0, ,S;
APPCH:040,D,D34, ,LEWEL,K4,P,C,E M , ,   ,CF, ,TQA,K4,D, ,      ,3400,0230,3400,0134,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D34, ,LEWEL,K4,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,1600,0060,-,06000,     ,     ,-,310,    ,   , , , , , ,0, ,S;
APPCH:010,A,I16-W,HOGES,HOGES,K4,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I16-W,HOGES,HIDUM,K4,P,C,EE B, ,   ,CF, ,ITYY,K4,P,I,      ,3439,0163,1640,0050,+,04300,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I16-W, ,HIDUM,K4,P,C,E  I, ,   ,IF, ,ITYY,K4,P,I,      ,3439,0163,    ,    ,J,04300,02900,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I16-W, ,CENOT,K4,P,C,E  F, ,   ,CF, ,ITYY,K4,P,I,      ,3439,0064,1640,0099,H,02900,02900,     , ,   ,-260,   , , , , , ,0,N,S;
APPCH:030,I,I16-W, ,RW16,K4,P,G,G  M, ,   ,CF, ,ITYY,K4,P,I,      ,3438,0025,1640,0038, ,01838,     ,     , ,   ,-260,   , , , , , ,0,N,S;
APPCH:040,I,I16-W, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1640,    ,+,02190,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I16-W, ,HUGOE,K4,P,C,E   , ,   ,CF, ,AGJ,K4,D, ,      ,3009,1024,1580,0158,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I16-W, ,HUGOE,K4,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,3380,0090,-,10000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I16-X,HOGES,HOGES,K4,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I16-X,HOGES,HIDUM,K4,P,C,EE B, ,   ,CF, ,ITYY,K4,P,I,      ,3439,0163,1640,0050,+,06000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I16-X, ,HIDUM,K4,P,C,E  I, ,   ,IF, ,ITYY,K4,P,I,      ,3439,0163,    ,    ,J,06000,02900,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I16-X, ,CENOT,K4,P,C,E  F, ,   ,CF, ,ITYY,K4,P,I,      ,3439,0064,1640,0099,H,02900,02900,     , ,   ,-260,   , , , , , ,0,N,S;
APPCH:030,I,I16-X, ,RW16,K4,P,G,G  M, ,   ,CF, ,ITYY,K4,P,I,      ,3438,0025,1640,0038, ,01838,     ,     , ,   ,-260,   , , , , , ,0,N,S;
APPCH:040,I,I16-X, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1640,    ,+,02190,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I16-X, ,HUGOE,K4,P,C,E   , ,   ,CF, ,AGJ,K4,D, ,      ,3009,1024,1580,0158,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I16-X, ,HUGOE,K4,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,3380,0090,-,10000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
