SID:010,2,ABGO1A,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0720,    ,+,00500,     ,06000, ,   ,    ,   ,MON,DT,D, , , , , ;
SID:020,2,ABGO1A,RW07,MON,DT,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,ABGO1A,RW07,ABGOL,DT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ABGO1B,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2520,    ,+,00500,     ,06000, ,   ,    ,   ,MON,DT,D, , , , , ;
SID:020,2,ABGO1B,RW25,MON,DT,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,ABGO1B,RW25,ABGOL,DT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ARNE1A,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0720,    ,+,00500,     ,06000, ,   ,    ,   ,MON,DT,D, , , , , ;
SID:020,2,ARNE1A,RW07, , , , ,    ,R,   ,CR,Y,MON,DT,D, ,      ,1980,    ,2820,    ,+,03000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,ARNE1A,RW07,ARNEB,DT,E,A,EE  , ,   ,CF, ,MON,DT,D, ,      ,2329,0420,2320,0390, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ARNE1B,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2520,    ,+,00500,     ,06000, ,   ,    ,   ,MON,DT,D, , , , , ;
SID:030,2,ARNE1B,RW25,ARNEB,DT,E,A,EE  , ,   ,CF, ,MON,DT,D, ,      ,2329,0420,2320,0410, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BASM1A,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0720,    ,+,00410,     ,06000, ,   ,    ,   ,MON,DT,D, , , , , ;
SID:020,2,BASM1A,RW07,BASMO,LM,E,A,EEC , ,   ,CF, ,MON,DT,D, ,      ,0803,0369,0810,0360, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BASM2B,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2520,    ,+,00500,     ,06000, ,   ,    ,   ,MON,DT,D, , , , , ;
