SID:010,5,PELA1V,RW21,DER21,LS,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,16000, ,   ,    ,   ,LSZS,LS,P,A, , , , ;
SID:020,5,PELA1V,RW21,ZS510,LS,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,PELA1V,RW21,ZS511,LS,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,PELA1V,RW21,PELAD,LS,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:010,5,PELA1W,RW21,DER21,LS,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,16000, ,   ,    ,   ,LSZS,LS,P,A, , , , ;
SID:020,5,PELA1W,RW21,ZS510,LS,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,PELA1W,RW21,ZS511,LS,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,PELA1W,RW21,PELAD,LS,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:010,5,RONA1E,RW03,DER03,LS,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,16000, ,   ,    ,   ,LSZS,LS,P,A, , , , ;
SID:020,5,RONA1E,RW03,ZS500,LS,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,RONA1E,RW03,ZS711,LS,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,RONA1E,RW03,ZS710,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,RONA1E,RW03,RONAG,LS,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:010,5,RONA1V,RW03,DER03,LS,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,16000, ,   ,    ,   ,LSZS,LS,P,A, , , , ;
SID:020,5,RONA1V,RW03,ZS501,LS,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,RONA1V,RW03,ZS711,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,180,    ,   , , , , , , , , ;
SID:040,5,RONA1V,RW03,ZS710,LS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,RONA1V,RW03,RONAG,LS,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,     ,-,210,    ,   , , , , , , , , ;
APPCH:010,A,R03,PELAD,PELAD,LS,E,A,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,     ,-,240,    ,   , , , , , ,B,J,S;
APPCH:020,A,R03,PELAD,ZS700,LS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R03,PELAD,ZS716,LS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,160,    ,   , , , , , ,B,J,S;
APPCH:040,A,R03,PELAD,ZS701,LS,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,12400,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R03, ,ZS701,LS,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,12400,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R03, ,ZS702,LS,P,C,E CF, ,010,TF, , , , , ,      ,    ,    ,0650,0050,+,11800,     ,     , ,   ,    ,   ,LSZS,LS,P,A, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R03, ,ZS705,LS,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,0350,0109, ,06598,     ,     , ,   ,-449,   , , , , , ,B,J,S;
APPCH:040,R,R03, ,ZS706,LS,P,C,E M , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R03, ,RONAG,LS,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,     ,-,210,    ,   , , , , , ,B,J,S;
APPCH:060,R,R03, ,RONAG,LS,E,A,EE H,L,010,HM, , , , , ,      ,    ,    ,1460,T010,-,FL190,     ,     ,-,210,    ,   , , , , , ,B,J,S;
APPCH:010,R,R21, ,RONAG,LS,E,A,E  D, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,     ,-,210,    ,   , , , , , ,B,J,S;
APPCH:020,R,R21, ,ZS710,LS,P,C,E CF, ,010,TF, , , , , ,      ,    ,    ,2330,0053,+,13000,     ,     ,-,160,    ,   ,LSZS,LS,P,A, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R21, ,ZS712,LS,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,2210,0150, ,05967,     ,     , ,   ,-441,   , , , , , ,B,J,S;
APPCH:040,R,R21, ,ZS702,LS,P,C,E M , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,12700,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R21, ,ZS713,LS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R21, ,PELAD,LS,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,     ,-,240,    ,   , , , , , ,B,J,S;
APPCH:070,R,R21, ,PELAD,LS,E,A,EE H,R,010,HM, , , , , ,      ,    ,    ,1150,T010,-,FL245,     ,     ,-,240,    ,   , , , , , ,B,J,S;
RWY:RW03 ,     ,      ,05602, ,    , ,   ;N46313728,E009524113,0000;
RWY:RW21 ,     ,      ,05573, ,    , ,   ;N46322627,E009532085,0361;
