SID:010,5,BAMS4C,RW08,MO856,EP,P,C,E   , ,   ,CF, ,MOL,EP,D, ,      ,0752,0041,0760,0044, ,     ,     ,06500,-,220,    ,   ,EPMO,EP,P,A, , , , ;
SID:020,5,BAMS4C,RW08,MO857,EP,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,BAMS4C,RW08,MO858,EP,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,270,    ,   , , , , , , , , ;
SID:050,5,BAMS4C,RW08,MO859,EP,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,BAMS4C,RW08,BAMSO,EP,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BAMS4J,RW26,MO824,EP,P,C,E   , ,   ,CF, ,MOL,EP,D, ,      ,2571,0056,2560,0040, ,     ,     ,06500,-,200,    ,   ,EPMO,EP,P,A, , , , ;
SID:020,5,BAMS4J,RW26,MO826,EP,P,C,E   ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,BAMS4J,RW26,MO857,EP,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BAMS4J,RW26,MO858,EP,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BAMS4J,RW26,MO859,EP,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BAMS4J,RW26,BAMSO,EP,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,EVIN4C,RW08,MO856,EP,P,C,E   , ,   ,CF, ,MOL,EP,D, ,      ,0752,0041,0760,0044, ,     ,     ,06500,-,220,    ,   ,EPMO,EP,P,A, , , , ;
SID:020,5,EVIN4C,RW08,MO857,EP,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,EVIN4C,RW08,MO858,EP,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,270,    ,   , , , , , , , , ;
