SID:020,2,AZAB6A,RW11,AZABI,UR,E,A,EEC , ,   ,CF, ,AKT,UA,D, ,      ,3002,0852,3010,0820, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,AZAB6B,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2950,    ,+,00800,     ,10000, ,   ,    ,   ,AKT,UA,D, , , , , ;
SID:020,2,AZAB6B,RW29,AZABI,UR,E,A,EEC , ,   ,CF, ,AKT,UA,D, ,      ,3002,0852,3010,0850, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BALI1E,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1150,    ,+,00800,     ,10000, ,   ,    ,   ,UATE,UA,P,A, , , , ;
SID:020,5,BALI1E,RW11,BALIG,UA,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BALI1K,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2950,    ,+,00800,     ,10000, ,   ,    ,   ,UATE,UA,P,A, , , , ;
SID:020,5,BALI1K,RW29,DILOL,UA,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BALI1K,RW29,BALIG,UA,E,A,EEC , ,   ,CF, ,AKT,UA,D, ,      ,1258,0469,1280,0278,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BALI6A,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1150,    ,+,00800,     ,10000, ,   ,    ,   ,AKT,UA,D, , , , , ;
SID:030,2,BALI6A,RW11,BALIG,UA,E,A,EEC , ,   ,CF, ,AKT,UA,D, ,      ,1258,0469,1280,0440, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BALI6B,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2950,    ,+,00800,     ,10000, ,   ,    ,   ,AKT,UA,D, , , , , ;
SID:015,2,BALI6B,RW29, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1640,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,BALI6B,RW29,DILOL,UA,P,C,E   , ,   ,CF, ,AKT,UA,D, ,      ,1235,0192,1240,0140, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BALI6B,RW29,BALIG,UA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GASB1E,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1150,    ,+,00800,     ,10000, ,   ,    ,   ,UATE,UA,P,A, , , , ;
SID:020,5,GASB1E,RW11,GASBI,UB,E,A,EEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GASB1K,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2950,    ,+,00800,     ,10000, ,   ,    ,   ,UATE,UA,P,A, , , , ;
SID:020,5,GASB1K,RW29,GASBI,UB,E,A,EEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GASB6A,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1150,    ,+,00800,     ,10000, ,   ,    ,   ,AKT,UA,D, , , , , ;
SID:020,2,GASB6A,RW11,AKT,UA,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GASB6A,RW11,GASBI,UB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GASB6B,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2950,    ,+,00800,     ,10000, ,   ,    ,   ,AKT,UA,D, , , , , ;
SID:020,2,GASB6B,RW29, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,1490,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GASB6B,RW29,GASBI,UB,E,A,EEC , ,   ,CF, ,AKT,UA,D, ,      ,1891,0900,1890,0850, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GIGR6A,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1150,    ,+,00800,     ,10000, ,   ,    ,   ,AKT,UA,D, , , , , ;
SID:020,2,GIGR6A,RW11, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0300,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GIGR6A,RW11,GIGRI,UA,E,A,EEC , ,   ,CF, ,AKT,UA,D, ,      ,0593,0539,0600,0490, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GIGR6B,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2950,    ,+,00800,     ,10000, ,   ,    ,   ,AKT,UA,D, , , , , ;
SID:020,2,GIGR6B,RW29, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1000,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GIGR6B,RW29,GIGRI,UA,E,A,EEC , ,   ,CF, ,AKT,UA,D, ,      ,0593,0539,0600,0480, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IPLE1E,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1150,    ,+,00800,     ,10000, ,   ,    ,   ,UATE,UA,P,A, , , , ;
SID:020,5,IPLE1E,RW11,IPLED,UA,E,A,EEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IPLE1K,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2950,    ,+,00800,     ,10000, ,   ,    ,   ,UATE,UA,P,A, , , , ;
SID:020,5,IPLE1K,RW29,IPLED,UA,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,IPLE6A,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1150,    ,+,00800,     ,10000, ,   ,    ,   ,AKT,UA,D, , , , , ;
SID:020,2,IPLE6A,RW11,AKT,UA,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,IPLE6A,RW11,IPLED,UA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,IPLE6B,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2950,    ,+,00800,     ,10000, ,   ,    ,   ,AKT,UA,D, , , , , ;
SID:015,2,IPLE6B,RW29, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,2000,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,IPLE6B,RW29,IPLED,UA,E,A,EEC , ,   ,CF, ,AKT,UA,D, ,      ,2398,0739,2400,0710, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ITAK1E,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1150,    ,+,00800,     ,10000, ,   ,    ,   ,UATE,UA,P,A, , , , ;
SID:020,5,ITAK1E,RW11,ITAKA,UA,E,A,EEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ITAK1K,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2950,    ,+,00800,     ,10000, ,   ,    ,   ,UATE,UA,P,A, , , , ;
SID:020,5,ITAK1K,RW29,ITAKA,UA,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ITAK6A,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1150,    ,+,00800,     ,10000, ,   ,    ,   ,AKT,UA,D, , , , , ;
SID:020,2,ITAK6A,RW11, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,2230,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ITAK6A,RW11,ITAKA,UA,E,A,EEC , ,   ,CF, ,AKT,UA,D, ,      ,2626,0679,2630,0680, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ITAK6B,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2950,    ,+,00800,     ,10000, ,   ,    ,   ,AKT,UA,D, , , , , ;
SID:015,2,ITAK6B,RW29, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2330,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,ITAK6B,RW29,ITAKA,UA,E,A,EEC , ,   ,CF, ,AKT,UA,D, ,      ,2626,0679,2630,0650, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LUMU1E,RW11,TE420,UA,P,C,E   , ,   ,CF, ,AKT,UA,D, ,      ,1146,0193,1150,0170, ,     ,     ,10000, ,   ,    ,   ,UATE,UA,P,A, , , , ;
SID:020,5,LUMU1E,RW11,LUMUR,UA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LUMU1K,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2950,    ,+,00800,     ,10000, ,   ,    ,   ,UATE,UA,P,A, , , , ;
SID:020,5,LUMU1K,RW29,DILOL,UA,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LUMU1K,RW29,LUMUR,UA,E,A,EEC , ,   ,CF, ,AKT,UA,D, ,      ,1493,0495,1640,0333,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LUMU6A,RW11,D115O,UA,P,C,EY  , ,   ,CF, ,AKT,UA,D, ,      ,1140,0146,1150,0130, ,     ,     ,10000, ,   ,    ,   ,AKT,UA,D, , , , , ;
SID:020,2,LUMU6A,RW11, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1850,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LUMU6A,RW11,LUMUR,UA,E,A,EEC , ,   ,CF, ,AKT,UA,D, ,      ,1493,0495,1500,0240, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LUMU6B,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2950,    ,+,00800,     ,10000, ,   ,    ,   ,AKT,UA,D, , , , , ;
SID:015,2,LUMU6B,RW29, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1640,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,LUMU6B,RW29,DILOL,UA,P,C,E   , ,   ,CF, ,AKT,UA,D, ,      ,1235,0192,1240,0140, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LUMU6B,RW29,LUMUR,UA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NEPI6A,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1150,    ,+,00800,     ,10000, ,   ,    ,   ,AKT,UA,D, , , , , ;
SID:015,2,NEPI6A,RW11, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0620,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,NEPI6A,RW11,NEPIL,UA,E,A,EEC , ,   ,CF, ,AKT,UA,D, ,      ,0919,0597,0920,0570, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NEPI6B,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2950,    ,+,00800,     ,10000, ,   ,    ,   ,AKT,UA,D, , , , , ;
SID:020,2,NEPI6B,RW29, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1320,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,NEPI6B,RW29,NEPIL,UA,E,A,EEC , ,   ,CF, ,AKT,UA,D, ,      ,0919,0597,0920,0530, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PIKA1E,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1150,    ,+,00800,     ,10000, ,   ,    ,   ,UATE,UA,P,A, , , , ;
SID:020,5,PIKA1E,RW11,PIKAN,UA,E,A,EEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PIKA1K,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2950,    ,+,00800,     ,10000, ,   ,    ,   ,UATE,UA,P,A, , , , ;
SID:020,5,PIKA1K,RW29,PIKAN,UA,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PIKA6A,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1150,    ,+,00800,     ,10000, ,   ,    ,   ,AKT,UA,D, , , , , ;
SID:020,2,PIKA6A,RW11,AKT,UA,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PIKA6A,RW11,PIKAN,UA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PIKA6B,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2950,    ,+,00800,     ,10000, ,   ,    ,   ,AKT,UA,D, , , , , ;
SID:015,2,PIKA6B,RW29, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,1820,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,PIKA6B,RW29,PIKAN,UA,E,A,EEC , ,   ,CF, ,AKT,UA,D, ,      ,2216,0906,2220,0870, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PIRI1E,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1150,    ,+,00800,     ,10000, ,   ,    ,   ,UATE,UA,P,A, , , , ;
SID:020,5,PIRI1E,RW11,PIRIM,UA,E,A,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PIRI1K,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2950,    ,+,00800,     ,10000, ,   ,    ,   ,UATE,UA,P,A, , , , ;
SID:020,5,PIRI1K,RW29,PIRIM,UA,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PIRI6A,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1150,    ,+,00800,     ,10000, ,   ,    ,   ,AKT,UA,D, , , , , ;
SID:020,2,PIRI6A,RW11, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,3220,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PIRI6A,RW11,PIRIM,UA,E,A,EE  , ,   ,CF, ,AKT,UA,D, ,      ,0020,0567,0020,0530, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PIRI6B,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2950,    ,+,00800,     ,10000, ,   ,    ,   ,AKT,UA,D, , , , , ;
SID:015,2,PIRI6B,RW29, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,0420,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,PIRI6B,RW29,PIRIM,UA,E,A,EE  , ,   ,CF, ,AKT,UA,D, ,      ,0020,0567,0020,0540, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,RALA1E,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1150,    ,+,00800,     ,10000, ,   ,    ,   ,UATE,UA,P,A, , , , ;
SID:020,5,RALA1E,RW11,RALAN,UA,E,A,EEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,RALA1K,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2950,    ,+,00800,     ,10000, ,   ,    ,   ,UATE,UA,P,A, , , , ;
SID:020,5,RALA1K,RW29,RALAN,UA,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RALA7A,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1150,    ,+,00800,     ,10000, ,   ,    ,   ,AKT,UA,D, , , , , ;
SID:020,2,RALA7A,RW11, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,2360,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RALA7A,RW11,RALAN,UA,E,A,EEC , ,   ,CF, ,AKT,UA,D, ,      ,2757,0696,2760,0670, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RALA7B,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2950,    ,+,00800,     ,10000, ,   ,    ,   ,AKT,UA,D, , , , , ;
SID:015,2,RALA7B,RW29, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2560,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,RALA7B,RW29,RALAN,UA,E,A,EEC , ,   ,CF, ,AKT,UA,D, ,      ,2757,0696,2760,0680, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,RIBM1E,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1150,    ,+,00800,     ,10000, ,   ,    ,   ,UATE,UA,P,A, , , , ;
SID:020,5,RIBM1E,RW11,RIBMO,UA,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,RIBM1K,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2950,    ,+,00800,     ,10000, ,   ,    ,   ,UATE,UA,P,A, , , , ;
SID:020,5,RIBM1K,RW29,RIBMO,UA,E,A,EEC ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RIBM6A,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1150,    ,+,00800,     ,10000, ,   ,    ,   ,AKT,UA,D, , , , , ;
SID:020,2,RIBM6A,RW11, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,0190,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RIBM6A,RW11,RIBMO,UA,E,A,EEC , ,   ,CF, ,AKT,UA,D, ,      ,0488,0559,0490,0490, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RIBM6B,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2950,    ,+,00800,     ,10000, ,   ,    ,   ,AKT,UA,D, , , , , ;
SID:020,2,RIBM6B,RW29, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,0890,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RIBM6B,RW29,RIBMO,UA,E,A,EEC , ,   ,CF, ,AKT,UA,D, ,      ,0488,0559,0490,0490, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ULSO1E,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1150,    ,+,00800,     ,10000, ,   ,    ,   ,UATE,UA,P,A, , , , ;
SID:020,5,ULSO1E,RW11,ULSON,UA,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ULSO1K,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2950,    ,+,00800,     ,10000, ,   ,    ,   ,UATE,UA,P,A, , , , ;
SID:020,5,ULSO1K,RW29,ULSON,UA,E,A,EEC ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ULSO6A,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1150,    ,+,00800,     ,10000, ,   ,    ,   ,AKT,UA,D, , , , , ;
SID:015,2,ULSO6A,RW11, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0510,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
