APPCH:010,A,D09,STF1,STF,DA,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D09,STF1,STF,DA,D, ,V   , ,   ,FD, ,STF,DA,D, ,      ,0000,0000,2390,0085,+,05390,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D09,STF1,D266I,DA,P,C,E  B,R,   ,CF,Y,STF,DA,D, ,      ,2660,0085,0860,0010,+,05390,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D09,STF1,FD09,DA,P,C,EE  , ,   ,CF, ,STF,DA,D, ,      ,2660,0050,0860,0035,+,05390,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D09,STF2,STF,DA,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D09,STF2,STF,DA,D, ,V   , ,   ,FD, ,STF,DA,D, ,      ,0000,0000,2490,0080,+,05390,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D09,STF2,D266H,DA,P,C,E  B,R,   ,CF,Y,STF,DA,D, ,      ,2660,0080,0860,0010,+,05390,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D09,STF2,FD09,DA,P,C,EE  , ,   ,CF, ,STF,DA,D, ,      ,2660,0050,0860,0030,+,05390,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D09, ,FD09,DA,P,C,E  F, ,   ,IF, ,STF,DA,D, ,      ,2660,0050,    ,    ,+,05390,     ,     , ,   ,    ,   ,STF,DA,D, ,B,0, ,S;
APPCH:030,D,D09, ,STF,DA,D, ,V  M, ,   ,CF, ,STF,DA,D, ,      ,0000,0000,0860,0050, ,03775,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D09, ,STF,DA,D, ,V M , ,   ,FD, ,STF,DA,D, ,      ,0000,0000,0860,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D09, ,STF,DA,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,06700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D27,STF,STF,DA,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D27,STF,RASMA,DA,P,C,E  C, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D27,STF,RASMA,DA,P,C,EY  , ,   ,FC, ,STF,DA,D, ,      ,1070,0100,1070,0030, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D27,STF,CF27,DA,P,C,EE B,L,   ,CF,Y,STF,DA,D, ,      ,0858,0128,2660,0010,+,05910,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D27, ,CF27,DA,P,C,E  I, ,   ,IF, ,STF,DA,D, ,      ,0858,0128,    ,    ,+,05910,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D27, ,FF27,DA,P,C,E  F, ,   ,CF, ,STF,DA,D, ,      ,0859,0098,2660,0030,+,05600,     ,     , ,   ,    ,   ,STF,DA,D, ,A,0, ,S;
APPCH:025,D,D27, ,57VOR,DA,P,C,E S , ,   ,CF, ,STF,DA,D, ,      ,0859,0057,2660,0041,+,04310,     ,     , ,   ,-306,   , , , , , ,0, ,S;
APPCH:030,D,D27, ,MD27,DA,P,C,E  M, ,   ,CF, ,STF,DA,D, ,      ,0859,0047,2660,0010, ,03986,     ,     , ,   ,-306,   , , , , , ,0, ,S;
APPCH:040,D,D27, ,MD27,DA,P,C,E M , ,   ,FA, ,STF,DA,D, ,      ,0859,0047,2660,    ,+,04600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D27, ,STF,DA,D, ,VE  ,L,   ,FM,Y,STF,DA,D, ,      ,0000,0000,1070,    , ,06900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,L27,STF,STF,DA,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L27,STF,RASMA,DA,P,C,E  C, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L27,STF,RASMA,DA,P,C,E   , ,   ,FD, ,STF,DA,D, ,      ,1070,0100,1070,0130, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,L27,STF,CF27,DA,P,C,EE B,L,   ,CF,Y,ST,DA,P,I,      ,0859,0117,2660,0010,+,05910,     ,     , ,   ,    ,   , , , , , ,0,D,S;
