SID:040,5,AKTI8A,RW09L,BL754,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:050,5,AKTI8A,RW09L,BL756,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:060,5,AKTI8A,RW09L,BL755,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,AKTI8A,RW09L,BL762,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,AKTI8A,RW09L,BL404,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,AKTI8A,RW09L,AKTIM,VO,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,AKTI8C,RW09R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0920,    ,+,03400,     ,07000,-,250,    ,   ,VOBL,VO,P,A,A, , , ;
SID:020,5,AKTI8C,RW09R,BL761,VO,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,AKTI8C,RW09R,BL762,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,AKTI8C,RW09R,BL404,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,AKTI8C,RW09R,AKTIM,VO,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ANIR7B,RW27R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2720,    ,+,03400,     ,07000, ,   ,    ,   ,VOBL,VO,P,A,A, , , ;
SID:020,5,ANIR7B,RW27R,BL801,VO,P,C,E   , ,   ,CF, ,BIA,VO,D, ,      ,3009,0124,3020,0110, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ANIR7B,RW27R,BL503,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,5,ANIR7B,RW27R,BL802,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ANIR7B,RW27R,LIGLO,VO,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ANIR7B,RW27R,ANIRO,VO,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ANIR7D,RW27L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2720,    ,+,03400,     ,07000, ,   ,    ,   ,VOBL,VO,P,A,A, , , ;
SID:020,5,ANIR7D,RW27L,BL813,VO,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ANIR7D,RW27L,BL814,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ANIR7D,RW27L,BL815,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ANIR7D,RW27L,BL503,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ANIR7D,RW27L,BL802,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,ANIR7D,RW27L,LIGLO,VO,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,ANIR7D,RW27L,ANIRO,VO,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ANIR7S,RW27R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2720,    ,+,03400,     ,07000, ,   ,    ,   ,VOBL,VO,P,A,A, , , ;
SID:020,5,ANIR7S,RW27R,BL801,VO,P,C,E   , ,   ,CF, ,BIA,VO,D, ,      ,3009,0124,3020,0110,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ANIR7S,RW27R,BL803,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ANIR7S,RW27R,BL506,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ANIR7S,RW27R,BL804,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL110,FL100,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ANIR7S,RW27R,BL816,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,ANIR7S,RW27R,DOXIT,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,ANIR7S,RW27R,BL818,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,ANIR7S,RW27R,ANIRO,VO,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ANIR7Y,RW27L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2720,    ,+,03400,     ,07000, ,   ,    ,   ,VOBL,VO,P,A,A, , , ;
SID:020,5,ANIR7Y,RW27L,BL813,VO,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ANIR7Y,RW27L,BL814,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ANIR7Y,RW27L,BL817,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:045,5,ANIR7Y,RW27L,BL506,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ANIR7Y,RW27L,BL804,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL110,FL100,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ANIR7Y,RW27L,BL816,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,ANIR7Y,RW27L,DOXIT,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,ANIR7Y,RW27L,BL818,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,ANIR7Y,RW27L,ANIRO,VO,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ANIR8A,RW09L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0920,    ,+,03400,     ,07000,-,250,    ,   ,VOBL,VO,P,A,A, , , ;
SID:020,5,ANIR8A,RW09L,BL751,VO,P,C,E   , ,   ,CF, ,BIA,VO,D, ,      ,0685,0089,0620,0070, ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,ANIR8A,RW09L,BL701,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,ANIR8A,RW09L,BL778,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ANIR8A,RW09L,LIGLO,VO,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ANIR8A,RW09L,ANIRO,VO,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ANIR8C,RW09R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0920,    ,+,03400,     ,07000,-,250,    ,   ,VOBL,VO,P,A,A, , , ;
SID:020,5,ANIR8C,RW09R,BL763,VO,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,ANIR8C,RW09R,BL777,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ANIR8C,RW09R,ANIRO,VO,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GUNI7B,RW27R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2720,    ,+,03400,     ,07000, ,   ,    ,   ,VOBL,VO,P,A,A, , , ;
SID:020,5,GUNI7B,RW27R,BL801,VO,P,C,E   , ,   ,CF, ,BIA,VO,D, ,      ,3009,0124,3020,0110,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GUNI7B,RW27R,BL504,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,GUNI7B,RW27R,GUNIM,VO,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GUNI7D,RW27L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2720,    ,+,03400,     ,07000, ,   ,    ,   ,VOBL,VO,P,A,A, , , ;
SID:020,5,GUNI7D,RW27L,BL813,VO,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GUNI7D,RW27L,BL814,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,GUNI7D,RW27L,BL504,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,GUNI7D,RW27L,GUNIM,VO,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GUNI7J,RW27R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2720,    ,+,03400,     ,07000, ,   ,    ,   ,VOBL,VO,P,A,A, , , ;
SID:020,5,GUNI7J,RW27R,BL801,VO,P,C,E   , ,   ,CF, ,BIA,VO,D, ,      ,3009,0124,3020,0110, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GUNI7J,RW27R,BL503,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,GUNI7J,RW27R,OPAMO,VO,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,GUNI7J,RW27R,GUNIM,VO,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GUNI7U,RW27L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2720,    ,+,03400,     ,07000, ,   ,    ,   ,VOBL,VO,P,A,A, , , ;
SID:020,5,GUNI7U,RW27L,BL813,VO,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GUNI7U,RW27L,BL814,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,GUNI7U,RW27L,BL815,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,GUNI7U,RW27L,BL503,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,GUNI7U,RW27L,OPAMO,VO,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,GUNI7U,RW27L,GUNIM,VO,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GUNI8A,RW09L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0920,    ,+,03400,     ,07000,-,250,    ,   ,VOBL,VO,P,A,A, , , ;
SID:020,5,GUNI8A,RW09L,BL751,VO,P,C,E   , ,   ,CF, ,BIA,VO,D, ,      ,0685,0089,0620,0070, ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,GUNI8A,RW09L,BL752,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,GUNI8A,RW09L,BL780,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,GUNI8A,RW09L,BL759,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,GUNI8A,RW09L,BL703,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,GUNI8A,RW09L,BL407,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,GUNI8A,RW09L,GUNIM,VO,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GUNI8C,RW09R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0920,    ,+,03400,     ,07000,-,250,    ,   ,VOBL,VO,P,A,A, , , ;
SID:020,5,GUNI8C,RW09R,BL761,VO,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,GUNI8C,RW09R,BL762,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,GUNI8C,RW09R,BL404,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,GUNI8C,RW09R,BL405,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,GUNI8C,RW09R,BL881,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,GUNI8C,RW09R,GUNIM,VO,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LATI7B,RW27R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2720,    ,+,03400,     ,07000, ,   ,    ,   ,VOBL,VO,P,A,A, , , ;
SID:020,5,LATI7B,RW27R,BL801,VO,P,C,E   , ,   ,CF, ,BIA,VO,D, ,      ,3009,0124,3020,0110, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LATI7B,RW27R,BL503,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,LATI7B,RW27R,LATID,VO,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LATI7D,RW27L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2720,    ,+,03400,     ,07000, ,   ,    ,   ,VOBL,VO,P,A,A, , , ;
SID:020,5,LATI7D,RW27L,BL813,VO,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LATI7D,RW27L,BL814,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,LATI7D,RW27L,BL815,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,LATI7D,RW27L,BL503,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,LATI7D,RW27L,LATID,VO,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LATI8A,RW09L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0920,    ,+,03400,     ,07000,-,250,    ,   ,VOBL,VO,P,A,A, , , ;
SID:020,5,LATI8A,RW09L,BL751,VO,P,C,E   , ,   ,CF, ,BIA,VO,D, ,      ,0685,0089,0620,0070, ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,LATI8A,RW09L,BL752,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,LATI8A,RW09L,BL780,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,LATI8A,RW09L,BL759,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,LATI8A,RW09L,BL760,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,LATI8A,RW09L,LATID,VO,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LATI8C,RW09R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0920,    ,+,03400,     ,07000,-,250,    ,   ,VOBL,VO,P,A,A, , , ;
SID:020,5,LATI8C,RW09R,BL761,VO,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,LATI8C,RW09R,BL701,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,LATI8C,RW09R,BL406,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,LATI8C,RW09R,BL779,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,LATI8C,RW09R,LATID,VO,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MSR8A,RW09L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0920,    ,+,03400,     ,07000,-,250,    ,   ,VOBL,VO,P,A,A, , , ;
SID:020,5,MSR8A,RW09L,BL751,VO,P,C,E   , ,   ,CF, ,BIA,VO,D, ,      ,0685,0089,0620,0070, ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,MSR8A,RW09L,BL753,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,MSR8A,RW09L,BL754,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:050,5,MSR8A,RW09L,BL756,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:060,5,MSR8A,RW09L,BL755,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,MSR8A,RW09L,BL762,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,MSR8A,RW09L,BL404,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,MSR8A,RW09L,BL405,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:100,5,MSR8A,RW09L,MSR,VO,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MSR8C,RW09R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0920,    ,+,03400,     ,07000,-,250,    ,   ,VOBL,VO,P,A,A, , , ;
SID:020,5,MSR8C,RW09R,BL761,VO,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,MSR8C,RW09R,BL762,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,MSR8C,RW09R,BL404,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,MSR8C,RW09R,BL405,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,MSR8C,RW09R,MSR,VO,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OPAM7B,RW27R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2720,    ,+,03400,     ,07000, ,   ,    ,   ,VOBL,VO,P,A,A, , , ;
SID:020,5,OPAM7B,RW27R,BL801,VO,P,C,E   , ,   ,CF, ,BIA,VO,D, ,      ,3009,0124,3020,0110, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,OPAM7B,RW27R,BL503,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
