SID:030,2,ALOD6M,RW07,D017K,UN,P,C,E   ,L,   ,AF, ,OMS,UN,D, ,      ,0170,0113,0650,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ALOD6M,RW07,OMS,UN,D, ,V   , ,   ,CF, ,OMS,UN,D, ,      ,0000,0000,1860,0110,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ALOD6M,RW07,ALODA,UN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BUNE6D,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2450,    ,+,00720,     ,04000, ,   ,    ,   ,UNOO,UN,P,A, , , , ;
SID:020,5,BUNE6D,RW25,OO028,UN,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BUNE6D,RW25,BUNET,UN,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BUNE6K,RW25, , , , ,    , ,   ,CD, ,OMS,UN,D, ,      ,    ,    ,2450,0065, ,     ,     ,04000,-,220,    ,   ,UNOO,UN,P,A, , , , ;
SID:020,2,BUNE6K,RW25, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3320,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BUNE6K,RW25,BUNET,UN,E,A,EEC , ,   ,CF, ,OMS,UN,D, ,      ,2885,0240,2890,0130,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BUNE6L,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2450,    ,+,01600,     ,04000, ,   ,    ,   ,UNOO,UN,P,A, , , , ;
SID:020,2,BUNE6L,RW25, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3310,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BUNE6L,RW25,BUNET,UN,E,A,EEC , ,   ,CF, ,OMS,UN,D, ,      ,2885,0240,2820,0170,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KOVE6C,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0650,    ,+,00720,     ,04000, ,   ,    ,   ,UNOO,UN,P,A, , , , ;
SID:020,5,KOVE6C,RW07,OO008,UN,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KOVE6C,RW07,KOVEN,UN,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KOVE6D,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2450,    ,+,00720,     ,04000, ,   ,    ,   ,UNOO,UN,P,A, , , , ;
SID:020,5,KOVE6D,RW25,OO028,UN,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:030,5,KOVE6D,RW25,OO029,UN,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KOVE6D,RW25,OO030,UN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KOVE6D,RW25,OO031,UN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,KOVE6D,RW25,KOVEN,UN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KOVE6H,RW07, , , , ,    , ,   ,CD, ,OMS,UN,D, ,      ,    ,    ,0650,0092, ,     ,     ,04000, ,   ,    ,   ,UNOO,UN,P,A, , , , ;
SID:020,2,KOVE6H,RW07, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0790,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KOVE6H,RW07,KOVEN,UN,E,A,EE  , ,   ,CF, ,OMS,UN,D, ,      ,0672,0274,0670,0150,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KOVE6J,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0650,    ,+,01800,     ,04000, ,   ,    ,   ,UNOO,UN,P,A, , , , ;
SID:020,2,KOVE6J,RW07,KOVEN,UN,E,A,EE  , ,   ,CF, ,OMS,UN,D, ,      ,0672,0274,0680,0230,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KOVE6K,RW25, , , , ,    , ,   ,CD, ,OMS,UN,D, ,      ,    ,    ,2450,0065, ,     ,     ,04000,-,220,    ,   ,UNOO,UN,P,A, , , , ;
SID:020,2,KOVE6K,RW25,OMS,UN,D, ,VY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,220,    ,   , , , , , , , , ;
SID:030,2,KOVE6K,RW25,KOVEN,UN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KOVE6L,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2450,    ,+,01600,     ,04000, ,   ,    ,   ,UNOO,UN,P,A, , , , ;
SID:020,2,KOVE6L,RW25,TK,UN,D,B,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KOVE6L,RW25,KOVEN,UN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KOVE6M,RW07, , , , ,    , ,   ,CD, ,OMS,UN,D, ,      ,    ,    ,0650,0113, ,     ,     ,04000, ,   ,    ,   ,UNOO,UN,P,A, , , , ;
SID:020,2,KOVE6M,RW07, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0820,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KOVE6M,RW07,KOVEN,UN,E,A,EE  , ,   ,CF, ,OMS,UN,D, ,      ,0672,0274,0670,0140,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LUSO6C,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0650,    ,+,00720,     ,04000, ,   ,    ,   ,UNOO,UN,P,A, , , , ;
SID:020,5,LUSO6C,RW07,OO008,UN,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LUSO6C,RW07,OO022,UN,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,LUSO6C,RW07,LUSOV,UN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LUSO6D,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2450,    ,+,00720,     ,04000, ,   ,    ,   ,UNOO,UN,P,A, , , , ;
SID:020,5,LUSO6D,RW25,OO028,UN,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:030,5,LUSO6D,RW25,OO029,UN,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,LUSO6D,RW25,OO030,UN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,LUSO6D,RW25,OO031,UN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,LUSO6D,RW25,LUSOV,UN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LUSO6H,RW07, , , , ,    , ,   ,CD, ,OMS,UN,D, ,      ,    ,    ,0650,0092, ,     ,     ,04000, ,   ,    ,   ,UNOO,UN,P,A, , , , ;
SID:020,2,LUSO6H,RW07, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1050,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LUSO6H,RW07,LUSOV,UN,E,A,EE  , ,   ,CF, ,OMS,UN,D, ,      ,0769,0270,0770,0140,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LUSO6J,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0650,    ,+,01800,     ,04000, ,   ,    ,   ,UNOO,UN,P,A, , , , ;
SID:020,2,LUSO6J,RW07, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1070,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LUSO6J,RW07,LUSOV,UN,E,A,EE  , ,   ,CF, ,OMS,UN,D, ,      ,0769,0270,0770,0210,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LUSO6K,RW25, , , , ,    , ,   ,CD, ,OMS,UN,D, ,      ,    ,    ,2450,0065, ,     ,     ,04000,-,220,    ,   ,UNOO,UN,P,A, , , , ;
SID:020,2,LUSO6K,RW25,OMS,UN,D, ,VY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,220,    ,   , , , , , , , , ;
SID:030,2,LUSO6K,RW25,LUSOV,UN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LUSO6L,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2450,    ,+,01600,     ,04000, ,   ,    ,   ,UNOO,UN,P,A, , , , ;
SID:020,2,LUSO6L,RW25,TK,UN,D,B,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LUSO6L,RW25,LUSOV,UN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LUSO6M,RW07, , , , ,    , ,   ,CD, ,OMS,UN,D, ,      ,    ,    ,0650,0113, ,     ,     ,04000, ,   ,    ,   ,UNOO,UN,P,A, , , , ;
SID:015,2,LUSO6M,RW07, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1200,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,LUSO6M,RW07,LUSOV,UN,E,A,EE  , ,   ,CF, ,OMS,UN,D, ,      ,0769,0270,0770,0130,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MANU6C,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0650,    ,+,00720,     ,04000, ,   ,    ,   ,UNOO,UN,P,A, , , , ;
SID:020,5,MANU6C,RW07,OO008,UN,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,MANU6C,RW07,OO024,UN,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,MANU6C,RW07,MANUG,UN,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MANU6H,RW07, , , , ,    , ,   ,CD, ,OMS,UN,D, ,      ,    ,    ,0650,0092, ,     ,     ,04000,-,220,    ,   ,UNOO,UN,P,A, , , , ;
SID:020,2,MANU6H,RW07,OMS,UN,D, ,VY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     ,-,220,    ,   , , , , , , , , ;
SID:030,2,MANU6H,RW07, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,3360,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MANU6H,RW07,MANUG,UN,E,A,EEC , ,   ,CF, ,OMS,UN,D, ,      ,3063,0256,3060,0210,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MANU6J,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0650,    ,+,01800,     ,04000, ,   ,    ,   ,UNOO,UN,P,A, , , , ;
SID:020,2,MANU6J,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0200,    ,+,03300,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MANU6J,RW07,RM,UN,D,B,EY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MANU6J,RW07, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,3400,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,MANU6J,RW07,MANUG,UN,E,A,EEC , ,   ,CF, ,OMS,UN,D, ,      ,3063,0256,3100,0190,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MANU6M,RW07, , , , ,    , ,   ,CD, ,OMS,UN,D, ,      ,    ,    ,0650,0092, ,     ,     ,04000,-,220,    ,   ,UNOO,UN,P,A, , , , ;
SID:020,2,MANU6M,RW07, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0650,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MANU6M,RW07,D317K,UN,P,C,E   ,L,   ,AF, ,OMS,UN,D, ,      ,3170,0113,0650,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MANU6M,RW07,MANUG,UN,E,A,EEC , ,   ,CF, ,OMS,UN,D, ,      ,3063,0256,3060,0150,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MATI6C,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0650,    ,+,00720,     ,04000, ,   ,    ,   ,UNOO,UN,P,A, , , , ;
SID:020,5,MATI6C,RW07,OO008,UN,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,MATI6C,RW07,OO024,UN,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,MATI6C,RW07,MATIL,UN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MATI6H,RW07, , , , ,    , ,   ,CD, ,OMS,UN,D, ,      ,    ,    ,0650,0092, ,     ,     ,04000,-,220,    ,   ,UNOO,UN,P,A, , , , ;
SID:020,2,MATI6H,RW07,OMS,UN,D, ,VY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     ,-,220,    ,   , , , , , , , , ;
SID:040,2,MATI6H,RW07,MATIL,UN,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MATI6J,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0650,    ,+,01800,     ,04000, ,   ,    ,   ,UNOO,UN,P,A, , , , ;
SID:020,2,MATI6J,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0200,    ,+,03300,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MATI6J,RW07,RM,UN,D,B,EY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MATI6J,RW07, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,3050,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,MATI6J,RW07,MATIL,UN,E,A,EE  , ,   ,CF, ,OMS,UN,D, ,      ,2734,0240,2750,0190,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MATI6K,RW25, , , , ,    , ,   ,CD, ,OMS,UN,D, ,      ,    ,    ,2450,0065, ,     ,     ,04000, ,   ,    ,   ,UNOO,UN,P,A, , , , ;
SID:020,2,MATI6K,RW25, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3180,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MATI6K,RW25,MATIL,UN,E,A,EE  , ,   ,CF, ,OMS,UN,D, ,      ,2734,0240,2730,0150,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MATI6M,RW07, , , , ,    , ,   ,CD, ,OMS,UN,D, ,      ,    ,    ,0650,0092, ,     ,     ,04000,-,220,    ,   ,UNOO,UN,P,A, , , , ;
SID:020,2,MATI6M,RW07, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0650,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,MATI6M,RW07,D284K,UN,P,C,E   ,L,   ,AF, ,OMS,UN,D, ,      ,2840,0113,0650,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MATI6M,RW07,MATIL,UN,E,A,EE  , ,   ,CF, ,OMS,UN,D, ,      ,2734,0240,2730,0130,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NANO6C,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0650,    ,+,00720,     ,04000, ,   ,    ,   ,UNOO,UN,P,A, , , , ;
SID:020,5,NANO6C,RW07,OO008,UN,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NANO6C,RW07,OO024,UN,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,NANO6C,RW07,OO023,UN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,NANO6C,RW07,NANOL,UN,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NANO6D,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2450,    ,+,00720,     ,04000, ,   ,    ,   ,UNOO,UN,P,A, , , , ;
SID:020,5,NANO6D,RW25,OO028,UN,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NANO6D,RW25,NANOL,UN,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NANO6H,RW07, , , , ,    , ,   ,CD, ,OMS,UN,D, ,      ,    ,    ,0650,0092, ,     ,     ,04000,-,220,    ,   ,UNOO,UN,P,A, , , , ;
SID:020,2,NANO6H,RW07,OMS,UN,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     ,-,220,    ,   , , , , , , , , ;
SID:030,2,NANO6H,RW07,NANOL,UN,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NANO6J,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0650,    ,+,01800,     ,04000, ,   ,    ,   ,UNOO,UN,P,A, , , , ;
SID:020,2,NANO6J,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0200,    ,+,03300,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,NANO6J,RW07,RM,UN,D,B,EY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,NANO6J,RW07,NANOL,UN,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NANO6K,RW25, , , , ,    , ,   ,CD, ,OMS,UN,D, ,      ,    ,    ,2450,0065, ,     ,     ,04000, ,   ,    ,   ,UNOO,UN,P,A, , , , ;
SID:020,2,NANO6K,RW25, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2670,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,NANO6K,RW25,NANOL,UN,E,A,EEC , ,   ,CF, ,OMS,UN,D, ,      ,2555,0263,2560,0180,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NANO6L,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2450,    ,+,01600,     ,04000, ,   ,    ,   ,UNOO,UN,P,A, , , , ;
SID:015,2,NANO6L,RW25, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2840,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,NANO6L,RW25,NANOL,UN,E,A,EEC , ,   ,CF, ,OMS,UN,D, ,      ,2555,0263,2540,0220,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NANO6M,RW07, , , , ,    , ,   ,CD, ,OMS,UN,D, ,      ,    ,    ,0650,0092, ,     ,     ,04000,-,220,    ,   ,UNOO,UN,P,A, , , , ;
SID:020,2,NANO6M,RW07, , , , ,    , ,   ,CI, ,OMS,UN,D, ,      ,    ,    ,0650,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,NANO6M,RW07,D267K,UN,P,C,E   ,L,   ,AF, ,OMS,UN,D, ,      ,2670,0113,0650,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,NANO6M,RW07,NANOL,UN,E,A,EEC , ,   ,CF, ,OMS,UN,D, ,      ,2555,0263,2560,0150,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ODEL6C,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0650,    ,+,00720,     ,04000, ,   ,    ,   ,UNOO,UN,P,A, , , , ;
SID:020,5,ODEL6C,RW07,OO008,UN,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ODEL6C,RW07,OO022,UN,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ODEL6C,RW07,ODELA,UN,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ODEL6D,RW25, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2450,    ,+,00720,     ,04000, ,   ,    ,   ,UNOO,UN,P,A, , , , ;
SID:020,5,ODEL6D,RW25,OO028,UN,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
