APPCH:010,A,D03,ARD,ARD,OE,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,15000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D03,ARD,EMOLI,OE,P,C,E  A, ,   ,CF, ,ARD,OE,D, ,      ,2079,0050,2080,0050,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D03,ARD,EMOLI,OE,P,C,E   ,L,   ,PI, ,ARD,OE,D, ,      ,2079,0050,2530,0100,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D03,ARD,EMOLI,OE,P,C,EE  , ,   ,CF, ,ARD,OE,D, ,      ,2079,0050,0280,0080,+,01700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D03, ,EMOLI,OE,P,C,E  F, ,   ,IF, ,ARD,OE,D, ,      ,2079,0050,    ,    ,+,01700,     ,15000, ,   ,    ,   ,ARD,OE,D, , ,0, ,S;
APPCH:030,D,D03, ,MD03,OE,P,C,E  M, ,   ,CF, ,ARD,OE,D, ,      ,2080,0013,0280,0037, ,00559,     ,     , ,   ,-293,   , , , , , ,0, ,S;
APPCH:040,D,D03, ,ARD,OE,D, ,V M , ,   ,CF, ,ARD,OE,D, ,      ,0000,0000,0280,0013,+,00670,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:045,D,D03, ,ARD,OE,D, ,V   , ,   ,FA, ,ARD,OE,D, ,      ,0000,0000,0280,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D03, ,ARD,OE,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D03, ,ARD,OE,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,2080,T010,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D21,ARD,ARD,OE,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,15000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D21,ARD,BOMOT,OE,P,C,E  A, ,   ,CF, ,ARD,OE,D, ,      ,0379,0050,0380,0050,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D21,ARD,BOMOT,OE,P,C,E   ,R,   ,PI, ,ARD,OE,D, ,      ,0379,0050,3530,0100,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D21,ARD,BOMOT,OE,P,C,EE  , ,   ,CF, ,ARD,OE,D, ,      ,0379,0050,2180,0080,+,01700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
