SID:010,5,BEVN2D,RW30, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2980,    ,+,01350,     ,05000, ,   ,    ,   ,EFKS,EF,P,A, , , , ;
SID:020,5,BEVN2D,RW30,FUTBU,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,180,    ,   , , , , , , , , ;
SID:030,5,BEVN2D,RW30,BEVNA,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BEVN3C,RW12, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1180,    ,+,01360,     ,05000, ,   ,    ,   ,EFKS,EF,P,A, , , , ;
SID:020,5,BEVN3C,RW12,ENFEQ,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,180,    ,   , , , , , , , , ;
SID:030,5,BEVN3C,RW12,APCIF,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,5,BEVN3C,RW12,COTFE,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BEVN3C,RW12,BEVNA,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IBEV2C,RW12, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1180,    ,+,01360,     ,05000, ,   ,    ,   ,EFKS,EF,P,A, , , , ;
SID:020,5,IBEV2C,RW12,ENFEQ,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,180,    ,   , , , , , , , , ;
SID:030,5,IBEV2C,RW12,APCIF,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
