SID:010,5,ALUX1A,RW14,NL800,MM,P,C,EY  , ,010,CF, ,NLD,MM,D, ,      ,1487,0027,1460,0030,+,01400,     ,18500,-,200,    ,   ,NLD,MM,D, , , , , ;
SID:020,5,ALUX1A,RW14,NL801,MM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,5,ALUX1A,RW14,NL807,MM,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ALUX1A,RW14,GAGLO,MM,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ALUX1A,RW14,ALUXO,MM,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ALUX1B,RW32,NL901,MM,P,C,EY  , ,010,CF, ,NLD,MM,D, ,      ,3247,0064,3260,0060,+,02500,     ,18500, ,   ,    ,   ,NLD,MM,D, , , , , ;
SID:020,5,ALUX1B,RW32,NL913,MM,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ALUX1B,RW32,ALUXO,MM,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DUVKA3,RW14, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1460,    ,+,00890,     ,18500, ,   ,    ,   ,NLD,MM,D, , , , , ;
SID:020,2,DUVKA3,RW14,NLD,MM,D, ,V   , ,   ,FD, ,NLD,MM,D, ,      ,0000,0000,1790,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DUVKA3,RW14,D167O,MM,P,C,E   , ,   ,CF, ,NLD,MM,D, ,      ,1665,0150,1430,0058, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DUVKA3,RW14,DUVKA,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GAGLO2,RW32, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3260,    ,+,00890,     ,18500, ,   ,    ,   ,NLD,MM,D, , , , , ;
SID:020,2,GAGLO2,RW32,NLD,MM,D, ,V   , ,   ,FD, ,NLD,MM,D, ,      ,0000,0000,3240,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GAGLO2,RW32, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3240,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,GAGLO2,RW32,D291J,MM,P,C,E   ,L,   ,AF, ,NLD,MM,D, ,      ,2910,0100,3240,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,GAGLO2,RW32,GAGLO,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LIPT2A,RW14, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1460,    ,+,00890,     ,18500, ,   ,    ,   ,NLD,MM,D, , , , , ;
SID:020,2,LIPT2A,RW14,NLD,MM,D, ,V   , ,   ,FD, ,NLD,MM,D, ,      ,0000,0000,1790,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LIPT2A,RW14, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1790,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,LIPT2A,RW14,D232J,MM,P,C,E   ,R,   ,AF, ,NLD,MM,D, ,      ,2322,0100,1790,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,LIPT2A,RW14,LIPTU,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LIPT2B,RW32, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3260,    ,+,00890,     ,18500, ,   ,    ,   ,NLD,MM,D, , , , , ;
SID:020,2,LIPT2B,RW32,NLD,MM,D, ,V   , ,   ,FD, ,NLD,MM,D, ,      ,0000,0000,3240,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LIPT2B,RW32, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3240,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,LIPT2B,RW32,D232J,MM,P,C,E   ,L,   ,AF, ,NLD,MM,D, ,      ,2322,0100,3240,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,LIPT2B,RW32,LIPTU,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NLD2B,RW32, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3260,    ,+,00890,     ,18500, ,   ,    ,   ,NLD,MM,D, , , , , ;
